Point ID,Idp,Mk,"Points:0","Points:1","Points:2",Points_Magnitude,Rhop,Type,"Vel:0","Vel:1","Vel:2",Vel_Magnitude
86,587,1,0.02,0,1.74,1.74011,1000.33,3,0,0,0,0
87,588,1,0.02,0,1.76,1.76011,1000.3,3,0,0,0,0
88,589,1,0.02,0,1.78,1.78011,1000.28,3,0,0,0,0
89,590,1,0.02,0,1.8,1.80011,1000.25,3,0,0,0,0
90,591,1,0.02,0,1.82,1.82011,1000.23,3,0,0,0,0
91,592,1,0.02,0,1.84,1.84011,1000.2,3,0,0,0,0
92,593,1,0.02,0,1.86,1.86011,1000.18,3,0,0,0,0
93,594,1,0.02,0,1.88,1.88011,1000.15,3,0,0,0,0
94,595,1,0.02,0,1.9,1.90011,1000.13,3,0,0,0,0
95,596,1,0.02,0,1.92,1.9201,1000.1,3,0,0,0,0
96,597,1,0.02,0,1.94,1.9401,1000.08,3,0,0,0,0
97,598,1,0.02,0,1.96,1.9601,1000.05,3,0,0,0,0
98,599,1,0.02,0,1.98,1.9801,1000.03,3,0,0,0,0
99,600,1,0.02,0,2,2.0001,1000,3,0,0,0,0
100,601,1,0.04,0,0.02,0.0447214,1002.48,3,0,0,0,0
101,602,1,0.04,0,0.04,0.0565685,1002.46,3,0,0,0,0
102,603,1,0.04,0,0.06,0.072111,1002.43,3,0,0,0,0
103,604,1,0.04,0,0.08,0.0894427,1002.41,3,0,0,0,0
104,605,1,0.04,0,0.1,0.107703,1002.38,3,0,0,0,0
105,606,1,0.04,0,0.12,0.126491,1002.36,3,0,0,0,0
106,607,1,0.04,0,0.14,0.145602,1002.33,3,0,0,0,0
107,608,1,0.04,0,0.16,0.164924,1002.31,3,0,0,0,0
108,609,1,0.04,0,0.18,0.184391,1002.28,3,0,0,0,0
109,610,1,0.04,0,0.2,0.203961,1002.26,3,0,0,0,0
110,611,1,0.04,0,0.22,0.223607,1002.23,3,0,0,0,0
111,612,1,0.04,0,0.24,0.24331,1002.21,3,0,0,0,0
112,613,1,0.04,0,0.26,0.263059,1002.18,3,0,0,0,0
113,614,1,0.04,0,0.28,0.282843,1002.16,3,0,0,0,0
114,615,1,0.04,0,0.3,0.302655,1002.13,3,0,0,0,0
115,616,1,0.04,0,0.32,0.32249,1002.11,3,0,0,0,0
116,617,1,0.04,0,0.34,0.342345,1002.08,3,0,0,0,0
117,618,1,0.04,0,0.36,0.362215,1002.06,3,0,0,0,0
