Point ID,Idp,Mk,Points:0,Points:1,Points:2,Points:Magnitude,Rhop,Type,Vel:0,Vel:1,Vel:2,Vel:Magnitude
30,43216,1,0.0095,0.0095,0.2645,0.264841,1000.29,3,0,0,0,0
31,43217,1,0.0095,0.0095,0.273,0.27333,1000.22,3,0,0,0,0
32,43218,1,0.0095,0.0095,0.2815,0.28182,1000.15,3,0,0,0,0
33,43219,1,0.0095,0.0095,0.29,0.290311,1000.07,3,0,0,0,0
34,43220,1,0.0095,0.0095,0.2985,0.298802,1000,3,0,0,0,0
35,43221,1,0.0095,0.018,0.0095,0.0224611,1002.48,3,0,0,0,0
36,43222,1,0.0095,0.018,0.018,0.0271708,1002.41,3,0,0,0,0
37,43223,1,0.0095,0.018,0.0265,0.0334141,1002.34,3,0,0,0,0
38,43224,1,0.0095,0.018,0.035,0.0404877,1002.26,3,0,0,0,0
39,43225,1,0.0095,0.018,0.0435,0.048026,1002.19,3,0,0,0,0
40,43226,1,0.0095,0.018,0.052,0.0558413,1002.12,3,0,0,0,0
41,43227,1,0.0095,0.018,0.0605,0.0638318,1002.05,3,0,0,0,0
42,43228,1,0.0095,0.018,0.069,0.0719392,1001.97,3,0,0,0,0
43,43229,1,0.0095,0.018,0.0775,0.080128,1001.9,3,0,0,0,0
44,43230,1,0.0095,0.018,0.086,0.0883756,1001.83,3,0,0,0,0
45,43231,1,0.0095,0.018,0.0945,0.096667,1001.76,3,0,0,0,0
46,43232,1,0.0095,0.018,0.103,0.104992,1001.68,3,0,0,0,0
47,43233,1,0.0095,0.018,0.1115,0.113342,1001.61,3,0,0,0,0
48,43234,1,0.0095,0.018,0.12,0.121714,1001.54,3,0,0,0,0
49,43235,1,0.0095,0.018,0.1285,0.130102,1001.46,3,0,0,0,0
50,43236,1,0.0095,0.018,0.137,0.138504,1001.39,3,0,0,0,0
51,43237,1,0.0095,0.018,0.1455,0.146917,1001.32,3,0,0,0,0
52,43238,1,0.0095,0.018,0.154,0.155339,1001.25,3,0,0,0,0
53,43239,1,0.0095,0.018,0.1625,0.16377,1001.17,3,0,0,0,0
54,43240,1,0.0095,0.018,0.171,0.172207,1001.1,3,0,0,0,0
55,43241,1,0.0095,0.018,0.1795,0.18065,1001.03,3,0,0,0,0
56,43242,1,0.0095,0.018,0.188,0.189099,1000.95,3,0,0,0,0
57,43243,1,0.0095,0.018,0.1965,0.197551,1000.88,3,0,0,0,0
58,43244,1,0.0095,0.018,0.205,0.206008,1000.81,3,0,0,0,0
59,43245,1,0.0095,0.018,0.2135,0.214468,1000.73,3,0,0,0,0
60,43246,1,0.0095,0.018,0.222,0.222931,1000.66,3,0,0,0,0
61,43247,1,0.0095,0.018,0.2305,0.231397,1000.59,3,0,0,0,0
62,43248,1,0.0095,0.018,0.239,0.239865,1000.51,3,0,0,0,0
63,43249,1,0.0095,0.018,0.2475,0.248335,1000.44,3,0,0,0,0
64,43250,1,0.0095,0.018,0.256,0.256808,1000.37,3,0,0,0,0
65,43251,1,0.0095,0.018,0.2645,0.265282,1000.29,3,0,0,0,0
66,43252,1,0.0095,0.018,0.273,0.273758,1000.22,3,0,0,0,0
67,43253,1,0.0095,0.018,0.2815,0.282235,1000.15,3,0,0,0,0
68,43254,1,0.0095,0.018,0.29,0.290713,1000.07,3,0,0,0,0
69,43255,1,0.0095,0.018,0.2985,0.299193,1000,3,0,0,0,0
70,43256,1,0.0095,0.0265,0.0095,0.0297111,1002.48,3,0,0,0,0
71,43257,1,0.0095,0.0265,0.018,0.0334141,1002.41,3,0,0,0,0
72,43258,1,0.0095,0.0265,0.0265,0.038662,1002.34,3,0,0,0,0
73,43259,1,0.0095,0.0265,0.035,0.0449166,1002.26,3,0,0,0,0
74,43260,1,0.0095,0.0265,0.0435,0.0518146,1002.19,3,0,0,0,0
75,43261,1,0.0095,0.0265,0.052,0.0591312,1002.12,3,0,0,0,0
76,43262,1,0.0095,0.0265,0.0605,0.0667289,1002.05,3,0,0,0,0
77,43263,1,0.0095,0.0265,0.069,0.0745218,1001.97,3,0,0,0,0
78,43264,1,0.0095,0.0265,0.0775,0.0824545,1001.9,3,0,0,0,0
79,43265,1,0.0095,0.0265,0.086,0.0904903,1001.83,3,0,0,0,0
80,43266,1,0.0095,0.0265,0.0945,0.098604,1001.76,3,0,0,0,0
81,43267,1,0.0095,0.0265,0.103,0.106778,1001.68,3,0,0,0,0
82,43268,1,0.0095,0.0265,0.1115,0.114999,1001.61,3,0,0,0,0
83,43269,1,0.0095,0.0265,0.12,0.123258,1001.54,3,0,0,0,0
84,43270,1,0.0095,0.0265,0.1285,0.131548,1001.46,3,0,0,0,0
85,43271,1,0.0095,0.0265,0.137,0.139862,1001.39,3,0,0,0,0
86,43272,1,0.0095,0.0265,0.1455,0.148198,1001.32,3,0,0,0,0
87,43273,1,0.0095,0.0265,0.154,0.156552,1001.25,3,0,0,0,0
88,43274,1,0.0095,0.0265,0.1625,0.16492,1001.17,3,0,0,0,0
89,43275,1,0.0095,0.0265,0.171,0.173302,1001.1,3,0,0,0,0
90,43276,1,0.0095,0.0265,0.1795,0.181694,1001.03,3,0,0,0,0
91,43277,1,0.0095,0.0265,0.188,0.190096,1000.95,3,0,0,0,0
92,43278,1,0.0095,0.0265,0.1965,0.198506,1000.88,3,0,0,0,0
93,43279,1,0.0095,0.0265,0.205,0.206924,1000.81,3,0,0,0,0
94,43280,1,0.0095,0.0265,0.2135,0.215348,1000.73,3,0,0,0,0
95,43281,1,0.0095,0.0265,0.222,0.223778,1000.66,3,0,0,0,0
96,43282,1,0.0095,0.0265,0.2305,0.232213,1000.59,3,0,0,0,0
97,43283,1,0.0095,0.0265,0.239,0.240652,1000.51,3,0,0,0,0
98,43284,1,0.0095,0.0265,0.2475,0.249096,1000.44,3,0,0,0,0
99,43285,1,0.0095,0.0265,0.256,0.257543,1000.37,3,0,0,0,0
100,43286,1,0.0095,0.0265,0.2645,0.265994,1000.29,3,0,0,0,0
101,43287,1,0.0095,0.0265,0.273,0.274448,1000.22,3,0,0,0,0
102,43288,1,0.0095,0.0265,0.2815,0.282904,1000.15,3,0,0,0,0
103,43289,1,0.0095,0.0265,0.29,0.291363,1000.07,3,0,0,0,0
104,43290,1,0.0095,0.0265,0.2985,0.299825,1000,3,0,0,0,0
105,43291,1,0.0095,0.035,0.0095,0.03749,1002.48,3,0,0,0,0
106,43292,1,0.0095,0.035,0.018,0.0404877,1002.41,3,0,0,0,0
107,43293,1,0.0095,0.035,0.0265,0.0449166,1002.34,3,0,0,0,0
108,43294,1,0.0095,0.035,0.035,0.0504009,1002.26,3,0,0,0,0
109,43295,1,0.0095,0.035,0.0435,0.0566348,1002.19,3,0,0,0,0
110,43296,1,0.0095,0.035,0.052,0.0633976,1002.12,3,0,0,0,0
111,43297,1,0.0095,0.035,0.0605,0.0705372,1002.05,3,0,0,0,0
112,43298,1,0.0095,0.035,0.069,0.0779503,1001.97,3,0,0,0,0
113,43299,1,0.0095,0.035,0.0775,0.0855658,1001.9,3,0,0,0,0
114,43300,1,0.0095,0.035,0.086,0.0933341,1001.83,3,0,0,0,0
115,43301,1,0.0095,0.035,0.0945,0.10122,1001.76,3,0,0,0,0
116,43302,1,0.0095,0.035,0.103,0.109198,1001.68,3,0,0,0,0
117,43303,1,0.0095,0.035,0.1115,0.11725,1001.61,3,0,0,0,0
118,43304,1,0.0095,0.035,0.12,0.12536,1001.54,3,0,0,0,0
119,43305,1,0.0095,0.035,0.1285,0.13352,1001.46,3,0,0,0,0
120,43306,1,0.0095,0.035,0.137,0.141719,1001.39,3,0,0,0,0
121,43307,1,0.0095,0.035,0.1455,0.149952,1001.32,3,0,0,0,0
122,43308,1,0.0095,0.035,0.154,0.158213,1001.25,3,0,0,0,0
123,43309,1,0.0095,0.035,0.1625,0.166498,1001.17,3,0,0,0,0
124,43310,1,0.0095,0.035,0.171,0.174803,1001.1,3,0,0,0,0
125,43311,1,0.0095,0.035,0.1795,0.183127,1001.03,3,0,0,0,0
126,43312,1,0.0095,0.035,0.188,0.191466,1000.95,3,0,0,0,0
127,43313,1,0.0095,0.035,0.1965,0.199819,1000.88,3,0,0,0,0
128,43314,1,0.0095,0.035,0.205,0.208183,1000.81,3,0,0,0,0
129,43315,1,0.0095,0.035,0.2135,0.216558,1000.73,3,0,0,0,0
130,43316,1,0.0095,0.035,0.222,0.224943,1000.66,3,0,0,0,0
131,43317,1,0.0095,0.035,0.2305,0.233336,1000.59,3,0,0,0,0
132,43318,1,0.0095,0.035,0.239,0.241736,1000.51,3,0,0,0,0
133,43319,1,0.0095,0.035,0.2475,0.250143,1000.44,3,0,0,0,0
134,43320,1,0.0095,0.035,0.256,0.258556,1000.37,3,0,0,0,0
135,43321,1,0.0095,0.035,0.2645,0.266975,1000.29,3,0,0,0,0
136,43322,1,0.0095,0.035,0.273,0.275398,1000.22,3,0,0,0,0
137,43323,1,0.0095,0.035,0.2815,0.283827,1000.15,3,0,0,0,0
138,43324,1,0.0095,0.035,0.29,0.292259,1000.07,3,0,0,0,0
139,43325,1,0.0095,0.035,0.2985,0.300695,1000,3,0,0,0,0
140,43326,1,0.0095,0.0435,0.0095,0.0455275,1002.48,3,0,0,0,0
141,43327,1,0.0095,0.0435,0.018,0.048026,1002.41,3,0,0,0,0
142,43328,1,0.0095,0.0435,0.0265,0.0518146,1002.34,3,0,0,0,0
143,43329,1,0.0095,0.0435,0.035,0.0566348,1002.26,3,0,0,0,0
144,43330,1,0.0095,0.0435,0.0435,0.0622475,1002.19,3,0,0,0,0
145,43331,1,0.0095,0.0435,0.052,0.068458,1002.12,3,0,0,0,0
146,43332,1,0.0095,0.0435,0.0605,0.0751182,1002.05,3,0,0,0,0
147,43333,1,0.0095,0.0435,0.069,0.0821188,1001.97,3,0,0,0,0
148,43334,1,0.0095,0.0435,0.0775,0.0893798,1001.9,3,0,0,0,0
149,43335,1,0.0095,0.0435,0.086,0.0968427,1001.83,3,0,0,0,0
150,43336,1,0.0095,0.0435,0.0945,0.104464,1001.76,3,0,0,0,0
151,43337,1,0.0095,0.0435,0.103,0.112212,1001.68,3,0,0,0,0
152,43338,1,0.0095,0.0435,0.1115,0.120061,1001.61,3,0,0,0,0
153,43339,1,0.0095,0.0435,0.12,0.127994,1001.54,3,0,0,0,0
154,43340,1,0.0095,0.0435,0.1285,0.135995,1001.46,3,0,0,0,0
155,43341,1,0.0095,0.0435,0.137,0.144054,1001.39,3,0,0,0,0
156,43342,1,0.0095,0.0435,0.1455,0.15216,1001.32,3,0,0,0,0
157,43343,1,0.0095,0.0435,0.154,0.160308,1001.25,3,0,0,0,0
158,43344,1,0.0095,0.0435,0.1625,0.16849,1001.17,3,0,0,0,0
159,43345,1,0.0095,0.0435,0.171,0.176702,1001.1,3,0,0,0,0
160,43346,1,0.0095,0.0435,0.1795,0.18494,1001.03,3,0,0,0,0
161,43347,1,0.0095,0.0435,0.188,0.193201,1000.95,3,0,0,0,0
162,43348,1,0.0095,0.0435,0.1965,0.201481,1000.88,3,0,0,0,0
163,43349,1,0.0095,0.0435,0.205,0.20978,1000.81,3,0,0,0,0
164,43350,1,0.0095,0.0435,0.2135,0.218093,1000.73,3,0,0,0,0
165,43351,1,0.0095,0.0435,0.222,0.226421,1000.66,3,0,0,0,0
166,43352,1,0.0095,0.0435,0.2305,0.234761,1000.59,3,0,0,0,0
167,43353,1,0.0095,0.0435,0.239,0.243112,1000.51,3,0,0,0,0
168,43354,1,0.0095,0.0435,0.2475,0.251473,1000.44,3,0,0,0,0
169,43355,1,0.0095,0.0435,0.256,0.259843,1000.37,3,0,0,0,0
170,43356,1,0.0095,0.0435,0.2645,0.268221,1000.29,3,0,0,0,0
171,43357,1,0.0095,0.0435,0.273,0.276607,1000.22,3,0,0,0,0
172,43358,1,0.0095,0.0435,0.2815,0.285,1000.15,3,0,0,0,0
173,43359,1,0.0095,0.0435,0.29,0.293398,1000.07,3,0,0,0,0
174,43360,1,0.0095,0.0435,0.2985,0.301803,1000,3,0,0,0,0
175,43361,1,0.0095,0.052,0.0095,0.0537075,1002.48,3,0,0,0,0
176,43362,1,0.0095,0.052,0.018,0.0558413,1002.41,3,0,0,0,0
177,43363,1,0.0095,0.052,0.0265,0.0591312,1002.34,3,0,0,0,0
178,43364,1,0.0095,0.052,0.035,0.0633976,1002.26,3,0,0,0,0
179,43365,1,0.0095,0.052,0.0435,0.068458,1002.19,3,0,0,0,0
180,43366,1,0.0095,0.052,0.052,0.0741502,1002.12,3,0,0,0,0
181,43367,1,0.0095,0.052,0.0605,0.0803399,1002.05,3,0,0,0,0
182,43368,1,0.0095,0.052,0.069,0.0869209,1001.97,3,0,0,0,0
183,43369,1,0.0095,0.052,0.0775,0.093811,1001.9,3,0,0,0,0
184,43370,1,0.0095,0.052,0.086,0.100947,1001.83,3,0,0,0,0
185,43371,1,0.0095,0.052,0.0945,0.10828,1001.76,3,0,0,0,0
186,43372,1,0.0095,0.052,0.103,0.115772,1001.68,3,0,0,0,0
187,43373,1,0.0095,0.052,0.1115,0.123396,1001.61,3,0,0,0,0
188,43374,1,0.0095,0.052,0.12,0.131127,1001.54,3,0,0,0,0
189,43375,1,0.0095,0.052,0.1285,0.138948,1001.46,3,0,0,0,0
190,43376,1,0.0095,0.052,0.137,0.146844,1001.39,3,0,0,0,0
191,43377,1,0.0095,0.052,0.1455,0.154805,1001.32,3,0,0,0,0
192,43378,1,0.0095,0.052,0.154,0.16282,1001.25,3,0,0,0,0
193,43379,1,0.0095,0.052,0.1625,0.170882,1001.17,3,0,0,0,0
194,43380,1,0.0095,0.052,0.171,0.178984,1001.1,3,0,0,0,0
195,43381,1,0.0095,0.052,0.1795,0.187122,1001.03,3,0,0,0,0
196,43382,1,0.0095,0.052,0.188,0.19529,1000.95,3,0,0,0,0
197,43383,1,0.0095,0.052,0.1965,0.203486,1000.88,3,0,0,0,0
198,43384,1,0.0095,0.052,0.205,0.211706,1000.81,3,0,0,0,0
199,43385,1,0.0095,0.052,0.2135,0.219947,1000.73,3,0,0,0,0
200,43386,1,0.0095,0.052,0.222,0.228207,1000.66,3,0,0,0,0
201,43387,1,0.0095,0.052,0.2305,0.236484,1000.59,3,0,0,0,0
202,43388,1,0.0095,0.052,0.239,0.244776,1000.51,3,0,0,0,0
203,43389,1,0.0095,0.052,0.2475,0.253082,1000.44,3,0,0,0,0
204,43390,1,0.0095,0.052,0.256,0.261401,1000.37,3,0,0,0,0
205,43391,1,0.0095,0.052,0.2645,0.26973,1000.29,3,0,0,0,0
206,43392,1,0.0095,0.052,0.273,0.278071,1000.22,3,0,0,0,0
207,43393,1,0.0095,0.052,0.2815,0.28642,1000.15,3,0,0,0,0
208,43394,1,0.0095,0.052,0.29,0.294778,1000.07,3,0,0,0,0
209,43395,1,0.0095,0.052,0.2985,0.303144,1000,3,0,0,0,0
210,43396,1,0.0095,0.0605,0.0095,0.0619738,1002.48,3,0,0,0,0
211,43397,1,0.0095,0.0605,0.018,0.0638318,1002.41,3,0,0,0,0
212,43398,1,0.0095,0.0605,0.0265,0.0667289,1002.34,3,0,0,0,0
213,43399,1,0.0095,0.0605,0.035,0.0705372,1002.26,3,0,0,0,0
214,43400,1,0.0095,0.0605,0.0435,0.0751182,1002.19,3,0,0,0,0
215,43401,1,0.0095,0.0605,0.052,0.0803399,1002.12,3,0,0,0,0
216,43402,1,0.0095,0.0605,0.0605,0.0860857,1002.05,3,0,0,0,0
217,43403,1,0.0095,0.0605,0.069,0.0922578,1001.97,3,0,0,0,0
218,43404,1,0.0095,0.0605,0.0775,0.0987763,1001.9,3,0,0,0,0
219,43405,1,0.0095,0.0605,0.086,0.105577,1001.83,3,0,0,0,0
220,43406,1,0.0095,0.0605,0.0945,0.112609,1001.76,3,0,0,0,0
221,43407,1,0.0095,0.0605,0.103,0.119831,1001.68,3,0,0,0,0
222,43408,1,0.0095,0.0605,0.1115,0.127211,1001.61,3,0,0,0,0
223,43409,1,0.0095,0.0605,0.12,0.134724,1001.54,3,0,0,0,0
224,43410,1,0.0095,0.0605,0.1285,0.142347,1001.46,3,0,0,0,0
225,43411,1,0.0095,0.0605,0.137,0.150065,1001.39,3,0,0,0,0
226,43412,1,0.0095,0.0605,0.1455,0.157863,1001.32,3,0,0,0,0
227,43413,1,0.0095,0.0605,0.154,0.16573,1001.25,3,0,0,0,0
228,43414,1,0.0095,0.0605,0.1625,0.173657,1001.17,3,0,0,0,0
229,43415,1,0.0095,0.0605,0.171,0.181636,1001.1,3,0,0,0,0
230,43416,1,0.0095,0.0605,0.1795,0.18966,1001.03,3,0,0,0,0
231,43417,1,0.0095,0.0605,0.188,0.197723,1000.95,3,0,0,0,0
232,43418,1,0.0095,0.0605,0.1965,0.205822,1000.88,3,0,0,0,0
233,43419,1,0.0095,0.0605,0.205,0.213952,1000.81,3,0,0,0,0
234,43420,1,0.0095,0.0605,0.2135,0.22211,1000.73,3,0,0,0,0
235,43421,1,0.0095,0.0605,0.222,0.230292,1000.66,3,0,0,0,0
236,43422,1,0.0095,0.0605,0.2305,0.238497,1000.59,3,0,0,0,0
237,43423,1,0.0095,0.0605,0.239,0.246721,1000.51,3,0,0,0,0
238,43424,1,0.0095,0.0605,0.2475,0.254964,1000.44,3,0,0,0,0
239,43425,1,0.0095,0.0605,0.256,0.263223,1000.37,3,0,0,0,0
240,43426,1,0.0095,0.0605,0.2645,0.271497,1000.29,3,0,0,0,0
241,43427,1,0.0095,0.0605,0.273,0.279785,1000.22,3,0,0,0,0
242,43428,1,0.0095,0.0605,0.2815,0.288085,1000.15,3,0,0,0,0
243,43429,1,0.0095,0.0605,0.29,0.296396,1000.07,3,0,0,0,0
244,43430,1,0.0095,0.0605,0.2985,0.304717,1000,3,0,0,0,0
245,43431,1,0.0095,0.069,0.0095,0.0702958,1002.48,3,0,0,0,0
246,43432,1,0.0095,0.069,0.018,0.0719392,1002.41,3,0,0,0,0
247,43433,1,0.0095,0.069,0.0265,0.0745218,1002.34,3,0,0,0,0
248,43434,1,0.0095,0.069,0.035,0.0779503,1002.26,3,0,0,0,0
249,43435,1,0.0095,0.069,0.0435,0.0821188,1002.19,3,0,0,0,0
250,43436,1,0.0095,0.069,0.052,0.0869209,1002.12,3,0,0,0,0
251,43437,1,0.0095,0.069,0.0605,0.0922578,1002.05,3,0,0,0,0
252,43438,1,0.0095,0.069,0.069,0.0980421,1001.97,3,0,0,0,0
253,43439,1,0.0095,0.069,0.0775,0.104199,1001.9,3,0,0,0,0
254,43440,1,0.0095,0.069,0.086,0.110667,1001.83,3,0,0,0,0
255,43441,1,0.0095,0.069,0.0945,0.117395,1001.76,3,0,0,0,0
256,43442,1,0.0095,0.069,0.103,0.124339,1001.68,3,0,0,0,0
257,43443,1,0.0095,0.069,0.1115,0.131467,1001.61,3,0,0,0,0
258,43444,1,0.0095,0.069,0.12,0.138749,1001.54,3,0,0,0,0
259,43445,1,0.0095,0.069,0.1285,0.146163,1001.46,3,0,0,0,0
260,43446,1,0.0095,0.069,0.137,0.153689,1001.39,3,0,0,0,0
261,43447,1,0.0095,0.069,0.1455,0.161312,1001.32,3,0,0,0,0
262,43448,1,0.0095,0.069,0.154,0.169018,1001.25,3,0,0,0,0
263,43449,1,0.0095,0.069,0.1625,0.176798,1001.17,3,0,0,0,0
264,43450,1,0.0095,0.069,0.171,0.184641,1001.1,3,0,0,0,0
265,43451,1,0.0095,0.069,0.1795,0.19254,1001.03,3,0,0,0,0
266,43452,1,0.0095,0.069,0.188,0.200488,1000.95,3,0,0,0,0
267,43453,1,0.0095,0.069,0.1965,0.208479,1000.88,3,0,0,0,0
268,43454,1,0.0095,0.069,0.205,0.216509,1000.81,3,0,0,0,0
269,43455,1,0.0095,0.069,0.2135,0.224574,1000.73,3,0,0,0,0
270,43456,1,0.0095,0.069,0.222,0.23267,1000.66,3,0,0,0,0
271,43457,1,0.0095,0.069,0.2305,0.240793,1000.59,3,0,0,0,0
272,43458,1,0.0095,0.069,0.239,0.248942,1000.51,3,0,0,0,0
273,43459,1,0.0095,0.069,0.2475,0.257114,1000.44,3,0,0,0,0
274,43460,1,0.0095,0.069,0.256,0.265306,1000.37,3,0,0,0,0
275,43461,1,0.0095,0.069,0.2645,0.273517,1000.29,3,0,0,0,0
276,43462,1,0.0095,0.069,0.273,0.281745,1000.22,3,0,0,0,0
277,43463,1,0.0095,0.069,0.2815,0.289989,1000.15,3,0,0,0,0
278,43464,1,0.0095,0.069,0.29,0.298247,1000.07,3,0,0,0,0
279,43465,1,0.0095,0.069,0.2985,0.306518,1000,3,0,0,0,0
280,43466,1,0.0095,0.0775,0.0095,0.0786559,1002.48,3,0,0,0,0
281,43467,1,0.0095,0.0775,0.018,0.080128,1002.41,3,0,0,0,0
282,43468,1,0.0095,0.0775,0.0265,0.0824545,1002.34,3,0,0,0,0
283,43469,1,0.0095,0.0775,0.035,0.0855658,1002.26,3,0,0,0,0
284,43470,1,0.0095,0.0775,0.0435,0.0893798,1002.19,3,0,0,0,0
285,43471,1,0.0095,0.0775,0.052,0.093811,1002.12,3,0,0,0,0
286,43472,1,0.0095,0.0775,0.0605,0.0987763,1002.05,3,0,0,0,0
287,43473,1,0.0095,0.0775,0.069,0.104199,1001.97,3,0,0,0,0
288,43474,1,0.0095,0.0775,0.0775,0.110013,1001.9,3,0,0,0,0
289,43475,1,0.0095,0.0775,0.086,0.116157,1001.83,3,0,0,0,0
290,43476,1,0.0095,0.0775,0.0945,0.122584,1001.76,3,0,0,0,0
291,43477,1,0.0095,0.0775,0.103,0.12925,1001.68,3,0,0,0,0
292,43478,1,0.0095,0.0775,0.1115,0.13612,1001.61,3,0,0,0,0
293,43479,1,0.0095,0.0775,0.12,0.143166,1001.54,3,0,0,0,0
294,43480,1,0.0095,0.0775,0.1285,0.150362,1001.46,3,0,0,0,0
295,43481,1,0.0095,0.0775,0.137,0.157688,1001.39,3,0,0,0,0
296,43482,1,0.0095,0.0775,0.1455,0.165126,1001.32,3,0,0,0,0
297,43483,1,0.0095,0.0775,0.154,0.172663,1001.25,3,0,0,0,0
298,43484,1,0.0095,0.0775,0.1625,0.180285,1001.17,3,0,0,0,0
299,43485,1,0.0095,0.0775,0.171,0.187983,1001.1,3,0,0,0,0
300,43486,1,0.0095,0.0775,0.1795,0.195747,1001.03,3,0,0,0,0
301,43487,1,0.0095,0.0775,0.188,0.203569,1000.95,3,0,0,0,0
302,43488,1,0.0095,0.0775,0.1965,0.211444,1000.88,3,0,0,0,0
303,43489,1,0.0095,0.0775,0.205,0.219366,1000.81,3,0,0,0,0
304,43490,1,0.0095,0.0775,0.2135,0.22733,1000.73,3,0,0,0,0
305,43491,1,0.0095,0.0775,0.222,0.235331,1000.66,3,0,0,0,0
306,43492,1,0.0095,0.0775,0.2305,0.243365,1000.59,3,0,0,0,0
307,43493,1,0.0095,0.0775,0.239,0.251431,1000.51,3,0,0,0,0
308,43494,1,0.0095,0.0775,0.2475,0.259524,1000.44,3,0,0,0,0
309,43495,1,0.0095,0.0775,0.256,0.267642,1000.37,3,0,0,0,0
310,43496,1,0.0095,0.0775,0.2645,0.275784,1000.29,3,0,0,0,0
311,43497,1,0.0095,0.0775,0.273,0.283946,1000.22,3,0,0,0,0
312,43498,1,0.0095,0.0775,0.2815,0.292128,1000.15,3,0,0,0,0
313,43499,1,0.0095,0.0775,0.29,0.300327,1000.07,3,0,0,0,0
314,43500,1,0.0095,0.0775,0.2985,0.308543,1000,3,0,0,0,0
315,43501,1,0.0095,0.086,0.0095,0.0870431,1002.48,3,0,0,0,0
316,43502,1,0.0095,0.086,0.018,0.0883756,1002.41,3,0,0,0,0
317,43503,1,0.0095,0.086,0.0265,0.0904903,1002.34,3,0,0,0,0
318,43504,1,0.0095,0.086,0.035,0.0933341,1002.26,3,0,0,0,0
319,43505,1,0.0095,0.086,0.0435,0.0968427,1002.19,3,0,0,0,0
320,43506,1,0.0095,0.086,0.052,0.100947,1002.12,3,0,0,0,0
321,43507,1,0.0095,0.086,0.0605,0.105577,1002.05,3,0,0,0,0
322,43508,1,0.0095,0.086,0.069,0.110667,1001.97,3,0,0,0,0
323,43509,1,0.0095,0.086,0.0775,0.116157,1001.9,3,0,0,0,0
324,43510,1,0.0095,0.086,0.086,0.121993,1001.83,3,0,0,0,0
325,43511,1,0.0095,0.086,0.0945,0.128127,1001.76,3,0,0,0,0
326,43512,1,0.0095,0.086,0.103,0.134519,1001.68,3,0,0,0,0
327,43513,1,0.0095,0.086,0.1115,0.141133,1001.61,3,0,0,0,0
328,43514,1,0.0095,0.086,0.12,0.14794,1001.54,3,0,0,0,0
329,43515,1,0.0095,0.086,0.1285,0.154914,1001.46,3,0,0,0,0
330,43516,1,0.0095,0.086,0.137,0.162035,1001.39,3,0,0,0,0
331,43517,1,0.0095,0.086,0.1455,0.169282,1001.32,3,0,0,0,0
332,43518,1,0.0095,0.086,0.154,0.176642,1001.25,3,0,0,0,0
333,43519,1,0.0095,0.086,0.1625,0.184099,1001.17,3,0,0,0,0
334,43520,1,0.0095,0.086,0.171,0.191644,1001.1,3,0,0,0,0
335,43521,1,0.0095,0.086,0.1795,0.199265,1001.03,3,0,0,0,0
