Point ID,Idp,Mk,Points:0,Points:1,Points:2,Points:Magnitude,Rhop,Type,Vel:0,Vel:1,Vel:2,Vel:Magnitude
118,118,10,0.01,0.11,0.27,0.291719,1000,0,0,0,0,0
119,119,10,0.01,0.11,0.29,0.310322,1000,0,0,0,0,0
120,120,10,0.01,0.11,0.31,0.32909,1000,0,0,0,0,0
121,121,10,0.01,0.11,0.33,0.347994,1000,0,0,0,0,0
122,122,10,0.01,0.11,0.35,0.367015,1000,0,0,0,0,0
123,123,10,0.01,0.11,0.37,0.386135,1000,0,0,0,0,0
124,124,10,0.01,0.11,0.39,0.405339,1000,0,0,0,0,0
125,125,10,0.01,0.11,0.41,0.424617,1000,0,0,0,0,0
126,126,10,0.01,0.13,0.01,0.130767,1000,0,0,0,0,0
127,127,10,0.01,0.13,0.03,0.133791,1000,0,0,0,0,0
128,128,10,0.01,0.13,0.05,0.139642,1000,0,0,0,0,0
129,129,10,0.01,0.13,0.07,0.147986,1000,0,0,0,0,0
130,130,10,0.01,0.13,0.09,0.15843,1000,0,0,0,0,0
131,131,10,0.01,0.13,0.11,0.170587,1000,0,0,0,0,0
132,132,10,0.01,0.13,0.13,0.18412,1000,0,0,0,0,0
133,133,10,0.01,0.13,0.15,0.198746,1000,0,0,0,0,0
134,134,10,0.01,0.13,0.17,0.214243,1000,0,0,0,0,0
135,135,10,0.01,0.13,0.19,0.230434,1000,0,0,0,0,0
136,136,10,0.01,0.13,0.21,0.247184,1000,0,0,0,0,0
137,137,10,0.01,0.13,0.23,0.264386,1000,0,0,0,0,0
138,138,10,0.01,0.13,0.25,0.281957,1000,0,0,0,0,0
139,139,10,0.01,0.13,0.27,0.299833,1000,0,0,0,0,0
140,140,10,0.01,0.13,0.29,0.317962,1000,0,0,0,0,0
141,141,10,0.01,0.13,0.31,0.336303,1000,0,0,0,0,0
142,142,10,0.01,0.13,0.33,0.354824,1000,0,0,0,0,0
143,143,10,0.01,0.13,0.35,0.373497,1000,0,0,0,0,0
144,144,10,0.01,0.13,0.37,0.392301,1000,0,0,0,0,0
145,145,10,0.01,0.13,0.39,0.411218,1000,0,0,0,0,0
146,146,10,0.01,0.13,0.41,0.430232,1000,0,0,0,0,0
147,147,10,0.01,0.15,0.01,0.150665,1000,0,0,0,0,0
148,148,10,0.01,0.15,0.03,0.153297,1000,0,0,0,0,0
149,149,10,0.01,0.15,0.05,0.15843,1000,0,0,0,0,0
150,150,10,0.01,0.15,0.07,0.165831,1000,0,0,0,0,0
151,151,10,0.01,0.15,0.09,0.175214,1000,0,0,0,0,0
152,152,10,0.01,0.15,0.11,0.186279,1000,0,0,0,0,0
153,153,10,0.01,0.15,0.13,0.198746,1000,0,0,0,0,0
154,154,10,0.01,0.15,0.15,0.212368,1000,0,0,0,0,0
155,155,10,0.01,0.15,0.17,0.226936,1000,0,0,0,0,0
156,156,10,0.01,0.15,0.19,0.242281,1000,0,0,0,0,0
157,157,10,0.01,0.15,0.21,0.258263,1000,0,0,0,0,0
158,158,10,0.01,0.15,0.23,0.274773,1000,0,0,0,0,0
159,159,10,0.01,0.15,0.25,0.291719,1000,0,0,0,0,0
160,160,10,0.01,0.15,0.27,0.309031,1000,0,0,0,0,0
161,161,10,0.01,0.15,0.29,0.32665,1000,0,0,0,0,0
162,162,10,0.01,0.15,0.31,0.344529,1000,0,0,0,0,0
163,163,10,0.01,0.15,0.33,0.362629,1000,0,0,0,0,0
164,164,10,0.01,0.15,0.35,0.38092,1000,0,0,0,0,0
165,165,10,0.01,0.15,0.37,0.399375,1000,0,0,0,0,0
166,166,10,0.01,0.15,0.39,0.417971,1000,0,0,0,0,0
167,167,10,0.01,0.15,0.41,0.436692,1000,0,0,0,0,0
168,168,10,0.01,0.17,0.01,0.170587,1000,0,0,0,0,0
169,169,10,0.01,0.17,0.03,0.172916,1000,0,0,0,0,0
170,170,10,0.01,0.17,0.05,0.177482,1000,0,0,0,0,0
171,171,10,0.01,0.17,0.07,0.18412,1000,0,0,0,0,0
172,172,10,0.01,0.17,0.09,0.192614,1000,0,0,0,0,0
173,173,10,0.01,0.17,0.11,0.202731,1000,0,0,0,0,0
174,174,10,0.01,0.17,0.13,0.214243,1000,0,0,0,0,0
175,175,10,0.01,0.17,0.15,0.226936,1000,0,0,0,0,0
176,176,10,0.01,0.17,0.17,0.240624,1000,0,0,0,0,0
177,177,10,0.01,0.17,0.19,0.255147,1000,0,0,0,0,0
178,178,10,0.01,0.17,0.21,0.27037,1000,0,0,0,0,0
179,179,10,0.01,0.17,0.23,0.286182,1000,0,0,0,0,0
180,180,10,0.01,0.17,0.25,0.30249,1000,0,0,0,0,0
181,181,10,0.01,0.17,0.27,0.319218,1000,0,0,0,0,0
182,182,10,0.01,0.17,0.29,0.336303,1000,0,0,0,0,0
183,183,10,0.01,0.17,0.31,0.353695,1000,0,0,0,0,0
184,184,10,0.01,0.17,0.33,0.371349,1000,0,0,0,0,0
185,185,10,0.01,0.17,0.35,0.38923,1000,0,0,0,0,0
186,186,10,0.01,0.17,0.37,0.407308,1000,0,0,0,0,0
187,187,10,0.01,0.17,0.39,0.425558,1000,0,0,0,0,0
188,188,10,0.01,0.17,0.41,0.443959,1000,0,0,0,0,0
189,189,10,0.01,0.19,0.01,0.190526,1000,0,0,0,0,0
190,190,10,0.01,0.19,0.03,0.192614,1000,0,0,0,0,0
191,191,10,0.01,0.19,0.05,0.196723,1000,0,0,0,0,0
192,192,10,0.01,0.19,0.07,0.202731,1000,0,0,0,0,0
193,193,10,0.01,0.19,0.09,0.210476,1000,0,0,0,0,0
194,194,10,0.01,0.19,0.11,0.219773,1000,0,0,0,0,0
195,195,10,0.01,0.19,0.13,0.230434,1000,0,0,0,0,0
196,196,10,0.01,0.19,0.15,0.242281,1000,0,0,0,0,0
197,197,10,0.01,0.19,0.17,0.255147,1000,0,0,0,0,0
198,198,10,0.01,0.19,0.19,0.268887,1000,0,0,0,0,0
199,199,10,0.01,0.19,0.21,0.283373,1000,0,0,0,0,0
200,200,10,0.01,0.19,0.23,0.298496,1000,0,0,0,0,0
201,201,10,0.01,0.19,0.25,0.314166,1000,0,0,0,0,0
202,202,10,0.01,0.19,0.27,0.330303,1000,0,0,0,0,0
203,203,10,0.01,0.19,0.29,0.346843,1000,0,0,0,0,0
204,204,10,0.01,0.19,0.31,0.363731,1000,0,0,0,0,0
205,205,10,0.01,0.19,0.33,0.38092,1000,0,0,0,0,0
206,206,10,0.01,0.19,0.35,0.398372,1000,0,0,0,0,0
207,207,10,0.01,0.19,0.37,0.416053,1000,0,0,0,0,0
208,208,10,0.01,0.19,0.39,0.433935,1000,0,0,0,0,0
209,209,10,0.01,0.19,0.41,0.451996,1000,0,0,0,0,0
210,210,10,0.01,0.21,0.01,0.210476,1000,0,0,0,0,0
211,211,10,0.01,0.21,0.03,0.212368,1000,0,0,0,0,0
212,212,10,0.01,0.21,0.05,0.216102,1000,0,0,0,0,0
213,213,10,0.01,0.21,0.07,0.221585,1000,0,0,0,0,0
214,214,10,0.01,0.21,0.09,0.228692,1000,0,0,0,0,0
215,215,10,0.01,0.21,0.11,0.237276,1000,0,0,0,0,0
216,216,10,0.01,0.21,0.13,0.247184,1000,0,0,0,0,0
217,217,10,0.01,0.21,0.15,0.258263,1000,0,0,0,0,0
218,218,10,0.01,0.21,0.17,0.27037,1000,0,0,0,0,0
219,219,10,0.01,0.21,0.19,0.283373,1000,0,0,0,0,0
220,220,10,0.01,0.21,0.21,0.297153,1000,0,0,0,0,0
221,221,10,0.01,0.21,0.23,0.311609,1000,0,0,0,0,0
222,222,10,0.01,0.21,0.25,0.32665,1000,0,0,0,0,0
223,223,10,0.01,0.21,0.27,0.342199,1000,0,0,0,0,0
224,224,10,0.01,0.21,0.29,0.35819,1000,0,0,0,0,0
225,225,10,0.01,0.21,0.31,0.374566,1000,0,0,0,0,0
226,226,10,0.01,0.21,0.33,0.39128,1000,0,0,0,0,0
227,227,10,0.01,0.21,0.35,0.408289,1000,0,0,0,0,0
228,228,10,0.01,0.21,0.37,0.425558,1000,0,0,0,0,0
229,229,10,0.01,0.21,0.39,0.443058,1000,0,0,0,0,0
230,230,10,0.01,0.21,0.41,0.46076,1000,0,0,0,0,0
231,231,10,0.01,0.23,0.01,0.230434,1000,0,0,0,0,0
232,232,10,0.01,0.23,0.03,0.232164,1000,0,0,0,0,0
233,233,10,0.01,0.23,0.05,0.235584,1000,0,0,0,0,0
234,234,10,0.01,0.23,0.07,0.240624,1000,0,0,0,0,0
235,235,10,0.01,0.23,0.09,0.247184,1000,0,0,0,0,0
236,236,10,0.01,0.23,0.11,0.255147,1000,0,0,0,0,0
237,237,10,0.01,0.23,0.13,0.264386,1000,0,0,0,0,0
238,238,10,0.01,0.23,0.15,0.274773,1000,0,0,0,0,0
239,239,10,0.01,0.23,0.17,0.286182,1000,0,0,0,0,0
240,240,10,0.01,0.23,0.19,0.298496,1000,0,0,0,0,0
241,241,10,0.01,0.23,0.21,0.311609,1000,0,0,0,0,0
242,242,10,0.01,0.23,0.23,0.325423,1000,0,0,0,0,0
243,243,10,0.01,0.23,0.25,0.339853,1000,0,0,0,0,0
244,244,10,0.01,0.23,0.27,0.354824,1000,0,0,0,0,0
245,245,10,0.01,0.23,0.29,0.37027,1000,0,0,0,0,0
246,246,10,0.01,0.23,0.31,0.386135,1000,0,0,0,0,0
247,247,10,0.01,0.23,0.33,0.402368,1000,0,0,0,0,0
248,248,10,0.01,0.23,0.35,0.418927,1000,0,0,0,0,0
249,249,10,0.01,0.23,0.37,0.435775,1000,0,0,0,0,0
250,250,10,0.01,0.23,0.39,0.45288,1000,0,0,0,0,0
251,251,10,0.01,0.23,0.41,0.470213,1000,0,0,0,0,0
252,252,10,0.01,0.25,0.01,0.2504,1000,0,0,0,0,0
253,253,10,0.01,0.25,0.03,0.251992,1000,0,0,0,0,0
254,254,10,0.01,0.25,0.05,0.255147,1000,0,0,0,0,0
255,255,10,0.01,0.25,0.07,0.259808,1000,0,0,0,0,0
256,256,10,0.01,0.25,0.09,0.265895,1000,0,0,0,0,0
257,257,10,0.01,0.25,0.11,0.273313,1000,0,0,0,0,0
258,258,10,0.01,0.25,0.13,0.281957,1000,0,0,0,0,0
259,259,10,0.01,0.25,0.15,0.291719,1000,0,0,0,0,0
260,260,10,0.01,0.25,0.17,0.30249,1000,0,0,0,0,0
261,261,10,0.01,0.25,0.19,0.314166,1000,0,0,0,0,0
262,262,10,0.01,0.25,0.21,0.32665,1000,0,0,0,0,0
263,263,10,0.01,0.25,0.23,0.339853,1000,0,0,0,0,0
264,264,10,0.01,0.25,0.25,0.353695,1000,0,0,0,0,0
265,265,10,0.01,0.25,0.27,0.368103,1000,0,0,0,0,0
266,266,10,0.01,0.25,0.29,0.383014,1000,0,0,0,0,0
267,267,10,0.01,0.25,0.31,0.398372,1000,0,0,0,0,0
268,268,10,0.01,0.25,0.33,0.414126,1000,0,0,0,0,0
269,269,10,0.01,0.25,0.35,0.430232,1000,0,0,0,0,0
270,270,10,0.01,0.25,0.37,0.446654,1000,0,0,0,0,0
271,271,10,0.01,0.25,0.39,0.463357,1000,0,0,0,0,0
272,272,10,0.01,0.25,0.41,0.480312,1000,0,0,0,0,0
273,273,10,0.01,0.27,0.01,0.27037,1000,0,0,0,0,0
274,274,10,0.01,0.27,0.03,0.271846,1000,0,0,0,0,0
275,275,10,0.01,0.27,0.05,0.274773,1000,0,0,0,0,0
276,276,10,0.01,0.27,0.07,0.279106,1000,0,0,0,0,0
277,277,10,0.01,0.27,0.09,0.284781,1000,0,0,0,0,0
278,278,10,0.01,0.27,0.11,0.291719,1000,0,0,0,0,0
279,279,10,0.01,0.27,0.13,0.299833,1000,0,0,0,0,0
280,280,10,0.01,0.27,0.15,0.309031,1000,0,0,0,0,0
281,281,10,0.01,0.27,0.17,0.319218,1000,0,0,0,0,0
282,282,10,0.01,0.27,0.19,0.330303,1000,0,0,0,0,0
283,283,10,0.01,0.27,0.21,0.342199,1000,0,0,0,0,0
284,284,10,0.01,0.27,0.23,0.354824,1000,0,0,0,0,0
285,285,10,0.01,0.27,0.25,0.368103,1000,0,0,0,0,0
286,286,10,0.01,0.27,0.27,0.381969,1000,0,0,0,0,0
287,287,10,0.01,0.27,0.29,0.396358,1000,0,0,0,0,0
288,288,10,0.01,0.27,0.31,0.411218,1000,0,0,0,0,0
289,289,10,0.01,0.27,0.33,0.426497,1000,0,0,0,0,0
290,290,10,0.01,0.27,0.35,0.442154,1000,0,0,0,0,0
291,291,10,0.01,0.27,0.37,0.458148,1000,0,0,0,0,0
292,292,10,0.01,0.27,0.39,0.474447,1000,0,0,0,0,0
293,293,10,0.01,0.27,0.41,0.491019,1000,0,0,0,0,0
294,294,10,0.01,0.29,0.01,0.290345,1000,0,0,0,0,0
295,295,10,0.01,0.29,0.03,0.291719,1000,0,0,0,0,0
296,296,10,0.01,0.29,0.05,0.294449,1000,0,0,0,0,0
297,297,10,0.01,0.29,0.07,0.298496,1000,0,0,0,0,0
298,298,10,0.01,0.29,0.09,0.303809,1000,0,0,0,0,0
299,299,10,0.01,0.29,0.11,0.310322,1000,0,0,0,0,0
300,300,10,0.01,0.29,0.13,0.317962,1000,0,0,0,0,0
301,301,10,0.01,0.29,0.15,0.32665,1000,0,0,0,0,0
302,302,10,0.01,0.29,0.17,0.336303,1000,0,0,0,0,0
303,303,10,0.01,0.29,0.19,0.346843,1000,0,0,0,0,0
304,304,10,0.01,0.29,0.21,0.35819,1000,0,0,0,0,0
305,305,10,0.01,0.29,0.23,0.37027,1000,0,0,0,0,0
306,306,10,0.01,0.29,0.25,0.383014,1000,0,0,0,0,0
307,307,10,0.01,0.29,0.27,0.396358,1000,0,0,0,0,0
308,308,10,0.01,0.29,0.29,0.410244,1000,0,0,0,0,0
309,309,10,0.01,0.29,0.31,0.424617,1000,0,0,0,0,0
310,310,10,0.01,0.29,0.33,0.439431,1000,0,0,0,0,0
311,311,10,0.01,0.29,0.35,0.454643,1000,0,0,0,0,0
312,312,10,0.01,0.29,0.37,0.470213,1000,0,0,0,0,0
313,313,10,0.01,0.29,0.39,0.486107,1000,0,0,0,0,0
314,314,10,0.01,0.29,0.41,0.502295,1000,0,0,0,0,0
315,315,10,0.01,0.31,0.01,0.310322,1000,0,0,0,0,0
316,316,10,0.01,0.31,0.03,0.311609,1000,0,0,0,0,0
317,317,10,0.01,0.31,0.05,0.314166,1000,0,0,0,0,0
318,318,10,0.01,0.31,0.07,0.317962,1000,0,0,0,0,0
319,319,10,0.01,0.31,0.09,0.322955,1000,0,0,0,0,0
320,320,10,0.01,0.31,0.11,0.32909,1000,0,0,0,0,0
321,321,10,0.01,0.31,0.13,0.336303,1000,0,0,0,0,0
322,322,10,0.01,0.31,0.15,0.344529,1000,0,0,0,0,0
323,323,10,0.01,0.31,0.17,0.353695,1000,0,0,0,0,0
324,324,10,0.01,0.31,0.19,0.363731,1000,0,0,0,0,0
325,325,10,0.01,0.31,0.21,0.374566,1000,0,0,0,0,0
326,326,10,0.01,0.31,0.23,0.386135,1000,0,0,0,0,0
327,327,10,0.01,0.31,0.25,0.398372,1000,0,0,0,0,0
328,328,10,0.01,0.31,0.27,0.411218,1000,0,0,0,0,0
329,329,10,0.01,0.31,0.29,0.424617,1000,0,0,0,0,0
330,330,10,0.01,0.31,0.31,0.43852,1000,0,0,0,0,0
331,331,10,0.01,0.31,0.33,0.45288,1000,0,0,0,0,0
332,332,10,0.01,0.31,0.35,0.467654,1000,0,0,0,0,0
333,333,10,0.01,0.31,0.37,0.482804,1000,0,0,0,0,0
334,334,10,0.01,0.31,0.39,0.498297,1000,0,0,0,0,0
335,335,10,0.01,0.31,0.41,0.514101,1000,0,0,0,0,0
336,336,10,0.01,0.33,0.01,0.330303,1000,0,0,0,0,0
337,337,10,0.01,0.33,0.03,0.331512,1000,0,0,0,0,0
338,338,10,0.01,0.33,0.05,0.333916,1000,0,0,0,0,0
339,339,10,0.01,0.33,0.07,0.337491,1000,0,0,0,0,0
340,340,10,0.01,0.33,0.09,0.342199,1000,0,0,0,0,0
341,341,10,0.01,0.33,0.11,0.347994,1000,0,0,0,0,0
342,342,10,0.01,0.33,0.13,0.354824,1000,0,0,0,0,0
343,343,10,0.01,0.33,0.15,0.362629,1000,0,0,0,0,0
344,344,10,0.01,0.33,0.17,0.371349,1000,0,0,0,0,0
345,345,10,0.01,0.33,0.19,0.38092,1000,0,0,0,0,0
346,346,10,0.01,0.33,0.21,0.39128,1000,0,0,0,0,0
347,347,10,0.01,0.33,0.23,0.402368,1000,0,0,0,0,0
348,348,10,0.01,0.33,0.25,0.414126,1000,0,0,0,0,0
349,349,10,0.01,0.33,0.27,0.426497,1000,0,0,0,0,0
350,350,10,0.01,0.33,0.29,0.439431,1000,0,0,0,0,0
351,351,10,0.01,0.33,0.31,0.45288,1000,0,0,0,0,0
352,352,10,0.01,0.33,0.33,0.466798,1000,0,0,0,0,0
353,353,10,0.01,0.33,0.35,0.481144,1000,0,0,0,0,0
354,354,10,0.01,0.33,0.37,0.495883,1000,0,0,0,0,0
355,355,10,0.01,0.33,0.39,0.510979,1000,0,0,0,0,0
356,356,10,0.01,0.33,0.41,0.526403,1000,0,0,0,0,0
357,357,10,0.01,0.35,0.01,0.350286,1000,0,0,0,0,0
358,358,10,0.01,0.35,0.03,0.351426,1000,0,0,0,0,0
359,359,10,0.01,0.35,0.05,0.353695,1000,0,0,0,0,0
360,360,10,0.01,0.35,0.07,0.357071,1000,0,0,0,0,0
361,361,10,0.01,0.35,0.09,0.361525,1000,0,0,0,0,0
362,362,10,0.01,0.35,0.11,0.367015,1000,0,0,0,0,0
363,363,10,0.01,0.35,0.13,0.373497,1000,0,0,0,0,0
364,364,10,0.01,0.35,0.15,0.38092,1000,0,0,0,0,0
365,365,10,0.01,0.35,0.17,0.38923,1000,0,0,0,0,0
366,366,10,0.01,0.35,0.19,0.398372,1000,0,0,0,0,0
367,367,10,0.01,0.35,0.21,0.408289,1000,0,0,0,0,0
368,368,10,0.01,0.35,0.23,0.418927,1000,0,0,0,0,0
369,369,10,0.01,0.35,0.25,0.430232,1000,0,0,0,0,0
370,370,10,0.01,0.35,0.27,0.442154,1000,0,0,0,0,0
371,371,10,0.01,0.35,0.29,0.454643,1000,0,0,0,0,0
372,372,10,0.01,0.35,0.31,0.467654,1000,0,0,0,0,0
373,373,10,0.01,0.35,0.33,0.481144,1000,0,0,0,0,0
374,374,10,0.01,0.35,0.35,0.495076,1000,0,0,0,0,0
375,375,10,0.01,0.35,0.37,0.509411,1000,0,0,0,0,0
376,376,10,0.01,0.35,0.39,0.524118,1000,0,0,0,0,0
377,377,10,0.01,0.35,0.41,0.539166,1000,0,0,0,0,0
378,378,10,0.01,0.37,0.01,0.37027,1000,0,0,0,0,0
379,379,10,0.01,0.37,0.03,0.371349,1000,0,0,0,0,0
380,380,10,0.01,0.37,0.05,0.373497,1000,0,0,0,0,0
381,381,10,0.01,0.37,0.07,0.376696,1000,0,0,0,0,0
382,382,10,0.01,0.37,0.09,0.38092,1000,0,0,0,0,0
383,383,10,0.01,0.37,0.11,0.386135,1000,0,0,0,0,0
