Point ID,Idp,Mk,Points:0,Points:1,Points:2,Points:Magnitude,Rhop,Type,Vel:0,Vel:1,Vel:2,Vel:Magnitude
1656,9502,1,0.09,0.31,0.15,0.355949,1001.42,3,0,0,0,0
1657,9503,1,0.09,0.31,0.17,0.364829,1001.25,3,0,0,0,0
1658,9504,1,0.09,0.31,0.19,0.374566,1001.07,3,0,0,0,0
1659,9505,1,0.09,0.31,0.21,0.385097,1000.89,3,0,0,0,0
1660,9506,1,0.09,0.31,0.23,0.396358,1000.71,3,0,0,0,0
1661,9507,1,0.09,0.31,0.25,0.408289,1000.53,3,0,0,0,0
1662,9508,1,0.09,0.31,0.27,0.420833,1000.36,3,0,0,0,0
1663,9509,1,0.09,0.31,0.29,0.433935,1000.18,3,0,0,0,0
1664,9510,1,0.09,0.31,0.31,0.447549,1000,3,0,0,0,0
1665,9511,1,0.09,0.33,0.03,0.343366,1002.48,3,0,0,0,0
1666,9512,1,0.09,0.33,0.05,0.345688,1002.31,3,0,0,0,0
1667,9513,1,0.09,0.33,0.07,0.349142,1002.13,3,0,0,0,0
1668,9514,1,0.09,0.33,0.09,0.353695,1001.95,3,0,0,0,0
1669,9515,1,0.09,0.33,0.11,0.359305,1001.78,3,0,0,0,0
1670,9516,1,0.09,0.33,0.13,0.365923,1001.6,3,0,0,0,0
1671,9517,1,0.09,0.33,0.15,0.373497,1001.42,3,0,0,0,0
1672,9518,1,0.09,0.33,0.17,0.381969,1001.25,3,0,0,0,0
1673,9519,1,0.09,0.33,0.19,0.39128,1001.07,3,0,0,0,0
1674,9520,1,0.09,0.33,0.21,0.401373,1000.89,3,0,0,0,0
1675,9521,1,0.09,0.33,0.23,0.412189,1000.71,3,0,0,0,0
1676,9522,1,0.09,0.33,0.25,0.423674,1000.53,3,0,0,0,0
1677,9523,1,0.09,0.33,0.27,0.435775,1000.36,3,0,0,0,0
1678,9524,1,0.09,0.33,0.29,0.448442,1000.18,3,0,0,0,0
1679,9525,1,0.09,0.33,0.31,0.461628,1000,3,0,0,0,0
1680,9526,1,0.09,0.35,0.03,0.362629,1002.48,3,0,0,0,0
1681,9527,1,0.09,0.35,0.05,0.364829,1002.31,3,0,0,0,0
1682,9528,1,0.09,0.35,0.07,0.368103,1002.13,3,0,0,0,0
1683,9529,1,0.09,0.35,0.09,0.372424,1001.95,3,0,0,0,0
1684,9530,1,0.09,0.35,0.11,0.377757,1001.78,3,0,0,0,0
1685,9531,1,0.09,0.35,0.13,0.384057,1001.6,3,0,0,0,0
1686,9532,1,0.09,0.35,0.15,0.39128,1001.42,3,0,0,0,0
1687,9533,1,0.09,0.35,0.17,0.399375,1001.25,3,0,0,0,0
1688,9534,1,0.09,0.35,0.19,0.408289,1001.07,3,0,0,0,0
1689,9535,1,0.09,0.35,0.21,0.417971,1000.89,3,0,0,0,0
1690,9536,1,0.09,0.35,0.23,0.428369,1000.71,3,0,0,0,0
1691,9537,1,0.09,0.35,0.25,0.439431,1000.53,3,0,0,0,0
1692,9538,1,0.09,0.35,0.27,0.45111,1000.36,3,0,0,0,0
1693,9539,1,0.09,0.35,0.29,0.463357,1000.18,3,0,0,0,0
1694,9540,1,0.09,0.35,0.31,0.47613,1000,3,0,0,0,0
1695,9541,1,0.09,0.37,0.03,0.381969,1002.48,3,0,0,0,0
1696,9542,1,0.09,0.37,0.05,0.384057,1002.31,3,0,0,0,0
1697,9543,1,0.09,0.37,0.07,0.387169,1002.13,3,0,0,0,0
1698,9544,1,0.09,0.37,0.09,0.39128,1001.95,3,0,0,0,0
1699,9545,1,0.09,0.37,0.11,0.396358,1001.78,3,0,0,0,0
1700,9546,1,0.09,0.37,0.13,0.402368,1001.6,3,0,0,0,0
1701,9547,1,0.09,0.37,0.15,0.409268,1001.42,3,0,0,0,0
1702,9548,1,0.09,0.37,0.17,0.417013,1001.25,3,0,0,0,0
1703,9549,1,0.09,0.37,0.19,0.425558,1001.07,3,0,0,0,0
1704,9550,1,0.09,0.37,0.21,0.434856,1000.89,3,0,0,0,0
1705,9551,1,0.09,0.37,0.23,0.44486,1000.71,3,0,0,0,0
1706,9552,1,0.09,0.37,0.25,0.455522,1000.53,3,0,0,0,0
1707,9553,1,0.09,0.37,0.27,0.466798,1000.36,3,0,0,0,0
1708,9554,1,0.09,0.37,0.29,0.478644,1000.18,3,0,0,0,0
1709,9555,1,0.09,0.37,0.31,0.491019,1000,3,0,0,0,0
1710,9556,1,0.09,0.39,0.03,0.401373,1002.48,3,0,0,0,0
1711,9557,1,0.09,0.39,0.05,0.403361,1002.31,3,0,0,0,0
1712,9558,1,0.09,0.39,0.07,0.406325,1002.13,3,0,0,0,0
1713,9559,1,0.09,0.39,0.09,0.410244,1001.95,3,0,0,0,0
1714,9560,1,0.09,0.39,0.11,0.41509,1001.78,3,0,0,0,0
1715,9561,1,0.09,0.39,0.13,0.420832,1001.6,3,0,0,0,0
1716,9562,1,0.09,0.39,0.15,0.427434,1001.42,3,0,0,0,0
1717,9563,1,0.09,0.39,0.17,0.434856,1001.25,3,0,0,0,0
1718,9564,1,0.09,0.39,0.19,0.443058,1001.07,3,0,0,0,0
1719,9565,1,0.09,0.39,0.21,0.451996,1000.89,3,0,0,0,0
1720,9566,1,0.09,0.39,0.23,0.461628,1000.71,3,0,0,0,0
1721,9567,1,0.09,0.39,0.25,0.471911,1000.53,3,0,0,0,0
1722,9568,1,0.09,0.39,0.27,0.482804,1000.36,3,0,0,0,0
1723,9569,1,0.09,0.39,0.29,0.494267,1000.18,3,0,0,0,0
1724,9570,1,0.09,0.39,0.31,0.506261,1000,3,0,0,0,0
1725,9571,1,0.09,0.41,0.03,0.420833,1002.48,3,0,0,0,0
1726,9572,1,0.09,0.41,0.05,0.422729,1002.31,3,0,0,0,0
1727,9573,1,0.09,0.41,0.07,0.425558,1002.13,3,0,0,0,0
1728,9574,1,0.09,0.41,0.09,0.429302,1001.95,3,0,0,0,0
1729,9575,1,0.09,0.41,0.11,0.433935,1001.78,3,0,0,0,0
1730,9576,1,0.09,0.41,0.13,0.439431,1001.6,3,0,0,0,0
1731,9577,1,0.09,0.41,0.15,0.445758,1001.42,3,0,0,0,0
1732,9578,1,0.09,0.41,0.17,0.45288,1001.25,3,0,0,0,0
1733,9579,1,0.09,0.41,0.19,0.46076,1001.07,3,0,0,0,0
1734,9580,1,0.09,0.41,0.21,0.469361,1000.89,3,0,0,0,0
1735,9581,1,0.09,0.41,0.23,0.478644,1000.71,3,0,0,0,0
1736,9582,1,0.09,0.41,0.25,0.488569,1000.53,3,0,0,0,0
1737,9583,1,0.09,0.41,0.27,0.499099,1000.36,3,0,0,0,0
1738,9584,1,0.09,0.41,0.29,0.510196,1000.18,3,0,0,0,0
1739,9585,1,0.09,0.41,0.31,0.521824,1000,3,0,0,0,0
1740,9586,1,0.09,0.43,0.03,0.440341,1002.48,3,0,0,0,0
1741,9587,1,0.09,0.43,0.05,0.442154,1002.31,3,0,0,0,0
1742,9588,1,0.09,0.43,0.07,0.44486,1002.13,3,0,0,0,0
1743,9589,1,0.09,0.43,0.09,0.448442,1001.95,3,0,0,0,0
1744,9590,1,0.09,0.43,0.11,0.45288,1001.78,3,0,0,0,0
1745,9591,1,0.09,0.43,0.13,0.458148,1001.6,3,0,0,0,0
1746,9592,1,0.09,0.43,0.15,0.46422,1001.42,3,0,0,0,0
1747,9593,1,0.09,0.43,0.17,0.471063,1001.25,3,0,0,0,0
1748,9594,1,0.09,0.43,0.19,0.478644,1001.07,3,0,0,0,0
1749,9595,1,0.09,0.43,0.21,0.486929,1000.89,3,0,0,0,0
1750,9596,1,0.09,0.43,0.23,0.495883,1000.71,3,0,0,0,0
1751,9597,1,0.09,0.43,0.25,0.50547,1000.53,3,0,0,0,0
1752,9598,1,0.09,0.43,0.27,0.515655,1000.36,3,0,0,0,0
1753,9599,1,0.09,0.43,0.29,0.526403,1000.18,3,0,0,0,0
1754,9600,1,0.09,0.43,0.31,0.53768,1000,3,0,0,0,0
1755,9601,1,0.09,0.45,0.03,0.459891,1002.48,3,0,0,0,0
1756,9602,1,0.09,0.45,0.05,0.461628,1002.31,3,0,0,0,0
1757,9603,1,0.09,0.45,0.07,0.46422,1002.13,3,0,0,0,0
1758,9604,1,0.09,0.45,0.09,0.467654,1001.95,3,0,0,0,0
1759,9605,1,0.09,0.45,0.11,0.471911,1001.78,3,0,0,0,0
1760,9606,1,0.09,0.45,0.13,0.47697,1001.6,3,0,0,0,0
1761,9607,1,0.09,0.45,0.15,0.482804,1001.42,3,0,0,0,0
1762,9608,1,0.09,0.45,0.17,0.489387,1001.25,3,0,0,0,0
1763,9609,1,0.09,0.45,0.19,0.496689,1001.07,3,0,0,0,0
1764,9610,1,0.09,0.45,0.21,0.504678,1000.89,3,0,0,0,0
1765,9611,1,0.09,0.45,0.23,0.513323,1000.71,3,0,0,0,0
1766,9612,1,0.09,0.45,0.25,0.52259,1000.53,3,0,0,0,0
1767,9613,1,0.09,0.45,0.27,0.532447,1000.36,3,0,0,0,0
1768,9614,1,0.09,0.45,0.29,0.542863,1000.18,3,0,0,0,0
1769,9615,1,0.09,0.45,0.31,0.553805,1000,3,0,0,0,0
1770,9616,1,0.09,0.47,0.03,0.479479,1002.48,3,0,0,0,0
1771,9617,1,0.09,0.47,0.05,0.481144,1002.31,3,0,0,0,0
1772,9618,1,0.09,0.47,0.07,0.483632,1002.13,3,0,0,0,0
1773,9619,1,0.09,0.47,0.09,0.486929,1001.95,3,0,0,0,0
1774,9620,1,0.09,0.47,0.11,0.491019,1001.78,3,0,0,0,0
1775,9621,1,0.09,0.47,0.13,0.495883,1001.6,3,0,0,0,0
1776,9622,1,0.09,0.47,0.15,0.501498,1001.42,3,0,0,0,0
1777,9623,1,0.09,0.47,0.17,0.507839,1001.25,3,0,0,0,0
1778,9624,1,0.09,0.47,0.19,0.514879,1001.07,3,0,0,0,0
1779,9625,1,0.09,0.47,0.21,0.52259,1000.89,3,0,0,0,0
1780,9626,1,0.09,0.47,0.23,0.530943,1000.71,3,0,0,0,0
1781,9627,1,0.09,0.47,0.25,0.539907,1000.53,3,0,0,0,0
1782,9628,1,0.09,0.47,0.27,0.549454,1000.36,3,0,0,0,0
1783,9629,1,0.09,0.47,0.29,0.559553,1000.18,3,0,0,0,0
1784,9630,1,0.09,0.47,0.31,0.570175,1000,3,0,0,0,0
1785,9631,1,0.09,0.49,0.03,0.499099,1002.48,3,0,0,0,0
1786,9632,1,0.09,0.49,0.05,0.5007,1002.31,3,0,0,0,0
1787,9633,1,0.09,0.49,0.07,0.50309,1002.13,3,0,0,0,0
1788,9634,1,0.09,0.49,0.09,0.506261,1001.95,3,0,0,0,0
1789,9635,1,0.09,0.49,0.11,0.510196,1001.78,3,0,0,0,0
1790,9636,1,0.09,0.49,0.13,0.514879,1001.6,3,0,0,0,0
1791,9637,1,0.09,0.49,0.15,0.520288,1001.42,3,0,0,0,0
1792,9638,1,0.09,0.49,0.17,0.526403,1001.25,3,0,0,0,0
1793,9639,1,0.09,0.49,0.19,0.533198,1001.07,3,0,0,0,0
1794,9640,1,0.09,0.49,0.21,0.540648,1000.89,3,0,0,0,0
1795,9641,1,0.09,0.49,0.23,0.548726,1000.71,3,0,0,0,0
1796,9642,1,0.09,0.49,0.25,0.557405,1000.53,3,0,0,0,0
1797,9643,1,0.09,0.49,0.27,0.566657,1000.36,3,0,0,0,0
1798,9644,1,0.09,0.49,0.29,0.576455,1000.18,3,0,0,0,0
1799,9645,1,0.09,0.49,0.31,0.586771,1000,3,0,0,0,0
1800,9646,1,0.09,0.51,0.03,0.518748,1002.48,3,0,0,0,0
1801,9647,1,0.09,0.51,0.05,0.520288,1002.31,3,0,0,0,0
1802,9648,1,0.09,0.51,0.07,0.52259,1002.13,3,0,0,0,0
1803,9649,1,0.09,0.51,0.09,0.525642,1001.95,3,0,0,0,0
1804,9650,1,0.09,0.51,0.11,0.529434,1001.78,3,0,0,0,0
1805,9651,1,0.09,0.51,0.13,0.533948,1001.6,3,0,0,0,0
1806,9652,1,0.09,0.51,0.15,0.539166,1001.42,3,0,0,0,0
1807,9653,1,0.09,0.51,0.17,0.545069,1001.25,3,0,0,0,0
1808,9654,1,0.09,0.51,0.19,0.551634,1001.07,3,0,0,0,0
1809,9655,1,0.09,0.51,0.21,0.558838,1000.89,3,0,0,0,0
1810,9656,1,0.09,0.51,0.23,0.566657,1000.71,3,0,0,0,0
1811,9657,1,0.09,0.51,0.25,0.575065,1000.53,3,0,0,0,0
1812,9658,1,0.09,0.51,0.27,0.584038,1000.36,3,0,0,0,0
1813,9659,1,0.09,0.51,0.29,0.593549,1000.18,3,0,0,0,0
1814,9660,1,0.09,0.51,0.31,0.603573,1000,3,0,0,0,0
1815,9661,1,0.09,0.53,0.03,0.538424,1002.48,3,0,0,0,0
1816,9662,1,0.09,0.53,0.05,0.539907,1002.31,3,0,0,0,0
1817,9663,1,0.09,0.53,0.07,0.542125,1002.13,3,0,0,0,0
1818,9664,1,0.09,0.53,0.09,0.545069,1001.95,3,0,0,0,0
1819,9665,1,0.09,0.53,0.11,0.548726,1001.78,3,0,0,0,0
1820,9666,1,0.09,0.53,0.13,0.553082,1001.6,3,0,0,0,0
1821,9667,1,0.09,0.53,0.15,0.558122,1001.42,3,0,0,0,0
1822,9668,1,0.09,0.53,0.17,0.563826,1001.25,3,0,0,0,0
1823,9669,1,0.09,0.53,0.19,0.570175,1001.07,3,0,0,0,0
1824,9670,1,0.09,0.53,0.21,0.577148,1000.89,3,0,0,0,0
1825,9671,1,0.09,0.53,0.23,0.584722,1000.71,3,0,0,0,0
1826,9672,1,0.09,0.53,0.25,0.592874,1000.53,3,0,0,0,0
1827,9673,1,0.09,0.53,0.27,0.601581,1000.36,3,0,0,0,0
1828,9674,1,0.09,0.53,0.29,0.610819,1000.18,3,0,0,0,0
1829,9675,1,0.09,0.53,0.31,0.620564,1000,3,0,0,0,0
1830,9676,1,0.09,0.55,0.03,0.558122,1002.48,3,0,0,0,0
1831,9677,1,0.09,0.55,0.05,0.559553,1002.31,3,0,0,0,0
1832,9678,1,0.09,0.55,0.07,0.561694,1002.13,3,0,0,0,0
1833,9679,1,0.09,0.55,0.09,0.564535,1001.95,3,0,0,0,0
1834,9680,1,0.09,0.55,0.11,0.568067,1001.78,3,0,0,0,0
1835,9681,1,0.09,0.55,0.13,0.572276,1001.6,3,0,0,0,0
1836,9682,1,0.09,0.55,0.15,0.577148,1001.42,3,0,0,0,0
1837,9683,1,0.09,0.55,0.17,0.582666,1001.25,3,0,0,0,0
1838,9684,1,0.09,0.55,0.19,0.588812,1001.07,3,0,0,0,0
1839,9685,1,0.09,0.55,0.21,0.595567,1000.89,3,0,0,0,0
1840,9686,1,0.09,0.55,0.23,0.60291,1000.71,3,0,0,0,0
1841,9687,1,0.09,0.55,0.25,0.610819,1000.53,3,0,0,0,0
1842,9688,1,0.09,0.55,0.27,0.619274,1000.36,3,0,0,0,0
1843,9689,1,0.09,0.55,0.29,0.628252,1000.18,3,0,0,0,0
1844,9690,1,0.09,0.55,0.31,0.63773,1000,3,0,0,0,0
1845,9691,1,0.09,0.57,0.03,0.577841,1002.48,3,0,0,0,0
1846,9692,1,0.09,0.57,0.05,0.579224,1002.31,3,0,0,0,0
1847,9693,1,0.09,0.57,0.07,0.581292,1002.13,3,0,0,0,0
1848,9694,1,0.09,0.57,0.09,0.584038,1001.95,3,0,0,0,0
1849,9695,1,0.09,0.57,0.11,0.587452,1001.78,3,0,0,0,0
1850,9696,1,0.09,0.57,0.13,0.591523,1001.6,3,0,0,0,0
1851,9697,1,0.09,0.57,0.15,0.596238,1001.42,3,0,0,0,0
1852,9698,1,0.09,0.57,0.17,0.601581,1001.25,3,0,0,0,0
1853,9699,1,0.09,0.57,0.19,0.607536,1001.07,3,0,0,0,0
1854,9700,1,0.09,0.57,0.21,0.614085,1000.89,3,0,0,0,0
1855,9701,1,0.09,0.57,0.23,0.621208,1000.71,3,0,0,0,0
1856,9702,1,0.09,0.57,0.25,0.628888,1000.53,3,0,0,0,0
1857,9703,1,0.09,0.57,0.27,0.637103,1000.36,3,0,0,0,0
1858,9704,1,0.09,0.57,0.29,0.645833,1000.18,3,0,0,0,0
1859,9705,1,0.09,0.57,0.31,0.655057,1000,3,0,0,0,0
1860,9706,1,0.09,0.59,0.03,0.597578,1002.48,3,0,0,0,0
1861,9707,1,0.09,0.59,0.05,0.598916,1002.31,3,0,0,0,0
1862,9708,1,0.09,0.59,0.07,0.600916,1002.13,3,0,0,0,0
1863,9709,1,0.09,0.59,0.09,0.603573,1001.95,3,0,0,0,0
1864,9710,1,0.09,0.59,0.11,0.606877,1001.78,3,0,0,0,0
1865,9711,1,0.09,0.59,0.13,0.610819,1001.6,3,0,0,0,0
1866,9712,1,0.09,0.59,0.15,0.615386,1001.42,3,0,0,0,0
1867,9713,1,0.09,0.59,0.17,0.620564,1001.25,3,0,0,0,0
1868,9714,1,0.09,0.59,0.19,0.626339,1001.07,3,0,0,0,0
1869,9715,1,0.09,0.59,0.21,0.632693,1000.89,3,0,0,0,0
1870,9716,1,0.09,0.59,0.23,0.639609,1000.71,3,0,0,0,0
1871,9717,1,0.09,0.59,0.25,0.64707,1000.53,3,0,0,0,0
1872,9718,1,0.09,0.59,0.27,0.655057,1000.36,3,0,0,0,0
1873,9719,1,0.09,0.59,0.29,0.663551,1000.18,3,0,0,0,0
1874,9720,1,0.09,0.59,0.31,0.672532,1000,3,0,0,0,0
1875,9721,1,0.09,0.61,0.03,0.617333,1002.48,3,0,0,0,0
1876,9722,1,0.09,0.61,0.05,0.618628,1002.31,3,0,0,0,0
1877,9723,1,0.09,0.61,0.07,0.620564,1002.13,3,0,0,0,0
1878,9724,1,0.09,0.61,0.09,0.623137,1001.95,3,0,0,0,0
1879,9725,1,0.09,0.61,0.11,0.626339,1001.78,3,0,0,0,0
1880,9726,1,0.09,0.61,0.13,0.630159,1001.6,3,0,0,0,0
1881,9727,1,0.09,0.61,0.15,0.634587,1001.42,3,0,0,0,0
1882,9728,1,0.09,0.61,0.17,0.639609,1001.25,3,0,0,0,0
1883,9729,1,0.09,0.61,0.19,0.645213,1001.07,3,0,0,0,0
1884,9730,1,0.09,0.61,0.21,0.651383,1000.89,3,0,0,0,0
1885,9731,1,0.09,0.61,0.23,0.658103,1000.71,3,0,0,0,0
1886,9732,1,0.09,0.61,0.25,0.665357,1000.53,3,0,0,0,0
1887,9733,1,0.09,0.61,0.27,0.673127,1000.36,3,0,0,0,0
1888,9734,1,0.09,0.61,0.29,0.681396,1000.18,3,0,0,0,0
1889,9735,1,0.09,0.61,0.31,0.690145,1000,3,0,0,0,0
1890,9736,1,0.09,0.63,0.03,0.637103,1002.48,3,0,0,0,0
1891,9737,1,0.09,0.63,0.05,0.638357,1002.31,3,0,0,0,0
1892,9738,1,0.09,0.63,0.07,0.640234,1002.13,3,0,0,0,0
1893,9739,1,0.09,0.63,0.09,0.642729,1001.95,3,0,0,0,0
1894,9740,1,0.09,0.63,0.11,0.645833,1001.78,3,0,0,0,0
1895,9741,1,0.09,0.63,0.13,0.649538,1001.6,3,0,0,0,0
1896,9742,1,0.09,0.63,0.15,0.653835,1001.42,3,0,0,0,0
1897,9743,1,0.09,0.63,0.17,0.658711,1001.25,3,0,0,0,0
1898,9744,1,0.09,0.63,0.19,0.664154,1001.07,3,0,0,0,0
1899,9745,1,0.09,0.63,0.21,0.670149,1000.89,3,0,0,0,0
1900,9746,1,0.09,0.63,0.23,0.676683,1000.71,3,0,0,0,0
1901,9747,1,0.09,0.63,0.25,0.68374,1000.53,3,0,0,0,0
1902,9748,1,0.09,0.63,0.27,0.691303,1000.36,3,0,0,0,0
1903,9749,1,0.09,0.63,0.29,0.699357,1000.18,3,0,0,0,0
1904,9750,1,0.09,0.63,0.31,0.707884,1000,3,0,0,0,0
1905,9751,1,0.09,0.65,0.03,0.656887,1002.48,3,0,0,0,0
1906,9752,1,0.09,0.65,0.05,0.658103,1002.31,3,0,0,0,0
1907,9753,1,0.09,0.65,0.07,0.659924,1002.13,3,0,0,0,0
1908,9754,1,0.09,0.65,0.09,0.662344,1001.95,3,0,0,0,0
1909,9755,1,0.09,0.65,0.11,0.665357,1001.78,3,0,0,0,0
1910,9756,1,0.09,0.65,0.13,0.668954,1001.6,3,0,0,0,0
1911,9757,1,0.09,0.65,0.15,0.673127,1001.42,3,0,0,0,0
1912,9758,1,0.09,0.65,0.17,0.677864,1001.25,3,0,0,0,0
1913,9759,1,0.09,0.65,0.19,0.683154,1001.07,3,0,0,0,0
1914,9760,1,0.09,0.65,0.21,0.688985,1000.89,3,0,0,0,0
1915,9761,1,0.09,0.65,0.23,0.695342,1000.71,3,0,0,0,0
1916,9762,1,0.09,0.65,0.25,0.702211,1000.53,3,0,0,0,0
1917,9763,1,0.09,0.65,0.27,0.709577,1000.36,3,0,0,0,0
1918,9764,1,0.09,0.65,0.29,0.717426,1000.18,3,0,0,0,0
1919,9765,1,0.09,0.65,0.31,0.725741,1000,3,0,0,0,0
1920,9766,1,0.11,0.03,0.03,0.117898,1002.48,3,0,0,0,0
1921,9767,1,0.11,0.03,0.05,0.124499,1002.31,3,0,0,0,0
1922,9768,1,0.11,0.03,0.07,0.133791,1002.13,3,0,0,0,0
1923,9769,1,0.11,0.03,0.09,0.145258,1001.95,3,0,0,0,0
1924,9770,1,0.11,0.03,0.11,0.15843,1001.78,3,0,0,0,0
1925,9771,1,0.11,0.03,0.13,0.172916,1001.6,3,0,0,0,0
1926,9772,1,0.11,0.03,0.15,0.188414,1001.42,3,0,0,0,0
1927,9773,1,0.11,0.03,0.17,0.204695,1001.25,3,0,0,0,0
1928,9774,1,0.11,0.03,0.19,0.221585,1001.07,3,0,0,0,0
1929,9775,1,0.11,0.03,0.21,0.238956,1000.89,3,0,0,0,0
1930,9776,1,0.11,0.03,0.23,0.25671,1000.71,3,0,0,0,0
1931,9777,1,0.11,0.03,0.25,0.274773,1000.53,3,0,0,0,0
1932,9778,1,0.11,0.03,0.27,0.293087,1000.36,3,0,0,0,0
1933,9779,1,0.11,0.03,0.29,0.311609,1000.18,3,0,0,0,0
1934,9780,1,0.11,0.03,0.31,0.330303,1000,3,0,0,0,0
1935,9781,1,0.11,0.05,0.03,0.124499,1002.48,3,0,0,0,0
1936,9782,1,0.11,0.05,0.05,0.130767,1002.31,3,0,0,0,0
1937,9783,1,0.11,0.05,0.07,0.139642,1002.13,3,0,0,0,0
1938,9784,1,0.11,0.05,0.09,0.150665,1001.95,3,0,0,0,0
1939,9785,1,0.11,0.05,0.11,0.163401,1001.78,3,0,0,0,0
1940,9786,1,0.11,0.05,0.13,0.177482,1001.6,3,0,0,0,0
1941,9787,1,0.11,0.05,0.15,0.192614,1001.42,3,0,0,0,0
1942,9788,1,0.11,0.05,0.17,0.208567,1001.25,3,0,0,0,0
1943,9789,1,0.11,0.05,0.19,0.225167,1001.07,3,0,0,0,0
1944,9790,1,0.11,0.05,0.21,0.242281,1000.89,3,0,0,0,0
1945,9791,1,0.11,0.05,0.23,0.259808,1000.71,3,0,0,0,0
1946,9792,1,0.11,0.05,0.25,0.277669,1000.53,3,0,0,0,0
1947,9793,1,0.11,0.05,0.27,0.295804,1000.36,3,0,0,0,0
1948,9794,1,0.11,0.05,0.29,0.314166,1000.18,3,0,0,0,0
1949,9795,1,0.11,0.05,0.31,0.332716,1000,3,0,0,0,0
1950,9796,1,0.11,0.07,0.03,0.133791,1002.48,3,0,0,0,0
1951,9797,1,0.11,0.07,0.05,0.139642,1002.31,3,0,0,0,0
1952,9798,1,0.11,0.07,0.07,0.147986,1002.13,3,0,0,0,0
1953,9799,1,0.11,0.07,0.09,0.15843,1001.95,3,0,0,0,0
1954,9800,1,0.11,0.07,0.11,0.170587,1001.78,3,0,0,0,0
1955,9801,1,0.11,0.07,0.13,0.18412,1001.6,3,0,0,0,0
1956,9802,1,0.11,0.07,0.15,0.198746,1001.42,3,0,0,0,0
1957,9803,1,0.11,0.07,0.17,0.214243,1001.25,3,0,0,0,0
1958,9804,1,0.11,0.07,0.19,0.230434,1001.07,3,0,0,0,0
1959,9805,1,0.11,0.07,0.21,0.247184,1000.89,3,0,0,0,0
1960,9806,1,0.11,0.07,0.23,0.264386,1000.71,3,0,0,0,0
1961,9807,1,0.11,0.07,0.25,0.281957,1000.53,3,0,0,0,0
1962,9808,1,0.11,0.07,0.27,0.299833,1000.36,3,0,0,0,0
1963,9809,1,0.11,0.07,0.29,0.317962,1000.18,3,0,0,0,0
1964,9810,1,0.11,0.07,0.31,0.336303,1000,3,0,0,0,0
1965,9811,1,0.11,0.09,0.03,0.145258,1002.48,3,0,0,0,0
1966,9812,1,0.11,0.09,0.05,0.150665,1002.31,3,0,0,0,0
1967,9813,1,0.11,0.09,0.07,0.15843,1002.13,3,0,0,0,0
1968,9814,1,0.11,0.09,0.09,0.168226,1001.95,3,0,0,0,0
1969,9815,1,0.11,0.09,0.11,0.179722,1001.78,3,0,0,0,0
1970,9816,1,0.11,0.09,0.13,0.192614,1001.6,3,0,0,0,0
1971,9817,1,0.11,0.09,0.15,0.20664,1001.42,3,0,0,0,0
1972,9818,1,0.11,0.09,0.17,0.221585,1001.25,3,0,0,0,0
1973,9819,1,0.11,0.09,0.19,0.237276,1001.07,3,0,0,0,0
1974,9820,1,0.11,0.09,0.21,0.253574,1000.89,3,0,0,0,0
1975,9821,1,0.11,0.09,0.23,0.27037,1000.71,3,0,0,0,0
1976,9822,1,0.11,0.09,0.25,0.287576,1000.53,3,0,0,0,0
1977,9823,1,0.11,0.09,0.27,0.305123,1000.36,3,0,0,0,0
1978,9824,1,0.11,0.09,0.29,0.322955,1000.18,3,0,0,0,0
1979,9825,1,0.11,0.09,0.31,0.341028,1000,3,0,0,0,0
1980,9826,1,0.11,0.11,0.03,0.15843,1002.48,3,0,0,0,0
1981,9827,1,0.11,0.11,0.05,0.163401,1002.31,3,0,0,0,0
1982,9828,1,0.11,0.11,0.07,0.170587,1002.13,3,0,0,0,0
1983,9829,1,0.11,0.11,0.09,0.179722,1001.95,3,0,0,0,0
1984,9830,1,0.11,0.11,0.11,0.190526,1001.78,3,0,0,0,0
1985,9831,1,0.11,0.11,0.13,0.202731,1001.6,3,0,0,0,0
1986,9832,1,0.11,0.11,0.15,0.216102,1001.42,3,0,0,0,0
1987,9833,1,0.11,0.11,0.17,0.230434,1001.25,3,0,0,0,0
1988,9834,1,0.11,0.11,0.19,0.245561,1001.07,3,0,0,0,0
1989,9835,1,0.11,0.11,0.21,0.261343,1000.89,3,0,0,0,0
1990,9836,1,0.11,0.11,0.23,0.277669,1000.71,3,0,0,0,0
1991,9837,1,0.11,0.11,0.25,0.294449,1000.53,3,0,0,0,0
1992,9838,1,0.11,0.11,0.27,0.311609,1000.36,3,0,0,0,0
1993,9839,1,0.11,0.11,0.29,0.32909,1000.18,3,0,0,0,0
1994,9840,1,0.11,0.11,0.31,0.346843,1000,3,0,0,0,0
1995,9841,1,0.11,0.13,0.03,0.172916,1002.48,3,0,0,0,0
1996,9842,1,0.11,0.13,0.05,0.177482,1002.31,3,0,0,0,0
1997,9843,1,0.11,0.13,0.07,0.18412,1002.13,3,0,0,0,0
1998,9844,1,0.11,0.13,0.09,0.192614,1001.95,3,0,0,0,0
1999,9845,1,0.11,0.13,0.11,0.202731,1001.78,3,0,0,0,0
2000,9846,1,0.11,0.13,0.13,0.214243,1001.6,3,0,0,0,0
2001,9847,1,0.11,0.13,0.15,0.226936,1001.42,3,0,0,0,0
2002,9848,1,0.11,0.13,0.17,0.240624,1001.25,3,0,0,0,0
2003,9849,1,0.11,0.13,0.19,0.255147,1001.07,3,0,0,0,0
2004,9850,1,0.11,0.13,0.21,0.27037,1000.89,3,0,0,0,0
