Point ID,Idp,Mk,Points:0,Points:1,Points:2,Points:Magnitude,Rhop,Type,Vel:0,Vel:1,Vel:2,Vel:Magnitude
10172,10172,10,0.3155,0.1795,0.001,0.36299,1000,0,0,0,0,0
10173,10173,10,0.3155,0.188,0.001,0.367267,1000,0,0,0,0,0
10174,10174,10,0.3155,0.1965,0.001,0.37169,1000,0,0,0,0,0
10175,10175,10,0.3155,0.205,0.001,0.376253,1000,0,0,0,0,0
10176,10176,10,0.3155,0.2135,0.001,0.380951,1000,0,0,0,0,0
10177,10177,10,0.3155,0.222,0.001,0.385779,1000,0,0,0,0,0
10178,10178,10,0.3155,0.2305,0.001,0.390732,1000,0,0,0,0,0
10179,10179,10,0.3155,0.239,0.001,0.395806,1000,0,0,0,0,0
10180,10180,10,0.3155,0.2475,0.001,0.400996,1000,0,0,0,0,0
10181,10181,10,0.3155,0.256,0.001,0.406297,1000,0,0,0,0,0
10182,10182,10,0.3155,0.2645,0.001,0.411706,1000,0,0,0,0,0
10183,10183,10,0.3155,0.273,0.001,0.417217,1000,0,0,0,0,0
10184,10184,10,0.3155,0.2815,0.001,0.422828,1000,0,0,0,0,0
10185,10185,10,0.3155,0.29,0.001,0.428534,1000,0,0,0,0,0
10186,10186,10,0.3155,0.2985,0.001,0.434331,1000,0,0,0,0,0
10187,10187,10,0.3155,0.307,0.001,0.440216,1000,0,0,0,0,0
10188,10188,10,0.3155,0.3155,0.001,0.446185,1000,0,0,0,0,0
10189,10189,10,0.3155,0.324,0.001,0.452236,1000,0,0,0,0,0
10190,10190,10,0.3155,0.3325,0.001,0.458364,1000,0,0,0,0,0
10191,10191,10,0.3155,0.341,0.001,0.464567,1000,0,0,0,0,0
10192,10192,10,0.3155,0.3495,0.001,0.470841,1000,0,0,0,0,0
10193,10193,10,0.3155,0.358,0.001,0.477185,1000,0,0,0,0,0
10194,10194,10,0.3155,0.3665,0.001,0.483594,1000,0,0,0,0,0
10195,10195,10,0.3155,0.375,0.001,0.490068,1000,0,0,0,0,0
10196,10196,10,0.3155,0.3835,0.001,0.496602,1000,0,0,0,0,0
10197,10197,10,0.3155,0.392,0.001,0.503195,1000,0,0,0,0,0
10198,10198,10,0.3155,0.4005,0.001,0.509845,1000,0,0,0,0,0
10199,10199,10,0.3155,0.409,0.001,0.516548,1000,0,0,0,0,0
10200,10200,10,0.3155,0.4175,0.001,0.523304,1000,0,0,0,0,0
10201,10201,10,0.3155,0.426,0.001,0.530111,1000,0,0,0,0,0
10202,10202,10,0.3155,0.4345,0.001,0.536965,1000,0,0,0,0,0
10203,10203,10,0.3155,0.443,0.001,0.543866,1000,0,0,0,0,0
10204,10204,10,0.3155,0.4515,0.001,0.550812,1000,0,0,0,0,0
10205,10205,10,0.3155,0.46,0.001,0.5578,1000,0,0,0,0,0
10206,10206,10,0.3155,0.4685,0.001,0.56483,1000,0,0,0,0,0
10207,10207,10,0.3155,0.477,0.001,0.571901,1000,0,0,0,0,0
10208,10208,10,0.3155,0.4855,0.001,0.579009,1000,0,0,0,0,0
10209,10209,10,0.3155,0.494,0.001,0.586155,1000,0,0,0,0,0
10210,10210,10,0.3155,0.5025,0.001,0.593336,1000,0,0,0,0,0
10211,10211,10,0.3155,0.511,0.001,0.600552,1000,0,0,0,0,0
10212,10212,10,0.3155,0.5195,0.001,0.607801,1000,0,0,0,0,0
10213,10213,10,0.3155,0.528,0.001,0.615081,1000,0,0,0,0,0
10214,10214,10,0.3155,0.5365,0.001,0.622393,1000,0,0,0,0,0
10215,10215,10,0.3155,0.545,0.001,0.629735,1000,0,0,0,0,0
10216,10216,10,0.3155,0.5535,0.001,0.637106,1000,0,0,0,0,0
10217,10217,10,0.3155,0.562,0.001,0.644504,1000,0,0,0,0,0
10218,10218,10,0.3155,0.5705,0.001,0.651929,1000,0,0,0,0,0
10219,10219,10,0.3155,0.579,0.001,0.65938,1000,0,0,0,0,0
10220,10220,10,0.3155,0.5875,0.001,0.666856,1000,0,0,0,0,0
10221,10221,10,0.3155,0.596,0.001,0.674357,1000,0,0,0,0,0
10222,10222,10,0.3155,0.6045,0.001,0.681881,1000,0,0,0,0,0
10223,10223,10,0.3155,0.613,0.001,0.689427,1000,0,0,0,0,0
10224,10224,10,0.3155,0.6215,0.001,0.696996,1000,0,0,0,0,0
10225,10225,10,0.3155,0.63,0.001,0.704586,1000,0,0,0,0,0
10226,10226,10,0.3155,0.6385,0.001,0.712196,1000,0,0,0,0,0
10227,10227,10,0.3155,0.647,0.001,0.719827,1000,0,0,0,0,0
10228,10228,10,0.3155,0.6555,0.001,0.727476,1000,0,0,0,0,0
10229,10229,10,0.3155,0.664,0.001,0.735144,1000,0,0,0,0,0
10230,10230,10,0.3155,0.6725,0.001,0.742831,1000,0,0,0,0,0
10231,10231,10,0.3155,0.6725,0.0095,0.742891,1000,0,0,0,0,0
10232,10232,10,0.3155,0.6725,0.018,0.743048,1000,0,0,0,0,0
10233,10233,10,0.3155,0.6725,0.0265,0.743303,1000,0,0,0,0,0
10234,10234,10,0.3155,0.6725,0.035,0.743654,1000,0,0,0,0,0
10235,10235,10,0.3155,0.6725,0.0435,0.744103,1000,0,0,0,0,0
10236,10236,10,0.3155,0.6725,0.052,0.744648,1000,0,0,0,0,0
10237,10237,10,0.3155,0.6725,0.0605,0.74529,1000,0,0,0,0,0
10238,10238,10,0.3155,0.6725,0.069,0.746028,1000,0,0,0,0,0
10239,10239,10,0.3155,0.6725,0.0775,0.746862,1000,0,0,0,0,0
10240,10240,10,0.3155,0.6725,0.086,0.747792,1000,0,0,0,0,0
10241,10241,10,0.3155,0.6725,0.0945,0.748817,1000,0,0,0,0,0
10242,10242,10,0.3155,0.6725,0.103,0.749937,1000,0,0,0,0,0
10243,10243,10,0.3155,0.6725,0.1115,0.751152,1000,0,0,0,0,0
10244,10244,10,0.3155,0.6725,0.12,0.75246,1000,0,0,0,0,0
10245,10245,10,0.3155,0.6725,0.1285,0.753863,1000,0,0,0,0,0
10246,10246,10,0.3155,0.6725,0.137,0.755358,1000,0,0,0,0,0
10247,10247,10,0.3155,0.6725,0.1455,0.756946,1000,0,0,0,0,0
10248,10248,10,0.3155,0.6725,0.154,0.758625,1000,0,0,0,0,0
10249,10249,10,0.3155,0.6725,0.1625,0.760396,1000,0,0,0,0,0
10250,10250,10,0.3155,0.6725,0.171,0.762258,1000,0,0,0,0,0
10251,10251,10,0.3155,0.6725,0.1795,0.76421,1000,0,0,0,0,0
10252,10252,10,0.3155,0.6725,0.188,0.766251,1000,0,0,0,0,0
10253,10253,10,0.3155,0.6725,0.1965,0.768381,1000,0,0,0,0,0
10254,10254,10,0.3155,0.6725,0.205,0.770598,1000,0,0,0,0,0
10255,10255,10,0.3155,0.6725,0.2135,0.772903,1000,0,0,0,0,0
10256,10256,10,0.3155,0.6725,0.222,0.775294,1000,0,0,0,0,0
10257,10257,10,0.3155,0.6725,0.2305,0.77777,1000,0,0,0,0,0
10258,10258,10,0.3155,0.6725,0.239,0.780332,1000,0,0,0,0,0
10259,10259,10,0.3155,0.6725,0.2475,0.782977,1000,0,0,0,0,0
10260,10260,10,0.3155,0.6725,0.256,0.785705,1000,0,0,0,0,0
10261,10261,10,0.3155,0.6725,0.2645,0.788516,1000,0,0,0,0,0
10262,10262,10,0.3155,0.6725,0.273,0.791407,1000,0,0,0,0,0
10263,10263,10,0.3155,0.6725,0.2815,0.794379,1000,0,0,0,0,0
10264,10264,10,0.3155,0.6725,0.29,0.797431,1000,0,0,0,0,0
10265,10265,10,0.3155,0.6725,0.2985,0.800562,1000,0,0,0,0,0
10266,10266,10,0.3155,0.6725,0.307,0.80377,1000,0,0,0,0,0
10267,10267,10,0.3155,0.6725,0.3155,0.807054,1000,0,0,0,0,0
10268,10268,10,0.3155,0.6725,0.324,0.810415,1000,0,0,0,0,0
10269,10269,10,0.3155,0.6725,0.3325,0.813851,1000,0,0,0,0,0
10270,10270,10,0.3155,0.6725,0.341,0.81736,1000,0,0,0,0,0
10271,10271,10,0.3155,0.6725,0.3495,0.820943,1000,0,0,0,0,0
10272,10272,10,0.3155,0.6725,0.358,0.824597,1000,0,0,0,0,0
10273,10273,10,0.3155,0.6725,0.3665,0.828323,1000,0,0,0,0,0
10274,10274,10,0.3155,0.6725,0.375,0.832119,1000,0,0,0,0,0
10275,10275,10,0.3155,0.6725,0.3835,0.835984,1000,0,0,0,0,0
10276,10276,10,0.3155,0.6725,0.392,0.839917,1000,0,0,0,0,0
10277,10277,10,0.3155,0.6725,0.4005,0.843917,1000,0,0,0,0,0
10278,10278,10,0.324,0.001,0.001,0.324003,1000,0,0,0,0,0
10279,10279,10,0.324,0.001,0.0095,0.324141,1000,0,0,0,0,0
10280,10280,10,0.324,0.001,0.018,0.324501,1000,0,0,0,0,0
10281,10281,10,0.324,0.001,0.0265,0.325083,1000,0,0,0,0,0
10282,10282,10,0.324,0.001,0.035,0.325886,1000,0,0,0,0,0
10283,10283,10,0.324,0.001,0.0435,0.326909,1000,0,0,0,0,0
10284,10284,10,0.324,0.001,0.052,0.328148,1000,0,0,0,0,0
10285,10285,10,0.324,0.001,0.0605,0.329602,1000,0,0,0,0,0
10286,10286,10,0.324,0.001,0.069,0.331267,1000,0,0,0,0,0
10287,10287,10,0.324,0.001,0.0775,0.333141,1000,0,0,0,0,0
10288,10288,10,0.324,0.001,0.086,0.335221,1000,0,0,0,0,0
10289,10289,10,0.324,0.001,0.0945,0.337501,1000,0,0,0,0,0
10290,10290,10,0.324,0.001,0.103,0.339979,1000,0,0,0,0,0
10291,10291,10,0.324,0.001,0.1115,0.34265,1000,0,0,0,0,0
10292,10292,10,0.324,0.001,0.12,0.34551,1000,0,0,0,0,0
10293,10293,10,0.324,0.001,0.1285,0.348553,1000,0,0,0,0,0
10294,10294,10,0.324,0.001,0.137,0.351775,1000,0,0,0,0,0
10295,10295,10,0.324,0.001,0.1455,0.355172,1000,0,0,0,0,0
10296,10296,10,0.324,0.001,0.154,0.358738,1000,0,0,0,0,0
10297,10297,10,0.324,0.001,0.1625,0.362468,1000,0,0,0,0,0
10298,10298,10,0.324,0.001,0.171,0.366358,1000,0,0,0,0,0
10299,10299,10,0.324,0.001,0.1795,0.370401,1000,0,0,0,0,0
10300,10300,10,0.324,0.001,0.188,0.374594,1000,0,0,0,0,0
10301,10301,10,0.324,0.001,0.1965,0.378932,1000,0,0,0,0,0
10302,10302,10,0.324,0.001,0.205,0.383408,1000,0,0,0,0,0
10303,10303,10,0.324,0.001,0.2135,0.38802,1000,0,0,0,0,0
10304,10304,10,0.324,0.001,0.222,0.392761,1000,0,0,0,0,0
10305,10305,10,0.324,0.001,0.2305,0.397627,1000,0,0,0,0,0
10306,10306,10,0.324,0.001,0.239,0.402614,1000,0,0,0,0,0
10307,10307,10,0.324,0.001,0.2475,0.407717,1000,0,0,0,0,0
10308,10308,10,0.324,0.001,0.256,0.412932,1000,0,0,0,0,0
10309,10309,10,0.324,0.001,0.2645,0.418255,1000,0,0,0,0,0
10310,10310,10,0.324,0.001,0.273,0.423681,1000,0,0,0,0,0
10311,10311,10,0.324,0.001,0.2815,0.429208,1000,0,0,0,0,0
10312,10312,10,0.324,0.001,0.29,0.43483,1000,0,0,0,0,0
10313,10313,10,0.324,0.001,0.2985,0.440544,1000,0,0,0,0,0
10314,10314,10,0.324,0.001,0.307,0.446347,1000,0,0,0,0,0
10315,10315,10,0.324,0.001,0.3155,0.452236,1000,0,0,0,0,0
10316,10316,10,0.324,0.001,0.324,0.458206,1000,0,0,0,0,0
10317,10317,10,0.324,0.001,0.3325,0.464256,1000,0,0,0,0,0
10318,10318,10,0.324,0.001,0.341,0.470381,1000,0,0,0,0,0
10319,10319,10,0.324,0.001,0.3495,0.476579,1000,0,0,0,0,0
10320,10320,10,0.324,0.001,0.358,0.482847,1000,0,0,0,0,0
10321,10321,10,0.324,0.001,0.3665,0.489182,1000,0,0,0,0,0
10322,10322,10,0.324,0.001,0.375,0.495582,1000,0,0,0,0,0
10323,10323,10,0.324,0.001,0.3835,0.502045,1000,0,0,0,0,0
10324,10324,10,0.324,0.001,0.392,0.508568,1000,0,0,0,0,0
10325,10325,10,0.324,0.001,0.4005,0.515148,1000,0,0,0,0,0
10326,10326,10,0.324,0.0095,0.001,0.324141,1000,0,0,0,0,0
10327,10327,10,0.324,0.018,0.001,0.324501,1000,0,0,0,0,0
10328,10328,10,0.324,0.0265,0.001,0.325083,1000,0,0,0,0,0
10329,10329,10,0.324,0.035,0.001,0.325886,1000,0,0,0,0,0
10330,10330,10,0.324,0.0435,0.001,0.326909,1000,0,0,0,0,0
10331,10331,10,0.324,0.052,0.001,0.328148,1000,0,0,0,0,0
10332,10332,10,0.324,0.0605,0.001,0.329602,1000,0,0,0,0,0
10333,10333,10,0.324,0.069,0.001,0.331267,1000,0,0,0,0,0
10334,10334,10,0.324,0.0775,0.001,0.333141,1000,0,0,0,0,0
10335,10335,10,0.324,0.086,0.001,0.335221,1000,0,0,0,0,0
10336,10336,10,0.324,0.0945,0.001,0.337501,1000,0,0,0,0,0
10337,10337,10,0.324,0.103,0.001,0.339979,1000,0,0,0,0,0
10338,10338,10,0.324,0.1115,0.001,0.34265,1000,0,0,0,0,0
10339,10339,10,0.324,0.12,0.001,0.34551,1000,0,0,0,0,0
10340,10340,10,0.324,0.1285,0.001,0.348553,1000,0,0,0,0,0
10341,10341,10,0.324,0.137,0.001,0.351775,1000,0,0,0,0,0
10342,10342,10,0.324,0.1455,0.001,0.355172,1000,0,0,0,0,0
10343,10343,10,0.324,0.154,0.001,0.358738,1000,0,0,0,0,0
10344,10344,10,0.324,0.1625,0.001,0.362468,1000,0,0,0,0,0
10345,10345,10,0.324,0.171,0.001,0.366358,1000,0,0,0,0,0
10346,10346,10,0.324,0.1795,0.001,0.370401,1000,0,0,0,0,0
10347,10347,10,0.324,0.188,0.001,0.374594,1000,0,0,0,0,0
10348,10348,10,0.324,0.1965,0.001,0.378932,1000,0,0,0,0,0
10349,10349,10,0.324,0.205,0.001,0.383408,1000,0,0,0,0,0
10350,10350,10,0.324,0.2135,0.001,0.38802,1000,0,0,0,0,0
10351,10351,10,0.324,0.222,0.001,0.392761,1000,0,0,0,0,0
10352,10352,10,0.324,0.2305,0.001,0.397627,1000,0,0,0,0,0
10353,10353,10,0.324,0.239,0.001,0.402614,1000,0,0,0,0,0
10354,10354,10,0.324,0.2475,0.001,0.407717,1000,0,0,0,0,0
10355,10355,10,0.324,0.256,0.001,0.412932,1000,0,0,0,0,0
10356,10356,10,0.324,0.2645,0.001,0.418255,1000,0,0,0,0,0
10357,10357,10,0.324,0.273,0.001,0.423681,1000,0,0,0,0,0
10358,10358,10,0.324,0.2815,0.001,0.429208,1000,0,0,0,0,0
10359,10359,10,0.324,0.29,0.001,0.43483,1000,0,0,0,0,0
10360,10360,10,0.324,0.2985,0.001,0.440544,1000,0,0,0,0,0
10361,10361,10,0.324,0.307,0.001,0.446347,1000,0,0,0,0,0
10362,10362,10,0.324,0.3155,0.001,0.452236,1000,0,0,0,0,0
10363,10363,10,0.324,0.324,0.001,0.458206,1000,0,0,0,0,0
10364,10364,10,0.324,0.3325,0.001,0.464256,1000,0,0,0,0,0
10365,10365,10,0.324,0.341,0.001,0.470381,1000,0,0,0,0,0
10366,10366,10,0.324,0.3495,0.001,0.476579,1000,0,0,0,0,0
10367,10367,10,0.324,0.358,0.001,0.482847,1000,0,0,0,0,0
10368,10368,10,0.324,0.3665,0.001,0.489182,1000,0,0,0,0,0
10369,10369,10,0.324,0.375,0.001,0.495582,1000,0,0,0,0,0
10370,10370,10,0.324,0.3835,0.001,0.502045,1000,0,0,0,0,0
10371,10371,10,0.324,0.392,0.001,0.508568,1000,0,0,0,0,0
10372,10372,10,0.324,0.4005,0.001,0.515148,1000,0,0,0,0,0
10373,10373,10,0.324,0.409,0.001,0.521783,1000,0,0,0,0,0
10374,10374,10,0.324,0.4175,0.001,0.528473,1000,0,0,0,0,0
10375,10375,10,0.324,0.426,0.001,0.535213,1000,0,0,0,0,0
10376,10376,10,0.324,0.4345,0.001,0.542003,1000,0,0,0,0,0
10377,10377,10,0.324,0.443,0.001,0.548841,1000,0,0,0,0,0
10378,10378,10,0.324,0.4515,0.001,0.555724,1000,0,0,0,0,0
10379,10379,10,0.324,0.46,0.001,0.562652,1000,0,0,0,0,0
10380,10380,10,0.324,0.4685,0.001,0.569622,1000,0,0,0,0,0
10381,10381,10,0.324,0.477,0.001,0.576633,1000,0,0,0,0,0
10382,10382,10,0.324,0.4855,0.001,0.583684,1000,0,0,0,0,0
10383,10383,10,0.324,0.494,0.001,0.590773,1000,0,0,0,0,0
10384,10384,10,0.324,0.5025,0.001,0.597899,1000,0,0,0,0,0
10385,10385,10,0.324,0.511,0.001,0.60506,1000,0,0,0,0,0
10386,10386,10,0.324,0.5195,0.001,0.612256,1000,0,0,0,0,0
10387,10387,10,0.324,0.528,0.001,0.619484,1000,0,0,0,0,0
10388,10388,10,0.324,0.5365,0.001,0.626745,1000,0,0,0,0,0
10389,10389,10,0.324,0.545,0.001,0.634036,1000,0,0,0,0,0
10390,10390,10,0.324,0.5535,0.001,0.641357,1000,0,0,0,0,0
10391,10391,10,0.324,0.562,0.001,0.648707,1000,0,0,0,0,0
10392,10392,10,0.324,0.5705,0.001,0.656085,1000,0,0,0,0,0
10393,10393,10,0.324,0.579,0.001,0.663489,1000,0,0,0,0,0
10394,10394,10,0.324,0.5875,0.001,0.67092,1000,0,0,0,0,0
10395,10395,10,0.324,0.596,0.001,0.678375,1000,0,0,0,0,0
10396,10396,10,0.324,0.6045,0.001,0.685855,1000,0,0,0,0,0
10397,10397,10,0.324,0.613,0.001,0.693358,1000,0,0,0,0,0
10398,10398,10,0.324,0.6215,0.001,0.700885,1000,0,0,0,0,0
10399,10399,10,0.324,0.63,0.001,0.708433,1000,0,0,0,0,0
10400,10400,10,0.324,0.6385,0.001,0.716002,1000,0,0,0,0,0
10401,10401,10,0.324,0.647,0.001,0.723592,1000,0,0,0,0,0
10402,10402,10,0.324,0.6555,0.001,0.731203,1000,0,0,0,0,0
10403,10403,10,0.324,0.664,0.001,0.738832,1000,0,0,0,0,0
10404,10404,10,0.324,0.6725,0.001,0.746481,1000,0,0,0,0,0
10405,10405,10,0.324,0.6725,0.0095,0.74654,1000,0,0,0,0,0
10406,10406,10,0.324,0.6725,0.018,0.746697,1000,0,0,0,0,0
10407,10407,10,0.324,0.6725,0.0265,0.74695,1000,0,0,0,0,0
10408,10408,10,0.324,0.6725,0.035,0.7473,1000,0,0,0,0,0
10409,10409,10,0.324,0.6725,0.0435,0.747746,1000,0,0,0,0,0
10410,10410,10,0.324,0.6725,0.052,0.748289,1000,0,0,0,0,0
10411,10411,10,0.324,0.6725,0.0605,0.748928,1000,0,0,0,0,0
10412,10412,10,0.324,0.6725,0.069,0.749662,1000,0,0,0,0,0
10413,10413,10,0.324,0.6725,0.0775,0.750492,1000,0,0,0,0,0
10414,10414,10,0.324,0.6725,0.086,0.751418,1000,0,0,0,0,0
10415,10415,10,0.324,0.6725,0.0945,0.752438,1000,0,0,0,0,0
10416,10416,10,0.324,0.6725,0.103,0.753552,1000,0,0,0,0,0
10417,10417,10,0.324,0.6725,0.1115,0.754761,1000,0,0,0,0,0
10418,10418,10,0.324,0.6725,0.12,0.756064,1000,0,0,0,0,0
10419,10419,10,0.324,0.6725,0.1285,0.757459,1000,0,0,0,0,0
10420,10420,10,0.324,0.6725,0.137,0.758947,1000,0,0,0,0,0
10421,10421,10,0.324,0.6725,0.1455,0.760528,1000,0,0,0,0,0
10422,10422,10,0.324,0.6725,0.154,0.7622,1000,0,0,0,0,0
10423,10423,10,0.324,0.6725,0.1625,0.763962,1000,0,0,0,0,0
10424,10424,10,0.324,0.6725,0.171,0.765815,1000,0,0,0,0,0
10425,10425,10,0.324,0.6725,0.1795,0.767758,1000,0,0,0,0,0
10426,10426,10,0.324,0.6725,0.188,0.76979,1000,0,0,0,0,0
10427,10427,10,0.324,0.6725,0.1965,0.77191,1000,0,0,0,0,0
10428,10428,10,0.324,0.6725,0.205,0.774117,1000,0,0,0,0,0
10429,10429,10,0.324,0.6725,0.2135,0.776411,1000,0,0,0,0,0
10430,10430,10,0.324,0.6725,0.222,0.778792,1000,0,0,0,0,0
10431,10431,10,0.324,0.6725,0.2305,0.781257,1000,0,0,0,0,0
10432,10432,10,0.324,0.6725,0.239,0.783807,1000,0,0,0,0,0
10433,10433,10,0.324,0.6725,0.2475,0.78644,1000,0,0,0,0,0
10434,10434,10,0.324,0.6725,0.256,0.789157,1000,0,0,0,0,0
10435,10435,10,0.324,0.6725,0.2645,0.791955,1000,0,0,0,0,0
10436,10436,10,0.324,0.6725,0.273,0.794834,1000,0,0,0,0,0
10437,10437,10,0.324,0.6725,0.2815,0.797794,1000,0,0,0,0,0
10438,10438,10,0.324,0.6725,0.29,0.800832,1000,0,0,0,0,0
10439,10439,10,0.324,0.6725,0.2985,0.803949,1000,0,0,0,0,0
10440,10440,10,0.324,0.6725,0.307,0.807144,1000,0,0,0,0,0
10441,10441,10,0.324,0.6725,0.3155,0.810415,1000,0,0,0,0,0
10442,10442,10,0.324,0.6725,0.324,0.813762,1000,0,0,0,0,0
10443,10443,10,0.324,0.6725,0.3325,0.817183,1000,0,0,0,0,0
10444,10444,10,0.324,0.6725,0.341,0.820679,1000,0,0,0,0,0
10445,10445,10,0.324,0.6725,0.3495,0.824247,1000,0,0,0,0,0
10446,10446,10,0.324,0.6725,0.358,0.827887,1000,0,0,0,0,0
10447,10447,10,0.324,0.6725,0.3665,0.831598,1000,0,0,0,0,0
10448,10448,10,0.324,0.6725,0.375,0.835379,1000,0,0,0,0,0
10449,10449,10,0.324,0.6725,0.3835,0.839229,1000,0,0,0,0,0
10450,10450,10,0.324,0.6725,0.392,0.843147,1000,0,0,0,0,0
10451,10451,10,0.324,0.6725,0.4005,0.847132,1000,0,0,0,0,0
10452,10452,10,0.3325,0.001,0.001,0.332503,1000,0,0,0,0,0
10453,10453,10,0.3325,0.001,0.0095,0.332637,1000,0,0,0,0,0
10454,10454,10,0.3325,0.001,0.018,0.332988,1000,0,0,0,0,0
10455,10455,10,0.3325,0.001,0.0265,0.333556,1000,0,0,0,0,0
10456,10456,10,0.3325,0.001,0.035,0.334339,1000,0,0,0,0,0
10457,10457,10,0.3325,0.001,0.0435,0.335335,1000,0,0,0,0,0
10458,10458,10,0.3325,0.001,0.052,0.336543,1000,0,0,0,0,0
10459,10459,10,0.3325,0.001,0.0605,0.337961,1000,0,0,0,0,0
10460,10460,10,0.3325,0.001,0.069,0.339585,1000,0,0,0,0,0
10461,10461,10,0.3325,0.001,0.0775,0.341414,1000,0,0,0,0,0
10462,10462,10,0.3325,0.001,0.086,0.343443,1000,0,0,0,0,0
10463,10463,10,0.3325,0.001,0.0945,0.34567,1000,0,0,0,0,0
10464,10464,10,0.3325,0.001,0.103,0.348089,1000,0,0,0,0,0
10465,10465,10,0.3325,0.001,0.1115,0.350699,1000,0,0,0,0,0
10466,10466,10,0.3325,0.001,0.12,0.353493,1000,0,0,0,0,0
10467,10467,10,0.3325,0.001,0.1285,0.356468,1000,0,0,0,0,0
10468,10468,10,0.3325,0.001,0.137,0.35962,1000,0,0,0,0,0
10469,10469,10,0.3325,0.001,0.1455,0.362943,1000,0,0,0,0,0
10470,10470,10,0.3325,0.001,0.154,0.366433,1000,0,0,0,0,0
10471,10471,10,0.3325,0.001,0.1625,0.370086,1000,0,0,0,0,0
10472,10472,10,0.3325,0.001,0.171,0.373896,1000,0,0,0,0,0
10473,10473,10,0.3325,0.001,0.1795,0.377859,1000,0,0,0,0,0
10474,10474,10,0.3325,0.001,0.188,0.38197,1000,0,0,0,0,0
10475,10475,10,0.3325,0.001,0.1965,0.386225,1000,0,0,0,0,0
10476,10476,10,0.3325,0.001,0.205,0.390618,1000,0,0,0,0,0
10477,10477,10,0.3325,0.001,0.2135,0.395145,1000,0,0,0,0,0
10478,10478,10,0.3325,0.001,0.222,0.399802,1000,0,0,0,0,0
10479,10479,10,0.3325,0.001,0.2305,0.404583,1000,0,0,0,0,0
10480,10480,10,0.3325,0.001,0.239,0.409485,1000,0,0,0,0,0
10481,10481,10,0.3325,0.001,0.2475,0.414504,1000,0,0,0,0,0
10482,10482,10,0.3325,0.001,0.256,0.419635,1000,0,0,0,0,0
10483,10483,10,0.3325,0.001,0.2645,0.424874,1000,0,0,0,0,0
10484,10484,10,0.3325,0.001,0.273,0.430217,1000,0,0,0,0,0
10485,10485,10,0.3325,0.001,0.2815,0.43566,1000,0,0,0,0,0
10486,10486,10,0.3325,0.001,0.29,0.4412,1000,0,0,0,0,0
10487,10487,10,0.3325,0.001,0.2985,0.446833,1000,0,0,0,0,0
10488,10488,10,0.3325,0.001,0.307,0.452555,1000,0,0,0,0,0
10489,10489,10,0.3325,0.001,0.3155,0.458364,1000,0,0,0,0,0
10490,10490,10,0.3325,0.001,0.324,0.464256,1000,0,0,0,0,0
10491,10491,10,0.3325,0.001,0.3325,0.470227,1000,0,0,0,0,0
10492,10492,10,0.3325,0.001,0.341,0.476275,1000,0,0,0,0,0
10493,10493,10,0.3325,0.001,0.3495,0.482398,1000,0,0,0,0,0
10494,10494,10,0.3325,0.001,0.358,0.488591,1000,0,0,0,0,0
10495,10495,10,0.3325,0.001,0.3665,0.494853,1000,0,0,0,0,0
10496,10496,10,0.3325,0.001,0.375,0.501181,1000,0,0,0,0,0
10497,10497,10,0.3325,0.001,0.3835,0.507572,1000,0,0,0,0,0
10498,10498,10,0.3325,0.001,0.392,0.514025,1000,0,0,0,0,0
10499,10499,10,0.3325,0.001,0.4005,0.520536,1000,0,0,0,0,0
10500,10500,10,0.3325,0.0095,0.001,0.332637,1000,0,0,0,0,0
10501,10501,10,0.3325,0.018,0.001,0.332988,1000,0,0,0,0,0
10502,10502,10,0.3325,0.0265,0.001,0.333556,1000,0,0,0,0,0
10503,10503,10,0.3325,0.035,0.001,0.334339,1000,0,0,0,0,0
10504,10504,10,0.3325,0.0435,0.001,0.335335,1000,0,0,0,0,0
10505,10505,10,0.3325,0.052,0.001,0.336543,1000,0,0,0,0,0
10506,10506,10,0.3325,0.0605,0.001,0.337961,1000,0,0,0,0,0
10507,10507,10,0.3325,0.069,0.001,0.339585,1000,0,0,0,0,0
10508,10508,10,0.3325,0.0775,0.001,0.341414,1000,0,0,0,0,0
10509,10509,10,0.3325,0.086,0.001,0.343443,1000,0,0,0,0,0
10510,10510,10,0.3325,0.0945,0.001,0.34567,1000,0,0,0,0,0
10511,10511,10,0.3325,0.103,0.001,0.348089,1000,0,0,0,0,0
10512,10512,10,0.3325,0.1115,0.001,0.350699,1000,0,0,0,0,0
10513,10513,10,0.3325,0.12,0.001,0.353493,1000,0,0,0,0,0
10514,10514,10,0.3325,0.1285,0.001,0.356468,1000,0,0,0,0,0
10515,10515,10,0.3325,0.137,0.001,0.35962,1000,0,0,0,0,0
10516,10516,10,0.3325,0.1455,0.001,0.362943,1000,0,0,0,0,0
10517,10517,10,0.3325,0.154,0.001,0.366433,1000,0,0,0,0,0
10518,10518,10,0.3325,0.1625,0.001,0.370086,1000,0,0,0,0,0
10519,10519,10,0.3325,0.171,0.001,0.373896,1000,0,0,0,0,0
10520,10520,10,0.3325,0.1795,0.001,0.377859,1000,0,0,0,0,0
10521,10521,10,0.3325,0.188,0.001,0.38197,1000,0,0,0,0,0
10522,10522,10,0.3325,0.1965,0.001,0.386225,1000,0,0,0,0,0
10523,10523,10,0.3325,0.205,0.001,0.390618,1000,0,0,0,0,0
10524,10524,10,0.3325,0.2135,0.001,0.395145,1000,0,0,0,0,0
10525,10525,10,0.3325,0.222,0.001,0.399802,1000,0,0,0,0,0
