"Point ID", "Idp", "Mk", "Points:0", "Points:1", "Points:2", "Points Magnitude", "Rhop", "Type", "Vel:0", "Vel:1", "Vel:2", "Vel Magnitude"
0,0,30,-5,5,0,7.07107,1000,0,0,0,0,0
1,1,30,-5,5,0.025,7.07111,1000,0,0,0,0,0
2,2,30,-5,5,0.05,7.07124,1000,0,0,0,0,0
3,3,30,-5,5,0.075,7.07147,1000,0,0,0,0,0
4,4,30,-5,5,0.1,7.07177,1000,0,0,0,0,0
5,5,30,-5,5,0.125,7.07217,1000,0,0,0,0,0
6,6,30,-5,5,0.15,7.07266,1000,0,0,0,0,0
7,7,30,-5,5,0.175,7.07323,1000,0,0,0,0,0
8,8,30,-5,5,0.2,7.0739,1000,0,0,0,0,0
9,9,30,-5,5,0.225,7.07465,1000,0,0,0,0,0
10,10,30,-5,5,0.25,7.07549,1000,0,0,0,0,0
11,11,30,-5,5,0.275,7.07641,1000,0,0,0,0,0
12,12,30,-5,5,0.3,7.07743,1000,0,0,0,0,0
13,13,30,-5,5,0.325,7.07853,1000,0,0,0,0,0
14,14,30,-5,5,0.35,7.07972,1000,0,0,0,0,0
15,15,30,-5,5,0.375,7.081,1000,0,0,0,0,0
16,16,30,-5,5,0.4,7.08237,1000,0,0,0,0,0
17,17,30,-5,5,0.425,7.08383,1000,0,0,0,0,0
18,18,30,-5,5,0.45,7.08537,1000,0,0,0,0,0
19,19,30,-5,5,0.475,7.087,1000,0,0,0,0,0
20,20,30,-5,5,0.5,7.08872,1000,0,0,0,0,0
21,21,30,-5,5,0.525,7.09053,1000,0,0,0,0,0
22,22,30,-5,5,0.55,7.09243,1000,0,0,0,0,0
23,23,30,-5,5,0.575,7.09441,1000,0,0,0,0,0
24,24,30,-5,5,0.6,7.09648,1000,0,0,0,0,0
25,25,30,-5,5,0.625,7.09864,1000,0,0,0,0,0
26,26,30,-5,5,0.65,7.10088,1000,0,0,0,0,0
27,27,30,-5,5,0.675,7.10321,1000,0,0,0,0,0
28,28,30,-5,5,0.7,7.10563,1000,0,0,0,0,0
29,29,30,-5,5,0.725,7.10814,1000,0,0,0,0,0
30,30,30,-5,5,0.75,7.11073,1000,0,0,0,0,0
31,31,30,-5,5,0.775,7.11341,1000,0,0,0,0,0
32,32,30,-5,5,0.8,7.11618,1000,0,0,0,0,0
33,33,30,-5,5,0.825,7.11903,1000,0,0,0,0,0
34,34,30,-5,5,0.85,7.12197,1000,0,0,0,0,0
35,35,30,-5,5,0.875,7.125,1000,0,0,0,0,0
36,36,30,-5,5,0.9,7.12811,1000,0,0,0,0,0
37,37,30,-5,5,0.925,7.13131,1000,0,0,0,0,0
38,38,30,-5,5,0.95,7.1346,1000,0,0,0,0,0
39,39,30,-5,5,0.975,7.13797,1000,0,0,0,0,0
40,40,30,-5,5,1,7.14143,1000,0,0,0,0,0
41,41,30,-5,5,1.025,7.14497,1000,0,0,0,0,0
42,42,30,-5,5,1.05,7.1486,1000,0,0,0,0,0
43,43,30,-5,5,1.075,7.15232,1000,0,0,0,0,0
44,44,30,-5,5,1.1,7.15612,1000,0,0,0,0,0
45,45,30,-5,5,1.125,7.16,1000,0,0,0,0,0
46,46,30,-5,5,1.15,7.16397,1000,0,0,0,0,0
47,47,30,-5,5,1.175,7.16803,1000,0,0,0,0,0
48,48,30,-5,5,1.2,7.17217,1000,0,0,0,0,0
49,49,30,-5,5,1.225,7.17639,1000,0,0,0,0,0
50,50,30,-5,5,1.25,7.1807,1000,0,0,0,0,0
51,51,30,-5,5,1.275,7.1851,1000,0,0,0,0,0
