"Idp","Mk","Normal:0","Normal:1","Normal:2","NormalSize","Points:0","Points:1","Points:2"
93,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.186
94,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.188
95,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.19
96,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.192
97,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.194
98,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.196
99,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.198
100,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.2
101,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.202
102,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.20400000000000001
103,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.20600000000000002
104,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.20800000000000002
105,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.21
106,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.212
107,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.214
108,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.216
109,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.218
110,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.22
111,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.222
112,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.224
113,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.226
114,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.228
115,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.23
116,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.232
117,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.234
118,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.23600000000000002
119,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.23800000000000002
120,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.24
121,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.242
122,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.244
123,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.246
124,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.248
125,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.25
126,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.252
127,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.254
128,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.256
129,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.258
130,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.26
131,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.262
132,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.264
133,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.266
134,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.268
135,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.27
136,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.272
137,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.274
138,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.276
139,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.278
140,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.28
141,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.28200000000000003
142,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.28400000000000003
143,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.28600000000000003
144,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.28800000000000003
145,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.29
146,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.292
147,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.294
148,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.296
149,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.298
150,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.3
151,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.302
152,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.304
153,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.306
154,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.308
155,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.31
156,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.312
157,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.314
158,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.316
159,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.318
160,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.32
161,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.322
162,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.324
163,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.326
164,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.328
165,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.33
166,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.332
167,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.334
168,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.336
169,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.338
170,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.34
171,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.342
172,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.34400000000000003
173,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.34600000000000003
174,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.34800000000000003
175,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.35000000000000003
176,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.352
177,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.354
178,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.356
179,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.358
180,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.36
181,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.362
182,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.364
183,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.366
184,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.368
185,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.37
186,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.372
187,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.374
188,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.376
189,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.378
190,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.38
191,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.382
192,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.384
193,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.386
194,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.388
195,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.39
196,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.392
197,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.394
198,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.396
199,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.398
200,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.4
201,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.402
202,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.404
203,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.406
204,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.40800000000000003
205,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.41000000000000003
206,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.41200000000000003
207,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.41400000000000003
208,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.41600000000000004
209,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.418
210,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.42
211,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.422
212,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.424
213,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.426
214,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.428
215,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.43
216,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.432
217,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.434
218,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.436
