"Idp","Vel:0","Vel:1","Vel:2","Rhop","Type","Mk","Points:0","Points:1","Points:2"
0,0.0,0.0,0.0,1000.0,0,10,-0.458,0.0,-0.008
1,0.0,0.0,0.0,1000.0,0,10,-0.456,0.0,-0.008
2,0.0,0.0,0.0,1000.0,0,10,-0.454,0.0,-0.008
3,0.0,0.0,0.0,1000.0,0,10,-0.452,0.0,-0.008
4,0.0,0.0,0.0,1000.0,0,10,-0.45,0.0,-0.008
5,0.0,0.0,0.0,1000.0,0,10,-0.448,0.0,-0.008
6,0.0,0.0,0.0,1000.0,0,10,-0.446,0.0,-0.008
7,0.0,0.0,0.0,1000.0,0,10,-0.444,0.0,-0.008
8,0.0,0.0,0.0,1000.0,0,10,-0.442,0.0,-0.008
9,0.0,0.0,0.0,1000.0,0,10,-0.44,0.0,-0.008
10,0.0,0.0,0.0,1000.0,0,10,-0.438,0.0,-0.008
11,0.0,0.0,0.0,1000.0,0,10,-0.436,0.0,-0.008
12,0.0,0.0,0.0,1000.0,0,10,-0.434,0.0,-0.008
13,0.0,0.0,0.0,1000.0,0,10,-0.432,0.0,-0.008
14,0.0,0.0,0.0,1000.0,0,10,-0.43,0.0,-0.008
15,0.0,0.0,0.0,1000.0,0,10,-0.42800000000000005,0.0,-0.008
16,0.0,0.0,0.0,1000.0,0,10,-0.42600000000000005,0.0,-0.008
17,0.0,0.0,0.0,1000.0,0,10,-0.42400000000000004,0.0,-0.008
18,0.0,0.0,0.0,1000.0,0,10,-0.42200000000000004,0.0,-0.008
19,0.0,0.0,0.0,1000.0,0,10,-0.42000000000000004,0.0,-0.008
20,0.0,0.0,0.0,1000.0,0,10,-0.41800000000000004,0.0,-0.008
21,0.0,0.0,0.0,1000.0,0,10,-0.41600000000000004,0.0,-0.008
22,0.0,0.0,0.0,1000.0,0,10,-0.41400000000000003,0.0,-0.008
23,0.0,0.0,0.0,1000.0,0,10,-0.41200000000000003,0.0,-0.008
24,0.0,0.0,0.0,1000.0,0,10,-0.41000000000000003,0.0,-0.008
25,0.0,0.0,0.0,1000.0,0,10,-0.40800000000000003,0.0,-0.008
