"Idp","Vel:0","Vel:1","Vel:2","Rhop","Type","Mk","Points:0","Points:1","Points:2"
1490,0.0,0.0,0.0,1001.0208410088566,3,1,-0.44,0.0,0.01
1491,0.0,0.0,0.0,1000.8981786788087,3,1,-0.44,0.0,0.02
1492,0.0,0.0,0.0,1000.7754260871122,3,1,-0.44,0.0,0.03
1493,0.0,0.0,0.0,1000.652583089734,3,1,-0.44,0.0,0.04
1494,0.0,0.0,0.0,1000.529649542288,3,1,-0.44,0.0,0.05
1495,0.0,0.0,0.0,1000.4066253000327,3,1,-0.44,0.0,0.06
1496,0.0,0.0,0.0,1000.2835102178705,3,1,-0.44,0.0,0.07
1497,0.0,0.0,0.0,1000.1603041503462,3,1,-0.44,0.0,0.08
1498,0.0,0.0,0.0,1000.0370069516459,3,1,-0.44,0.0,0.09
1499,0.0,0.0,0.0,1001.0208410088566,3,1,-0.43,0.0,0.01
1500,0.0,0.0,0.0,1000.8981786788087,3,1,-0.43,0.0,0.02
1501,0.0,0.0,0.0,1000.7754260871122,3,1,-0.43,0.0,0.03
1502,0.0,0.0,0.0,1000.652583089734,3,1,-0.43,0.0,0.04
1503,0.0,0.0,0.0,1000.529649542288,3,1,-0.43,0.0,0.05
1504,0.0,0.0,0.0,1000.4066253000327,3,1,-0.43,0.0,0.06
1505,0.0,0.0,0.0,1000.2835102178705,3,1,-0.43,0.0,0.07
1506,0.0,0.0,0.0,1000.1603041503462,3,1,-0.43,0.0,0.08
1507,0.0,0.0,0.0,1000.0370069516459,3,1,-0.43,0.0,0.09
1508,0.0,0.0,0.0,1001.0208410088566,3,1,-0.42,0.0,0.01
1509,0.0,0.0,0.0,1000.8981786788087,3,1,-0.42,0.0,0.02
1510,0.0,0.0,0.0,1000.7754260871122,3,1,-0.42,0.0,0.03
1511,0.0,0.0,0.0,1000.652583089734,3,1,-0.42,0.0,0.04
1512,0.0,0.0,0.0,1000.529649542288,3,1,-0.42,0.0,0.05
1513,0.0,0.0,0.0,1000.4066253000327,3,1,-0.42,0.0,0.06
1514,0.0,0.0,0.0,1000.2835102178705,3,1,-0.42,0.0,0.07
1515,0.0,0.0,0.0,1000.1603041503462,3,1,-0.42,0.0,0.08
1516,0.0,0.0,0.0,1000.0370069516459,3,1,-0.42,0.0,0.09
