"Idp","Vel:0","Vel:1","Vel:2","Rhop","Type","Mk","Points:0","Points:1","Points:2"
0,0.0,0.0,0.0,1000.0,0,10,-0.47000000000000003,0.0,-0.02
1,0.0,0.0,0.0,1000.0,0,10,-0.46,0.0,-0.02
2,0.0,0.0,0.0,1000.0,0,10,-0.45,0.0,-0.02
3,0.0,0.0,0.0,1000.0,0,10,-0.44000000000000006,0.0,-0.02
4,0.0,0.0,0.0,1000.0,0,10,-0.43000000000000005,0.0,-0.02
5,0.0,0.0,0.0,1000.0,0,10,-0.42000000000000004,0.0,-0.02
6,0.0,0.0,0.0,1000.0,0,10,-0.41000000000000003,0.0,-0.02
7,0.0,0.0,0.0,1000.0,0,10,-0.4,0.0,-0.02
8,0.0,0.0,0.0,1000.0,0,10,-0.39,0.0,-0.02
9,0.0,0.0,0.0,1000.0,0,10,-0.38,0.0,-0.02
10,0.0,0.0,0.0,1000.0,0,10,-0.37,0.0,-0.02
11,0.0,0.0,0.0,1000.0,0,10,-0.36000000000000004,0.0,-0.02
12,0.0,0.0,0.0,1000.0,0,10,-0.35000000000000003,0.0,-0.02
13,0.0,0.0,0.0,1000.0,0,10,-0.34,0.0,-0.02
14,0.0,0.0,0.0,1000.0,0,10,-0.33,0.0,-0.02
15,0.0,0.0,0.0,1000.0,0,10,-0.32000000000000006,0.0,-0.02
16,0.0,0.0,0.0,1000.0,0,10,-0.31000000000000005,0.0,-0.02
17,0.0,0.0,0.0,1000.0,0,10,-0.30000000000000004,0.0,-0.02
18,0.0,0.0,0.0,1000.0,0,10,-0.29000000000000004,0.0,-0.02
19,0.0,0.0,0.0,1000.0,0,10,-0.28,0.0,-0.02
20,0.0,0.0,0.0,1000.0,0,10,-0.27,0.0,-0.02
21,0.0,0.0,0.0,1000.0,0,10,-0.26,0.0,-0.02
22,0.0,0.0,0.0,1000.0,0,10,-0.25,0.0,-0.02
23,0.0,0.0,0.0,1000.0,0,10,-0.24000000000000002,0.0,-0.02
24,0.0,0.0,0.0,1000.0,0,10,-0.23000000000000004,0.0,-0.02
25,0.0,0.0,0.0,1000.0,0,10,-0.22000000000000003,0.0,-0.02
26,0.0,0.0,0.0,1000.0,0,10,-0.21000000000000002,0.0,-0.02
27,0.0,0.0,0.0,1000.0,0,10,-0.2,0.0,-0.02
28,0.0,0.0,0.0,1000.0,0,10,-0.19,0.0,-0.02
29,0.0,0.0,0.0,1000.0,0,10,-0.18000000000000005,0.0,-0.02
30,0.0,0.0,0.0,1000.0,0,10,-0.17000000000000004,0.0,-0.02
31,0.0,0.0,0.0,1000.0,0,10,-0.16000000000000003,0.0,-0.02
32,0.0,0.0,0.0,1000.0,0,10,-0.15000000000000002,0.0,-0.02
33,0.0,0.0,0.0,1000.0,0,10,-0.14,0.0,-0.02
34,0.0,0.0,0.0,1000.0,0,10,-0.13,0.0,-0.02
35,0.0,0.0,0.0,1000.0,0,10,-0.12,0.0,-0.02
36,0.0,0.0,0.0,1000.0,0,10,-0.11000000000000004,0.0,-0.02
37,0.0,0.0,0.0,1000.0,0,10,-0.10000000000000003,0.0,-0.02
38,0.0,0.0,0.0,1000.0,0,10,-0.09000000000000002,0.0,-0.02
39,0.0,0.0,0.0,1000.0,0,10,-0.08000000000000002,0.0,-0.02
40,0.0,0.0,0.0,1000.0,0,10,-0.07,0.0,-0.02
41,0.0,0.0,0.0,1000.0,0,10,-0.06,0.0,-0.02
42,0.0,0.0,0.0,1000.0,0,10,-0.050000000000000044,0.0,-0.02
43,0.0,0.0,0.0,1000.0,0,10,-0.040000000000000036,0.0,-0.02
44,0.0,0.0,0.0,1000.0,0,10,-0.030000000000000027,0.0,-0.02
45,0.0,0.0,0.0,1000.0,0,10,-0.020000000000000018,0.0,-0.02
46,0.0,0.0,0.0,1000.0,0,10,-0.010000000000000009,0.0,-0.02
47,0.0,0.0,0.0,1000.0,0,10,0.0,0.0,-0.02
48,0.0,0.0,0.0,1000.0,0,10,0.009999999999999953,0.0,-0.02
49,0.0,0.0,0.0,1000.0,0,10,0.019999999999999962,0.0,-0.02
50,0.0,0.0,0.0,1000.0,0,10,0.02999999999999997,0.0,-0.02
51,0.0,0.0,0.0,1000.0,0,10,0.03999999999999998,0.0,-0.02
52,0.0,0.0,0.0,1000.0,0,10,0.04999999999999999,0.0,-0.02
53,0.0,0.0,0.0,1000.0,0,10,0.06,0.0,-0.02
54,0.0,0.0,0.0,1000.0,0,10,0.07,0.0,-0.02
55,0.0,0.0,0.0,1000.0,0,10,0.08000000000000002,0.0,-0.02
56,0.0,0.0,0.0,1000.0,0,10,0.09000000000000002,0.0,-0.02
57,0.0,0.0,0.0,1000.0,0,10,0.10000000000000003,0.0,-0.02
58,0.0,0.0,0.0,1000.0,0,10,0.10999999999999993,0.0,-0.02
59,0.0,0.0,0.0,1000.0,0,10,0.11999999999999994,0.0,-0.02
60,0.0,0.0,0.0,1000.0,0,10,0.12999999999999995,0.0,-0.02
61,0.0,0.0,0.0,1000.0,0,10,0.13999999999999996,0.0,-0.02
62,0.0,0.0,0.0,1000.0,0,10,0.14999999999999997,0.0,-0.02
63,0.0,0.0,0.0,1000.0,0,10,0.15999999999999998,0.0,-0.02
64,0.0,0.0,0.0,1000.0,0,10,0.16999999999999998,0.0,-0.02
65,0.0,0.0,0.0,1000.0,0,10,0.18,0.0,-0.02
66,0.0,0.0,0.0,1000.0,0,10,0.19,0.0,-0.02
67,0.0,0.0,0.0,1000.0,0,10,0.2,0.0,-0.02
68,0.0,0.0,0.0,1000.0,0,10,0.21000000000000002,0.0,-0.02
69,0.0,0.0,0.0,1000.0,0,10,0.22000000000000003,0.0,-0.02
70,0.0,0.0,0.0,1000.0,0,10,0.23000000000000004,0.0,-0.02
71,0.0,0.0,0.0,1000.0,0,10,0.23999999999999994,0.0,-0.02
72,0.0,0.0,0.0,1000.0,0,10,0.24999999999999994,0.0,-0.02
73,0.0,0.0,0.0,1000.0,0,10,0.25999999999999995,0.0,-0.02
74,0.0,0.0,0.0,1000.0,0,10,0.26999999999999996,0.0,-0.02
75,0.0,0.0,0.0,1000.0,0,10,0.27999999999999997,0.0,-0.02
76,0.0,0.0,0.0,1000.0,0,10,0.29,0.0,-0.02
77,0.0,0.0,0.0,1000.0,0,10,0.3,0.0,-0.02
