"Idp","Vel:0","Vel:1","Vel:2","Rhop","Type","Mk","Points:0","Points:1","Points:2"
5680,0.0,0.0,0.0,1001.1189059810721,3,1,-0.448,0.0,0.002
5681,0.0,0.0,0.0,1001.0943951410791,3,1,-0.448,0.0,0.004
5682,0.0,0.0,0.0,1001.0698806998099,3,1,-0.448,0.0,0.006
5683,0.0,0.0,0.0,1001.0453626561182,3,1,-0.448,0.0,0.008
5684,0.0,0.0,0.0,1001.0208410088566,3,1,-0.448,0.0,0.01
5685,0.0,0.0,0.0,1000.9963157568773,3,1,-0.448,0.0,0.012
5686,0.0,0.0,0.0,1000.9717868990319,3,1,-0.448,0.0,0.014
5687,0.0,0.0,0.0,1000.9472544341718,3,1,-0.448,0.0,0.016
5688,0.0,0.0,0.0,1000.9227183611475,3,1,-0.448,0.0,0.018
5689,0.0,0.0,0.0,1000.8981786788087,3,1,-0.448,0.0,0.02
5690,0.0,0.0,0.0,1000.8736353860055,3,1,-0.448,0.0,0.022
5691,0.0,0.0,0.0,1000.8490884815859,3,1,-0.448,0.0,0.024
5692,0.0,0.0,0.0,1000.8245379643987,3,1,-0.448,0.0,0.026
5693,0.0,0.0,0.0,1000.7999838332919,3,1,-0.448,0.0,0.028
5694,0.0,0.0,0.0,1000.7754260871122,3,1,-0.448,0.0,0.03
5695,0.0,0.0,0.0,1000.7508647247063,3,1,-0.448,0.0,0.032
5696,0.0,0.0,0.0,1000.7262997449204,3,1,-0.448,0.0,0.034
5697,0.0,0.0,0.0,1000.7017311465997,3,1,-0.448,0.0,0.036
5698,0.0,0.0,0.0,1000.6771589285894,3,1,-0.448,0.0,0.038
5699,0.0,0.0,0.0,1000.652583089734,3,1,-0.448,0.0,0.04
5700,0.0,0.0,0.0,1000.6280036288769,3,1,-0.448,0.0,0.042
5701,0.0,0.0,0.0,1000.6034205448613,3,1,-0.448,0.0,0.044
5702,0.0,0.0,0.0,1000.5788338365301,3,1,-0.448,0.0,0.046
5703,0.0,0.0,0.0,1000.5542435027251,3,1,-0.448,0.0,0.048
5704,0.0,0.0,0.0,1000.529649542288,3,1,-0.448,0.0,0.05
5705,0.0,0.0,0.0,1000.5050519540597,3,1,-0.448,0.0,0.052
5706,0.0,0.0,0.0,1000.4804507368805,3,1,-0.448,0.0,0.054
5707,0.0,0.0,0.0,1000.4558458895903,3,1,-0.448,0.0,0.056
5708,0.0,0.0,0.0,1000.4312374110281,3,1,-0.448,0.0,0.058
5709,0.0,0.0,0.0,1000.4066253000327,3,1,-0.448,0.0,0.06
5710,0.0,0.0,0.0,1000.3820095554423,3,1,-0.448,0.0,0.062
5711,0.0,0.0,0.0,1000.3573901760942,3,1,-0.448,0.0,0.064
5712,0.0,0.0,0.0,1000.3327671608255,3,1,-0.448,0.0,0.066
5713,0.0,0.0,0.0,1000.3081405084722,3,1,-0.448,0.0,0.068
5714,0.0,0.0,0.0,1000.2835102178705,3,1,-0.448,0.0,0.07
5715,0.0,0.0,0.0,1000.2588762878555,3,1,-0.448,0.0,0.072
5716,0.0,0.0,0.0,1000.2342387172619,3,1,-0.448,0.0,0.074
5717,0.0,0.0,0.0,1000.2095975049234,3,1,-0.448,0.0,0.076
5718,0.0,0.0,0.0,1000.184952649674,3,1,-0.448,0.0,0.078
5719,0.0,0.0,0.0,1000.1603041503462,3,1,-0.448,0.0,0.08
5720,0.0,0.0,0.0,1000.1356520057727,3,1,-0.448,0.0,0.082
5721,0.0,0.0,0.0,1000.1109962147849,3,1,-0.448,0.0,0.084
5722,0.0,0.0,0.0,1000.086336776214,3,1,-0.448,0.0,0.086
5723,0.0,0.0,0.0,1000.0616736888912,3,1,-0.448,0.0,0.088
5724,0.0,0.0,0.0,1000.0370069516459,3,1,-0.448,0.0,0.09
5725,0.0,0.0,0.0,1000.0123365633078,3,1,-0.448,0.0,0.092
5726,0.0,0.0,0.0,1001.1189059810721,3,1,-0.446,0.0,0.002
5727,0.0,0.0,0.0,1001.0943951410791,3,1,-0.446,0.0,0.004
5728,0.0,0.0,0.0,1001.0698806998099,3,1,-0.446,0.0,0.006
5729,0.0,0.0,0.0,1001.0453626561182,3,1,-0.446,0.0,0.008
5730,0.0,0.0,0.0,1001.0208410088566,3,1,-0.446,0.0,0.01
5731,0.0,0.0,0.0,1000.9963157568773,3,1,-0.446,0.0,0.012
5732,0.0,0.0,0.0,1000.9717868990319,3,1,-0.446,0.0,0.014
5733,0.0,0.0,0.0,1000.9472544341718,3,1,-0.446,0.0,0.016
5734,0.0,0.0,0.0,1000.9227183611475,3,1,-0.446,0.0,0.018
5735,0.0,0.0,0.0,1000.8981786788087,3,1,-0.446,0.0,0.02
5736,0.0,0.0,0.0,1000.8736353860055,3,1,-0.446,0.0,0.022
5737,0.0,0.0,0.0,1000.8490884815859,3,1,-0.446,0.0,0.024
5738,0.0,0.0,0.0,1000.8245379643987,3,1,-0.446,0.0,0.026
5739,0.0,0.0,0.0,1000.7999838332919,3,1,-0.446,0.0,0.028
5740,0.0,0.0,0.0,1000.7754260871122,3,1,-0.446,0.0,0.03
5741,0.0,0.0,0.0,1000.7508647247063,3,1,-0.446,0.0,0.032
5742,0.0,0.0,0.0,1000.7262997449204,3,1,-0.446,0.0,0.034
5743,0.0,0.0,0.0,1000.7017311465997,3,1,-0.446,0.0,0.036
5744,0.0,0.0,0.0,1000.6771589285894,3,1,-0.446,0.0,0.038
5745,0.0,0.0,0.0,1000.652583089734,3,1,-0.446,0.0,0.04
5746,0.0,0.0,0.0,1000.6280036288769,3,1,-0.446,0.0,0.042
5747,0.0,0.0,0.0,1000.6034205448613,3,1,-0.446,0.0,0.044
5748,0.0,0.0,0.0,1000.5788338365301,3,1,-0.446,0.0,0.046
5749,0.0,0.0,0.0,1000.5542435027251,3,1,-0.446,0.0,0.048
5750,0.0,0.0,0.0,1000.529649542288,3,1,-0.446,0.0,0.05
5751,0.0,0.0,0.0,1000.5050519540597,3,1,-0.446,0.0,0.052
5752,0.0,0.0,0.0,1000.4804507368805,3,1,-0.446,0.0,0.054
5753,0.0,0.0,0.0,1000.4558458895903,3,1,-0.446,0.0,0.056
5754,0.0,0.0,0.0,1000.4312374110281,3,1,-0.446,0.0,0.058
5755,0.0,0.0,0.0,1000.4066253000327,3,1,-0.446,0.0,0.06
5756,0.0,0.0,0.0,1000.3820095554423,3,1,-0.446,0.0,0.062
5757,0.0,0.0,0.0,1000.3573901760942,3,1,-0.446,0.0,0.064
5758,0.0,0.0,0.0,1000.3327671608255,3,1,-0.446,0.0,0.066
5759,0.0,0.0,0.0,1000.3081405084722,3,1,-0.446,0.0,0.068
5760,0.0,0.0,0.0,1000.2835102178705,3,1,-0.446,0.0,0.07
5761,0.0,0.0,0.0,1000.2588762878555,3,1,-0.446,0.0,0.072
5762,0.0,0.0,0.0,1000.2342387172619,3,1,-0.446,0.0,0.074
5763,0.0,0.0,0.0,1000.2095975049234,3,1,-0.446,0.0,0.076
5764,0.0,0.0,0.0,1000.184952649674,3,1,-0.446,0.0,0.078
5765,0.0,0.0,0.0,1000.1603041503462,3,1,-0.446,0.0,0.08
5766,0.0,0.0,0.0,1000.1356520057727,3,1,-0.446,0.0,0.082
5767,0.0,0.0,0.0,1000.1109962147849,3,1,-0.446,0.0,0.084
5768,0.0,0.0,0.0,1000.086336776214,3,1,-0.446,0.0,0.086
5769,0.0,0.0,0.0,1000.0616736888912,3,1,-0.446,0.0,0.088
5770,0.0,0.0,0.0,1000.0370069516459,3,1,-0.446,0.0,0.09
5771,0.0,0.0,0.0,1000.0123365633078,3,1,-0.446,0.0,0.092
5772,0.0,0.0,0.0,1001.1189059810721,3,1,-0.444,0.0,0.002
5773,0.0,0.0,0.0,1001.0943951410791,3,1,-0.444,0.0,0.004
5774,0.0,0.0,0.0,1001.0698806998099,3,1,-0.444,0.0,0.006
5775,0.0,0.0,0.0,1001.0453626561182,3,1,-0.444,0.0,0.008
5776,0.0,0.0,0.0,1001.0208410088566,3,1,-0.444,0.0,0.01
5777,0.0,0.0,0.0,1000.9963157568773,3,1,-0.444,0.0,0.012
5778,0.0,0.0,0.0,1000.9717868990319,3,1,-0.444,0.0,0.014
5779,0.0,0.0,0.0,1000.9472544341718,3,1,-0.444,0.0,0.016
5780,0.0,0.0,0.0,1000.9227183611475,3,1,-0.444,0.0,0.018
5781,0.0,0.0,0.0,1000.8981786788087,3,1,-0.444,0.0,0.02
5782,0.0,0.0,0.0,1000.8736353860055,3,1,-0.444,0.0,0.022
5783,0.0,0.0,0.0,1000.8490884815859,3,1,-0.444,0.0,0.024
5784,0.0,0.0,0.0,1000.8245379643987,3,1,-0.444,0.0,0.026
5785,0.0,0.0,0.0,1000.7999838332919,3,1,-0.444,0.0,0.028
5786,0.0,0.0,0.0,1000.7754260871122,3,1,-0.444,0.0,0.03
5787,0.0,0.0,0.0,1000.7508647247063,3,1,-0.444,0.0,0.032
5788,0.0,0.0,0.0,1000.7262997449204,3,1,-0.444,0.0,0.034
5789,0.0,0.0,0.0,1000.7017311465997,3,1,-0.444,0.0,0.036
5790,0.0,0.0,0.0,1000.6771589285894,3,1,-0.444,0.0,0.038
5791,0.0,0.0,0.0,1000.652583089734,3,1,-0.444,0.0,0.04
5792,0.0,0.0,0.0,1000.6280036288769,3,1,-0.444,0.0,0.042
