"Idp","Vel:0","Vel:1","Vel:2","Rhop","Type","Mk","Points:0","Points:1","Points:2"
4248,0.0,0.0,0.0,1001.1189059810721,3,1,-0.448,0.0,0.002
4249,0.0,0.0,0.0,1001.0943951410791,3,1,-0.448,0.0,0.004
4250,0.0,0.0,0.0,1001.0698806998099,3,1,-0.448,0.0,0.006
4251,0.0,0.0,0.0,1001.0453626561182,3,1,-0.448,0.0,0.008
4252,0.0,0.0,0.0,1001.0208410088566,3,1,-0.448,0.0,0.01
4253,0.0,0.0,0.0,1000.9963157568773,3,1,-0.448,0.0,0.012
4254,0.0,0.0,0.0,1000.9717868990319,3,1,-0.448,0.0,0.014
4255,0.0,0.0,0.0,1000.9472544341718,3,1,-0.448,0.0,0.016
4256,0.0,0.0,0.0,1000.9227183611475,3,1,-0.448,0.0,0.018
4257,0.0,0.0,0.0,1000.8981786788087,3,1,-0.448,0.0,0.02
4258,0.0,0.0,0.0,1000.8736353860055,3,1,-0.448,0.0,0.022
4259,0.0,0.0,0.0,1000.8490884815859,3,1,-0.448,0.0,0.024
4260,0.0,0.0,0.0,1000.8245379643987,3,1,-0.448,0.0,0.026
4261,0.0,0.0,0.0,1000.7999838332919,3,1,-0.448,0.0,0.028
4262,0.0,0.0,0.0,1000.7754260871122,3,1,-0.448,0.0,0.03
4263,0.0,0.0,0.0,1000.7508647247063,3,1,-0.448,0.0,0.032
4264,0.0,0.0,0.0,1000.7262997449204,3,1,-0.448,0.0,0.034
4265,0.0,0.0,0.0,1000.7017311465997,3,1,-0.448,0.0,0.036
4266,0.0,0.0,0.0,1000.6771589285894,3,1,-0.448,0.0,0.038
4267,0.0,0.0,0.0,1000.652583089734,3,1,-0.448,0.0,0.04
4268,0.0,0.0,0.0,1000.6280036288769,3,1,-0.448,0.0,0.042
4269,0.0,0.0,0.0,1000.6034205448613,3,1,-0.448,0.0,0.044
4270,0.0,0.0,0.0,1000.5788338365301,3,1,-0.448,0.0,0.046
4271,0.0,0.0,0.0,1000.5542435027251,3,1,-0.448,0.0,0.048
4272,0.0,0.0,0.0,1000.529649542288,3,1,-0.448,0.0,0.05
4273,0.0,0.0,0.0,1000.5050519540597,3,1,-0.448,0.0,0.052
4274,0.0,0.0,0.0,1000.4804507368805,3,1,-0.448,0.0,0.054
4275,0.0,0.0,0.0,1000.4558458895903,3,1,-0.448,0.0,0.056
4276,0.0,0.0,0.0,1000.4312374110281,3,1,-0.448,0.0,0.058
4277,0.0,0.0,0.0,1000.4066253000327,3,1,-0.448,0.0,0.06
4278,0.0,0.0,0.0,1000.3820095554423,3,1,-0.448,0.0,0.062
4279,0.0,0.0,0.0,1000.3573901760942,3,1,-0.448,0.0,0.064
4280,0.0,0.0,0.0,1000.3327671608255,3,1,-0.448,0.0,0.066
4281,0.0,0.0,0.0,1000.3081405084722,3,1,-0.448,0.0,0.068
4282,0.0,0.0,0.0,1000.2835102178705,3,1,-0.448,0.0,0.07
4283,0.0,0.0,0.0,1000.2588762878555,3,1,-0.448,0.0,0.072
4284,0.0,0.0,0.0,1000.2342387172619,3,1,-0.448,0.0,0.074
4285,0.0,0.0,0.0,1000.2095975049234,3,1,-0.448,0.0,0.076
4286,0.0,0.0,0.0,1000.184952649674,3,1,-0.448,0.0,0.078
4287,0.0,0.0,0.0,1000.1603041503462,3,1,-0.448,0.0,0.08
4288,0.0,0.0,0.0,1000.1356520057727,3,1,-0.448,0.0,0.082
4289,0.0,0.0,0.0,1000.1109962147849,3,1,-0.448,0.0,0.084
4290,0.0,0.0,0.0,1000.086336776214,3,1,-0.448,0.0,0.086
4291,0.0,0.0,0.0,1000.0616736888912,3,1,-0.448,0.0,0.088
4292,0.0,0.0,0.0,1000.0370069516459,3,1,-0.448,0.0,0.09
4293,0.0,0.0,0.0,1000.0123365633078,3,1,-0.448,0.0,0.092
4294,0.0,0.0,0.0,1001.1189059810721,3,1,-0.446,0.0,0.002
4295,0.0,0.0,0.0,1001.0943951410791,3,1,-0.446,0.0,0.004
4296,0.0,0.0,0.0,1001.0698806998099,3,1,-0.446,0.0,0.006
4297,0.0,0.0,0.0,1001.0453626561182,3,1,-0.446,0.0,0.008
4298,0.0,0.0,0.0,1001.0208410088566,3,1,-0.446,0.0,0.01
4299,0.0,0.0,0.0,1000.9963157568773,3,1,-0.446,0.0,0.012
4300,0.0,0.0,0.0,1000.9717868990319,3,1,-0.446,0.0,0.014
4301,0.0,0.0,0.0,1000.9472544341718,3,1,-0.446,0.0,0.016
4302,0.0,0.0,0.0,1000.9227183611475,3,1,-0.446,0.0,0.018
4303,0.0,0.0,0.0,1000.8981786788087,3,1,-0.446,0.0,0.02
4304,0.0,0.0,0.0,1000.8736353860055,3,1,-0.446,0.0,0.022
4305,0.0,0.0,0.0,1000.8490884815859,3,1,-0.446,0.0,0.024
4306,0.0,0.0,0.0,1000.8245379643987,3,1,-0.446,0.0,0.026
4307,0.0,0.0,0.0,1000.7999838332919,3,1,-0.446,0.0,0.028
4308,0.0,0.0,0.0,1000.7754260871122,3,1,-0.446,0.0,0.03
4309,0.0,0.0,0.0,1000.7508647247063,3,1,-0.446,0.0,0.032
4310,0.0,0.0,0.0,1000.7262997449204,3,1,-0.446,0.0,0.034
4311,0.0,0.0,0.0,1000.7017311465997,3,1,-0.446,0.0,0.036
4312,0.0,0.0,0.0,1000.6771589285894,3,1,-0.446,0.0,0.038
4313,0.0,0.0,0.0,1000.652583089734,3,1,-0.446,0.0,0.04
4314,0.0,0.0,0.0,1000.6280036288769,3,1,-0.446,0.0,0.042
4315,0.0,0.0,0.0,1000.6034205448613,3,1,-0.446,0.0,0.044
4316,0.0,0.0,0.0,1000.5788338365301,3,1,-0.446,0.0,0.046
4317,0.0,0.0,0.0,1000.5542435027251,3,1,-0.446,0.0,0.048
4318,0.0,0.0,0.0,1000.529649542288,3,1,-0.446,0.0,0.05
4319,0.0,0.0,0.0,1000.5050519540597,3,1,-0.446,0.0,0.052
4320,0.0,0.0,0.0,1000.4804507368805,3,1,-0.446,0.0,0.054
4321,0.0,0.0,0.0,1000.4558458895903,3,1,-0.446,0.0,0.056
4322,0.0,0.0,0.0,1000.4312374110281,3,1,-0.446,0.0,0.058
4323,0.0,0.0,0.0,1000.4066253000327,3,1,-0.446,0.0,0.06
4324,0.0,0.0,0.0,1000.3820095554423,3,1,-0.446,0.0,0.062
4325,0.0,0.0,0.0,1000.3573901760942,3,1,-0.446,0.0,0.064
4326,0.0,0.0,0.0,1000.3327671608255,3,1,-0.446,0.0,0.066
4327,0.0,0.0,0.0,1000.3081405084722,3,1,-0.446,0.0,0.068
4328,0.0,0.0,0.0,1000.2835102178705,3,1,-0.446,0.0,0.07
4329,0.0,0.0,0.0,1000.2588762878555,3,1,-0.446,0.0,0.072
4330,0.0,0.0,0.0,1000.2342387172619,3,1,-0.446,0.0,0.074
4331,0.0,0.0,0.0,1000.2095975049234,3,1,-0.446,0.0,0.076
4332,0.0,0.0,0.0,1000.184952649674,3,1,-0.446,0.0,0.078
4333,0.0,0.0,0.0,1000.1603041503462,3,1,-0.446,0.0,0.08
4334,0.0,0.0,0.0,1000.1356520057727,3,1,-0.446,0.0,0.082
4335,0.0,0.0,0.0,1000.1109962147849,3,1,-0.446,0.0,0.084
4336,0.0,0.0,0.0,1000.086336776214,3,1,-0.446,0.0,0.086
4337,0.0,0.0,0.0,1000.0616736888912,3,1,-0.446,0.0,0.088
4338,0.0,0.0,0.0,1000.0370069516459,3,1,-0.446,0.0,0.09
4339,0.0,0.0,0.0,1000.0123365633078,3,1,-0.446,0.0,0.092
4340,0.0,0.0,0.0,1001.1189059810721,3,1,-0.444,0.0,0.002
4341,0.0,0.0,0.0,1001.0943951410791,3,1,-0.444,0.0,0.004
4342,0.0,0.0,0.0,1001.0698806998099,3,1,-0.444,0.0,0.006
4343,0.0,0.0,0.0,1001.0453626561182,3,1,-0.444,0.0,0.008
4344,0.0,0.0,0.0,1001.0208410088566,3,1,-0.444,0.0,0.01
4345,0.0,0.0,0.0,1000.9963157568773,3,1,-0.444,0.0,0.012
4346,0.0,0.0,0.0,1000.9717868990319,3,1,-0.444,0.0,0.014
4347,0.0,0.0,0.0,1000.9472544341718,3,1,-0.444,0.0,0.016
4348,0.0,0.0,0.0,1000.9227183611475,3,1,-0.444,0.0,0.018
4349,0.0,0.0,0.0,1000.8981786788087,3,1,-0.444,0.0,0.02
4350,0.0,0.0,0.0,1000.8736353860055,3,1,-0.444,0.0,0.022
4351,0.0,0.0,0.0,1000.8490884815859,3,1,-0.444,0.0,0.024
4352,0.0,0.0,0.0,1000.8245379643987,3,1,-0.444,0.0,0.026
4353,0.0,0.0,0.0,1000.7999838332919,3,1,-0.444,0.0,0.028
4354,0.0,0.0,0.0,1000.7754260871122,3,1,-0.444,0.0,0.03
4355,0.0,0.0,0.0,1000.7508647247063,3,1,-0.444,0.0,0.032
4356,0.0,0.0,0.0,1000.7262997449204,3,1,-0.444,0.0,0.034
4357,0.0,0.0,0.0,1000.7017311465997,3,1,-0.444,0.0,0.036
4358,0.0,0.0,0.0,1000.6771589285894,3,1,-0.444,0.0,0.038
4359,0.0,0.0,0.0,1000.652583089734,3,1,-0.444,0.0,0.04
4360,0.0,0.0,0.0,1000.6280036288769,3,1,-0.444,0.0,0.042
4361,0.0,0.0,0.0,1000.6034205448613,3,1,-0.444,0.0,0.044
4362,0.0,0.0,0.0,1000.5788338365301,3,1,-0.444,0.0,0.046
4363,0.0,0.0,0.0,1000.5542435027251,3,1,-0.444,0.0,0.048
4364,0.0,0.0,0.0,1000.529649542288,3,1,-0.444,0.0,0.05
4365,0.0,0.0,0.0,1000.5050519540597,3,1,-0.444,0.0,0.052
4366,0.0,0.0,0.0,1000.4804507368805,3,1,-0.444,0.0,0.054
4367,0.0,0.0,0.0,1000.4558458895903,3,1,-0.444,0.0,0.056
4368,0.0,0.0,0.0,1000.4312374110281,3,1,-0.444,0.0,0.058
4369,0.0,0.0,0.0,1000.4066253000327,3,1,-0.444,0.0,0.06
4370,0.0,0.0,0.0,1000.3820095554423,3,1,-0.444,0.0,0.062
4371,0.0,0.0,0.0,1000.3573901760942,3,1,-0.444,0.0,0.064
4372,0.0,0.0,0.0,1000.3327671608255,3,1,-0.444,0.0,0.066
4373,0.0,0.0,0.0,1000.3081405084722,3,1,-0.444,0.0,0.068
4374,0.0,0.0,0.0,1000.2835102178705,3,1,-0.444,0.0,0.07
4375,0.0,0.0,0.0,1000.2588762878555,3,1,-0.444,0.0,0.072
4376,0.0,0.0,0.0,1000.2342387172619,3,1,-0.444,0.0,0.074
4377,0.0,0.0,0.0,1000.2095975049234,3,1,-0.444,0.0,0.076
4378,0.0,0.0,0.0,1000.184952649674,3,1,-0.444,0.0,0.078
4379,0.0,0.0,0.0,1000.1603041503462,3,1,-0.444,0.0,0.08
4380,0.0,0.0,0.0,1000.1356520057727,3,1,-0.444,0.0,0.082
4381,0.0,0.0,0.0,1000.1109962147849,3,1,-0.444,0.0,0.084
4382,0.0,0.0,0.0,1000.086336776214,3,1,-0.444,0.0,0.086
4383,0.0,0.0,0.0,1000.0616736888912,3,1,-0.444,0.0,0.088
4384,0.0,0.0,0.0,1000.0370069516459,3,1,-0.444,0.0,0.09
4385,0.0,0.0,0.0,1000.0123365633078,3,1,-0.444,0.0,0.092
4386,0.0,0.0,0.0,1001.1189059810721,3,1,-0.442,0.0,0.002
4387,0.0,0.0,0.0,1001.0943951410791,3,1,-0.442,0.0,0.004
4388,0.0,0.0,0.0,1001.0698806998099,3,1,-0.442,0.0,0.006
4389,0.0,0.0,0.0,1001.0453626561182,3,1,-0.442,0.0,0.008
4390,0.0,0.0,0.0,1001.0208410088566,3,1,-0.442,0.0,0.01
4391,0.0,0.0,0.0,1000.9963157568773,3,1,-0.442,0.0,0.012
4392,0.0,0.0,0.0,1000.9717868990319,3,1,-0.442,0.0,0.014
4393,0.0,0.0,0.0,1000.9472544341718,3,1,-0.442,0.0,0.016
4394,0.0,0.0,0.0,1000.9227183611475,3,1,-0.442,0.0,0.018
4395,0.0,0.0,0.0,1000.8981786788087,3,1,-0.442,0.0,0.02
4396,0.0,0.0,0.0,1000.8736353860055,3,1,-0.442,0.0,0.022
4397,0.0,0.0,0.0,1000.8490884815859,3,1,-0.442,0.0,0.024
4398,0.0,0.0,0.0,1000.8245379643987,3,1,-0.442,0.0,0.026
4399,0.0,0.0,0.0,1000.7999838332919,3,1,-0.442,0.0,0.028
4400,0.0,0.0,0.0,1000.7754260871122,3,1,-0.442,0.0,0.03
4401,0.0,0.0,0.0,1000.7508647247063,3,1,-0.442,0.0,0.032
4402,0.0,0.0,0.0,1000.7262997449204,3,1,-0.442,0.0,0.034
4403,0.0,0.0,0.0,1000.7017311465997,3,1,-0.442,0.0,0.036
4404,0.0,0.0,0.0,1000.6771589285894,3,1,-0.442,0.0,0.038
4405,0.0,0.0,0.0,1000.652583089734,3,1,-0.442,0.0,0.04
4406,0.0,0.0,0.0,1000.6280036288769,3,1,-0.442,0.0,0.042
