"Idp","Vel:0","Vel:1","Vel:2","Rhop","Type","Mk","Points:0","Points:1","Points:2"
1284,0.0,0.0,0.0,1000.4066253000327,3,1,-0.27,0.0,0.06
1285,0.0,0.0,0.0,1000.2835102178705,3,1,-0.27,0.0,0.07
1286,0.0,0.0,0.0,1000.1603041503462,3,1,-0.27,0.0,0.08
1287,0.0,0.0,0.0,1000.0370069516459,3,1,-0.27,0.0,0.09
1288,0.0,0.0,0.0,1001.0208410088566,3,1,-0.26,0.0,0.01
1289,0.0,0.0,0.0,1000.8981786788087,3,1,-0.26,0.0,0.02
1290,0.0,0.0,0.0,1000.7754260871122,3,1,-0.26,0.0,0.03
1291,0.0,0.0,0.0,1000.652583089734,3,1,-0.26,0.0,0.04
1292,0.0,0.0,0.0,1000.529649542288,3,1,-0.26,0.0,0.05
1293,0.0,0.0,0.0,1000.4066253000327,3,1,-0.26,0.0,0.06
1294,0.0,0.0,0.0,1000.2835102178705,3,1,-0.26,0.0,0.07
1295,0.0,0.0,0.0,1000.1603041503462,3,1,-0.26,0.0,0.08
1296,0.0,0.0,0.0,1000.0370069516459,3,1,-0.26,0.0,0.09
1297,0.0,0.0,0.0,1001.0208410088566,3,1,-0.25,0.0,0.01
1298,0.0,0.0,0.0,1000.8981786788087,3,1,-0.25,0.0,0.02
1299,0.0,0.0,0.0,1000.7754260871122,3,1,-0.25,0.0,0.03
1300,0.0,0.0,0.0,1000.652583089734,3,1,-0.25,0.0,0.04
1301,0.0,0.0,0.0,1000.529649542288,3,1,-0.25,0.0,0.05
1302,0.0,0.0,0.0,1000.4066253000327,3,1,-0.25,0.0,0.06
1303,0.0,0.0,0.0,1000.2835102178705,3,1,-0.25,0.0,0.07
1304,0.0,0.0,0.0,1000.1603041503462,3,1,-0.25,0.0,0.08
1305,0.0,0.0,0.0,1000.0370069516459,3,1,-0.25,0.0,0.09
1306,0.0,0.0,0.0,1001.0208410088566,3,1,-0.24,0.0,0.01
1307,0.0,0.0,0.0,1000.8981786788087,3,1,-0.24,0.0,0.02
1308,0.0,0.0,0.0,1000.7754260871122,3,1,-0.24,0.0,0.03
1309,0.0,0.0,0.0,1000.652583089734,3,1,-0.24,0.0,0.04
1310,0.0,0.0,0.0,1000.529649542288,3,1,-0.24,0.0,0.05
1311,0.0,0.0,0.0,1000.4066253000327,3,1,-0.24,0.0,0.06
1312,0.0,0.0,0.0,1000.2835102178705,3,1,-0.24,0.0,0.07
1313,0.0,0.0,0.0,1000.1603041503462,3,1,-0.24,0.0,0.08
1314,0.0,0.0,0.0,1000.0370069516459,3,1,-0.24,0.0,0.09
1315,0.0,0.0,0.0,1001.0208410088566,3,1,-0.23,0.0,0.01
1316,0.0,0.0,0.0,1000.8981786788087,3,1,-0.23,0.0,0.02
1317,0.0,0.0,0.0,1000.7754260871122,3,1,-0.23,0.0,0.03
1318,0.0,0.0,0.0,1000.652583089734,3,1,-0.23,0.0,0.04
1319,0.0,0.0,0.0,1000.529649542288,3,1,-0.23,0.0,0.05
1320,0.0,0.0,0.0,1000.4066253000327,3,1,-0.23,0.0,0.06
1321,0.0,0.0,0.0,1000.2835102178705,3,1,-0.23,0.0,0.07
1322,0.0,0.0,0.0,1000.1603041503462,3,1,-0.23,0.0,0.08
1323,0.0,0.0,0.0,1000.0370069516459,3,1,-0.23,0.0,0.09
1324,0.0,0.0,0.0,1001.0208410088566,3,1,-0.22,0.0,0.01
1325,0.0,0.0,0.0,1000.8981786788087,3,1,-0.22,0.0,0.02
1326,0.0,0.0,0.0,1000.7754260871122,3,1,-0.22,0.0,0.03
1327,0.0,0.0,0.0,1000.652583089734,3,1,-0.22,0.0,0.04
1328,0.0,0.0,0.0,1000.529649542288,3,1,-0.22,0.0,0.05
1329,0.0,0.0,0.0,1000.4066253000327,3,1,-0.22,0.0,0.06
1330,0.0,0.0,0.0,1000.2835102178705,3,1,-0.22,0.0,0.07
1331,0.0,0.0,0.0,1000.1603041503462,3,1,-0.22,0.0,0.08
