"Idp","Vel:0","Vel:1","Vel:2","Rhop","Type","Mk","Points:0","Points:1","Points:2"
870,0.0,0.0,0.0,1001.0208410088566,3,1,-0.44,0.0,0.01
871,0.0,0.0,0.0,1000.8981786788087,3,1,-0.44,0.0,0.02
872,0.0,0.0,0.0,1000.7754260871122,3,1,-0.44,0.0,0.03
873,0.0,0.0,0.0,1000.652583089734,3,1,-0.44,0.0,0.04
874,0.0,0.0,0.0,1000.529649542288,3,1,-0.44,0.0,0.05
875,0.0,0.0,0.0,1000.4066253000327,3,1,-0.44,0.0,0.06
876,0.0,0.0,0.0,1000.2835102178705,3,1,-0.44,0.0,0.07
877,0.0,0.0,0.0,1000.1603041503462,3,1,-0.44,0.0,0.08
878,0.0,0.0,0.0,1000.0370069516459,3,1,-0.44,0.0,0.09
879,0.0,0.0,0.0,1001.0208410088566,3,1,-0.43,0.0,0.01
880,0.0,0.0,0.0,1000.8981786788087,3,1,-0.43,0.0,0.02
881,0.0,0.0,0.0,1000.7754260871122,3,1,-0.43,0.0,0.03
882,0.0,0.0,0.0,1000.652583089734,3,1,-0.43,0.0,0.04
883,0.0,0.0,0.0,1000.529649542288,3,1,-0.43,0.0,0.05
884,0.0,0.0,0.0,1000.4066253000327,3,1,-0.43,0.0,0.06
885,0.0,0.0,0.0,1000.2835102178705,3,1,-0.43,0.0,0.07
886,0.0,0.0,0.0,1000.1603041503462,3,1,-0.43,0.0,0.08
887,0.0,0.0,0.0,1000.0370069516459,3,1,-0.43,0.0,0.09
888,0.0,0.0,0.0,1001.0208410088566,3,1,-0.42,0.0,0.01
889,0.0,0.0,0.0,1000.8981786788087,3,1,-0.42,0.0,0.02
890,0.0,0.0,0.0,1000.7754260871122,3,1,-0.42,0.0,0.03
891,0.0,0.0,0.0,1000.652583089734,3,1,-0.42,0.0,0.04
892,0.0,0.0,0.0,1000.529649542288,3,1,-0.42,0.0,0.05
893,0.0,0.0,0.0,1000.4066253000327,3,1,-0.42,0.0,0.06
894,0.0,0.0,0.0,1000.2835102178705,3,1,-0.42,0.0,0.07
895,0.0,0.0,0.0,1000.1603041503462,3,1,-0.42,0.0,0.08
896,0.0,0.0,0.0,1000.0370069516459,3,1,-0.42,0.0,0.09
897,0.0,0.0,0.0,1001.0208410088566,3,1,-0.41,0.0,0.01
898,0.0,0.0,0.0,1000.8981786788087,3,1,-0.41,0.0,0.02
899,0.0,0.0,0.0,1000.7754260871122,3,1,-0.41,0.0,0.03
900,0.0,0.0,0.0,1000.652583089734,3,1,-0.41,0.0,0.04
901,0.0,0.0,0.0,1000.529649542288,3,1,-0.41,0.0,0.05
902,0.0,0.0,0.0,1000.4066253000327,3,1,-0.41,0.0,0.06
903,0.0,0.0,0.0,1000.2835102178705,3,1,-0.41,0.0,0.07
904,0.0,0.0,0.0,1000.1603041503462,3,1,-0.41,0.0,0.08
