"Idp","Mk","Normal:0","Normal:1","Normal:2","NormalSize","Points:0","Points:1","Points:2"
242,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.0,0.0,-0.009999999999999998
243,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.010000000000000009,0.0,-0.009999999999999998
244,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.020000000000000018,0.0,-0.009999999999999998
245,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.030000000000000027,0.0,-0.009999999999999998
246,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.040000000000000036,0.0,-0.009999999999999998
247,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.050000000000000044,0.0,-0.009999999999999998
248,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.06000000000000005,0.0,-0.009999999999999998
249,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.07000000000000006,0.0,-0.009999999999999998
250,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.08000000000000007,0.0,-0.009999999999999998
251,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.09000000000000008,0.0,-0.009999999999999998
252,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.09999999999999998,0.0,-0.009999999999999998
253,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.10999999999999999,0.0,-0.009999999999999998
254,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.12,0.0,-0.009999999999999998
255,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.13,0.0,-0.009999999999999998
256,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.14,0.0,-0.009999999999999998
257,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.15000000000000002,0.0,-0.009999999999999998
258,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.16000000000000003,0.0,-0.009999999999999998
259,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.17000000000000004,0.0,-0.009999999999999998
260,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.18000000000000005,0.0,-0.009999999999999998
261,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.19000000000000006,0.0,-0.009999999999999998
262,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.20000000000000007,0.0,-0.009999999999999998
263,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.21000000000000008,0.0,-0.009999999999999998
264,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.22000000000000008,0.0,-0.009999999999999998
265,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.22999999999999998,0.0,-0.009999999999999998
266,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.24,0.0,-0.009999999999999998
267,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.25,0.0,-0.009999999999999998
268,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.26,0.0,-0.009999999999999998
269,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.27,0.0,-0.009999999999999998
270,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.28,0.0,-0.009999999999999998
271,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.29000000000000004,0.0,-0.009999999999999998
272,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.30000000000000004,0.0,-0.009999999999999998
273,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.31000000000000005,0.0,-0.009999999999999998
274,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.32000000000000006,0.0,-0.009999999999999998
275,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.33000000000000007,0.0,-0.009999999999999998
276,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.3400000000000001,0.0,-0.009999999999999998
277,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.3500000000000001,0.0,-0.009999999999999998
