"Idp","Vel:0","Vel:1","Vel:2","Rhop","Type","Mk","Points:0","Points:1","Points:2"
0,0.0,0.0,0.0,1000.0,0,10,-0.48,0.0,-0.03
1,0.0,0.0,0.0,1000.0,0,10,-0.47,0.0,-0.03
2,0.0,0.0,0.0,1000.0,0,10,-0.45999999999999996,0.0,-0.03
3,0.0,0.0,0.0,1000.0,0,10,-0.44999999999999996,0.0,-0.03
4,0.0,0.0,0.0,1000.0,0,10,-0.44,0.0,-0.03
5,0.0,0.0,0.0,1000.0,0,10,-0.43,0.0,-0.03
6,0.0,0.0,0.0,1000.0,0,10,-0.42,0.0,-0.03
7,0.0,0.0,0.0,1000.0,0,10,-0.41,0.0,-0.03
8,0.0,0.0,0.0,1000.0,0,10,-0.39999999999999997,0.0,-0.03
9,0.0,0.0,0.0,1000.0,0,10,-0.39,0.0,-0.03
10,0.0,0.0,0.0,1000.0,0,10,-0.38,0.0,-0.03
11,0.0,0.0,0.0,1000.0,0,10,-0.37,0.0,-0.03
12,0.0,0.0,0.0,1000.0,0,10,-0.36,0.0,-0.03
13,0.0,0.0,0.0,1000.0,0,10,-0.35,0.0,-0.03
14,0.0,0.0,0.0,1000.0,0,10,-0.33999999999999997,0.0,-0.03
15,0.0,0.0,0.0,1000.0,0,10,-0.32999999999999996,0.0,-0.03
16,0.0,0.0,0.0,1000.0,0,10,-0.31999999999999995,0.0,-0.03
17,0.0,0.0,0.0,1000.0,0,10,-0.30999999999999994,0.0,-0.03
18,0.0,0.0,0.0,1000.0,0,10,-0.3,0.0,-0.03
19,0.0,0.0,0.0,1000.0,0,10,-0.29,0.0,-0.03
20,0.0,0.0,0.0,1000.0,0,10,-0.27999999999999997,0.0,-0.03
21,0.0,0.0,0.0,1000.0,0,10,-0.27,0.0,-0.03
22,0.0,0.0,0.0,1000.0,0,10,-0.26,0.0,-0.03
23,0.0,0.0,0.0,1000.0,0,10,-0.24999999999999997,0.0,-0.03
24,0.0,0.0,0.0,1000.0,0,10,-0.24,0.0,-0.03
25,0.0,0.0,0.0,1000.0,0,10,-0.22999999999999998,0.0,-0.03
26,0.0,0.0,0.0,1000.0,0,10,-0.21999999999999997,0.0,-0.03
27,0.0,0.0,0.0,1000.0,0,10,-0.20999999999999996,0.0,-0.03
28,0.0,0.0,0.0,1000.0,0,10,-0.19999999999999996,0.0,-0.03
29,0.0,0.0,0.0,1000.0,0,10,-0.19,0.0,-0.03
30,0.0,0.0,0.0,1000.0,0,10,-0.18,0.0,-0.03
31,0.0,0.0,0.0,1000.0,0,10,-0.16999999999999998,0.0,-0.03
32,0.0,0.0,0.0,1000.0,0,10,-0.15999999999999998,0.0,-0.03
33,0.0,0.0,0.0,1000.0,0,10,-0.14999999999999997,0.0,-0.03
34,0.0,0.0,0.0,1000.0,0,10,-0.13999999999999996,0.0,-0.03
35,0.0,0.0,0.0,1000.0,0,10,-0.12999999999999995,0.0,-0.03
36,0.0,0.0,0.0,1000.0,0,10,-0.12,0.0,-0.03
37,0.0,0.0,0.0,1000.0,0,10,-0.10999999999999999,0.0,-0.03
38,0.0,0.0,0.0,1000.0,0,10,-0.09999999999999998,0.0,-0.03
39,0.0,0.0,0.0,1000.0,0,10,-0.08999999999999997,0.0,-0.03
40,0.0,0.0,0.0,1000.0,0,10,-0.07999999999999996,0.0,-0.03
41,0.0,0.0,0.0,1000.0,0,10,-0.06999999999999995,0.0,-0.03
42,0.0,0.0,0.0,1000.0,0,10,-0.06,0.0,-0.03
43,0.0,0.0,0.0,1000.0,0,10,-0.04999999999999999,0.0,-0.03
44,0.0,0.0,0.0,1000.0,0,10,-0.03999999999999998,0.0,-0.03
45,0.0,0.0,0.0,1000.0,0,10,-0.02999999999999997,0.0,-0.03
46,0.0,0.0,0.0,1000.0,0,10,-0.019999999999999962,0.0,-0.03
47,0.0,0.0,0.0,1000.0,0,10,-0.009999999999999953,0.0,-0.03
48,0.0,0.0,0.0,1000.0,0,10,0.0,0.0,-0.03
49,0.0,0.0,0.0,1000.0,0,10,0.010000000000000009,0.0,-0.03
50,0.0,0.0,0.0,1000.0,0,10,0.020000000000000018,0.0,-0.03
51,0.0,0.0,0.0,1000.0,0,10,0.030000000000000027,0.0,-0.03
52,0.0,0.0,0.0,1000.0,0,10,0.040000000000000036,0.0,-0.03
53,0.0,0.0,0.0,1000.0,0,10,0.050000000000000044,0.0,-0.03
54,0.0,0.0,0.0,1000.0,0,10,0.06000000000000005,0.0,-0.03
55,0.0,0.0,0.0,1000.0,0,10,0.07000000000000006,0.0,-0.03
56,0.0,0.0,0.0,1000.0,0,10,0.08000000000000007,0.0,-0.03
57,0.0,0.0,0.0,1000.0,0,10,0.09000000000000008,0.0,-0.03
58,0.0,0.0,0.0,1000.0,0,10,0.09999999999999998,0.0,-0.03
59,0.0,0.0,0.0,1000.0,0,10,0.10999999999999999,0.0,-0.03
60,0.0,0.0,0.0,1000.0,0,10,0.12,0.0,-0.03
61,0.0,0.0,0.0,1000.0,0,10,0.13,0.0,-0.03
62,0.0,0.0,0.0,1000.0,0,10,0.14,0.0,-0.03
63,0.0,0.0,0.0,1000.0,0,10,0.15000000000000002,0.0,-0.03
64,0.0,0.0,0.0,1000.0,0,10,0.16000000000000003,0.0,-0.03
65,0.0,0.0,0.0,1000.0,0,10,0.17000000000000004,0.0,-0.03
66,0.0,0.0,0.0,1000.0,0,10,0.18000000000000005,0.0,-0.03
67,0.0,0.0,0.0,1000.0,0,10,0.19000000000000006,0.0,-0.03
68,0.0,0.0,0.0,1000.0,0,10,0.20000000000000007,0.0,-0.03
69,0.0,0.0,0.0,1000.0,0,10,0.21000000000000008,0.0,-0.03
70,0.0,0.0,0.0,1000.0,0,10,0.22000000000000008,0.0,-0.03
71,0.0,0.0,0.0,1000.0,0,10,0.22999999999999998,0.0,-0.03
72,0.0,0.0,0.0,1000.0,0,10,0.24,0.0,-0.03
73,0.0,0.0,0.0,1000.0,0,10,0.25,0.0,-0.03
74,0.0,0.0,0.0,1000.0,0,10,0.26,0.0,-0.03
75,0.0,0.0,0.0,1000.0,0,10,0.27,0.0,-0.03
76,0.0,0.0,0.0,1000.0,0,10,0.28,0.0,-0.03
77,0.0,0.0,0.0,1000.0,0,10,0.29000000000000004,0.0,-0.03
78,0.0,0.0,0.0,1000.0,0,10,0.30000000000000004,0.0,-0.03
79,0.0,0.0,0.0,1000.0,0,10,0.31000000000000005,0.0,-0.03
80,0.0,0.0,0.0,1000.0,0,10,0.32000000000000006,0.0,-0.03
81,0.0,0.0,0.0,1000.0,0,10,0.33000000000000007,0.0,-0.03
82,0.0,0.0,0.0,1000.0,0,10,0.3400000000000001,0.0,-0.03
83,0.0,0.0,0.0,1000.0,0,10,0.3500000000000001,0.0,-0.03
84,0.0,0.0,0.0,1000.0,0,10,0.36,0.0,-0.03
85,0.0,0.0,0.0,1000.0,0,10,0.37,0.0,-0.03
86,0.0,0.0,0.0,1000.0,0,10,0.38,0.0,-0.03
87,0.0,0.0,0.0,1000.0,0,10,0.39,0.0,-0.03
88,0.0,0.0,0.0,1000.0,0,10,0.4,0.0,-0.03
