"Idp","Vel:0","Vel:1","Vel:2","Rhop","Type","Mk","Points:0","Points:1","Points:2"
0,0.0,0.0,0.0,1000.0,0,10,-0.49,0.0,-0.04
1,0.0,0.0,0.0,1000.0,0,10,-0.48,0.0,-0.04
2,0.0,0.0,0.0,1000.0,0,10,-0.47,0.0,-0.04
3,0.0,0.0,0.0,1000.0,0,10,-0.45999999999999996,0.0,-0.04
4,0.0,0.0,0.0,1000.0,0,10,-0.45,0.0,-0.04
5,0.0,0.0,0.0,1000.0,0,10,-0.44,0.0,-0.04
6,0.0,0.0,0.0,1000.0,0,10,-0.43,0.0,-0.04
7,0.0,0.0,0.0,1000.0,0,10,-0.42,0.0,-0.04
8,0.0,0.0,0.0,1000.0,0,10,-0.41,0.0,-0.04
9,0.0,0.0,0.0,1000.0,0,10,-0.4,0.0,-0.04
10,0.0,0.0,0.0,1000.0,0,10,-0.39,0.0,-0.04
11,0.0,0.0,0.0,1000.0,0,10,-0.38,0.0,-0.04
12,0.0,0.0,0.0,1000.0,0,10,-0.37,0.0,-0.04
13,0.0,0.0,0.0,1000.0,0,10,-0.36,0.0,-0.04
14,0.0,0.0,0.0,1000.0,0,10,-0.35,0.0,-0.04
15,0.0,0.0,0.0,1000.0,0,10,-0.33999999999999997,0.0,-0.04
16,0.0,0.0,0.0,1000.0,0,10,-0.32999999999999996,0.0,-0.04
17,0.0,0.0,0.0,1000.0,0,10,-0.31999999999999995,0.0,-0.04
18,0.0,0.0,0.0,1000.0,0,10,-0.31,0.0,-0.04
19,0.0,0.0,0.0,1000.0,0,10,-0.3,0.0,-0.04
20,0.0,0.0,0.0,1000.0,0,10,-0.29,0.0,-0.04
21,0.0,0.0,0.0,1000.0,0,10,-0.28,0.0,-0.04
22,0.0,0.0,0.0,1000.0,0,10,-0.27,0.0,-0.04
23,0.0,0.0,0.0,1000.0,0,10,-0.26,0.0,-0.04
24,0.0,0.0,0.0,1000.0,0,10,-0.25,0.0,-0.04
25,0.0,0.0,0.0,1000.0,0,10,-0.24,0.0,-0.04
26,0.0,0.0,0.0,1000.0,0,10,-0.22999999999999998,0.0,-0.04
27,0.0,0.0,0.0,1000.0,0,10,-0.21999999999999997,0.0,-0.04
28,0.0,0.0,0.0,1000.0,0,10,-0.20999999999999996,0.0,-0.04
29,0.0,0.0,0.0,1000.0,0,10,-0.2,0.0,-0.04
30,0.0,0.0,0.0,1000.0,0,10,-0.19,0.0,-0.04
31,0.0,0.0,0.0,1000.0,0,10,-0.18,0.0,-0.04
32,0.0,0.0,0.0,1000.0,0,10,-0.16999999999999998,0.0,-0.04
33,0.0,0.0,0.0,1000.0,0,10,-0.15999999999999998,0.0,-0.04
34,0.0,0.0,0.0,1000.0,0,10,-0.14999999999999997,0.0,-0.04
35,0.0,0.0,0.0,1000.0,0,10,-0.13999999999999996,0.0,-0.04
36,0.0,0.0,0.0,1000.0,0,10,-0.13,0.0,-0.04
37,0.0,0.0,0.0,1000.0,0,10,-0.12,0.0,-0.04
38,0.0,0.0,0.0,1000.0,0,10,-0.10999999999999999,0.0,-0.04
39,0.0,0.0,0.0,1000.0,0,10,-0.09999999999999998,0.0,-0.04
40,0.0,0.0,0.0,1000.0,0,10,-0.08999999999999997,0.0,-0.04
41,0.0,0.0,0.0,1000.0,0,10,-0.07999999999999996,0.0,-0.04
42,0.0,0.0,0.0,1000.0,0,10,-0.07,0.0,-0.04
43,0.0,0.0,0.0,1000.0,0,10,-0.06,0.0,-0.04
44,0.0,0.0,0.0,1000.0,0,10,-0.04999999999999999,0.0,-0.04
45,0.0,0.0,0.0,1000.0,0,10,-0.03999999999999998,0.0,-0.04
46,0.0,0.0,0.0,1000.0,0,10,-0.02999999999999997,0.0,-0.04
47,0.0,0.0,0.0,1000.0,0,10,-0.019999999999999962,0.0,-0.04
48,0.0,0.0,0.0,1000.0,0,10,-0.010000000000000009,0.0,-0.04
49,0.0,0.0,0.0,1000.0,0,10,0.0,0.0,-0.04
50,0.0,0.0,0.0,1000.0,0,10,0.010000000000000009,0.0,-0.04
51,0.0,0.0,0.0,1000.0,0,10,0.020000000000000018,0.0,-0.04
52,0.0,0.0,0.0,1000.0,0,10,0.030000000000000027,0.0,-0.04
53,0.0,0.0,0.0,1000.0,0,10,0.040000000000000036,0.0,-0.04
54,0.0,0.0,0.0,1000.0,0,10,0.050000000000000044,0.0,-0.04
55,0.0,0.0,0.0,1000.0,0,10,0.06000000000000005,0.0,-0.04
56,0.0,0.0,0.0,1000.0,0,10,0.07000000000000006,0.0,-0.04
57,0.0,0.0,0.0,1000.0,0,10,0.08000000000000007,0.0,-0.04
58,0.0,0.0,0.0,1000.0,0,10,0.08999999999999997,0.0,-0.04
59,0.0,0.0,0.0,1000.0,0,10,0.09999999999999998,0.0,-0.04
60,0.0,0.0,0.0,1000.0,0,10,0.10999999999999999,0.0,-0.04
61,0.0,0.0,0.0,1000.0,0,10,0.12,0.0,-0.04
62,0.0,0.0,0.0,1000.0,0,10,0.13,0.0,-0.04
63,0.0,0.0,0.0,1000.0,0,10,0.14,0.0,-0.04
64,0.0,0.0,0.0,1000.0,0,10,0.15000000000000002,0.0,-0.04
65,0.0,0.0,0.0,1000.0,0,10,0.16000000000000003,0.0,-0.04
66,0.0,0.0,0.0,1000.0,0,10,0.17000000000000004,0.0,-0.04
67,0.0,0.0,0.0,1000.0,0,10,0.18000000000000005,0.0,-0.04
68,0.0,0.0,0.0,1000.0,0,10,0.19000000000000006,0.0,-0.04
69,0.0,0.0,0.0,1000.0,0,10,0.20000000000000007,0.0,-0.04
70,0.0,0.0,0.0,1000.0,0,10,0.21000000000000008,0.0,-0.04
71,0.0,0.0,0.0,1000.0,0,10,0.21999999999999997,0.0,-0.04
72,0.0,0.0,0.0,1000.0,0,10,0.22999999999999998,0.0,-0.04
73,0.0,0.0,0.0,1000.0,0,10,0.24,0.0,-0.04
74,0.0,0.0,0.0,1000.0,0,10,0.25,0.0,-0.04
75,0.0,0.0,0.0,1000.0,0,10,0.26,0.0,-0.04
76,0.0,0.0,0.0,1000.0,0,10,0.27,0.0,-0.04
77,0.0,0.0,0.0,1000.0,0,10,0.28,0.0,-0.04
78,0.0,0.0,0.0,1000.0,0,10,0.29000000000000004,0.0,-0.04
79,0.0,0.0,0.0,1000.0,0,10,0.30000000000000004,0.0,-0.04
80,0.0,0.0,0.0,1000.0,0,10,0.31000000000000005,0.0,-0.04
81,0.0,0.0,0.0,1000.0,0,10,0.32000000000000006,0.0,-0.04
82,0.0,0.0,0.0,1000.0,0,10,0.33000000000000007,0.0,-0.04
83,0.0,0.0,0.0,1000.0,0,10,0.3400000000000001,0.0,-0.04
84,0.0,0.0,0.0,1000.0,0,10,0.35,0.0,-0.04
85,0.0,0.0,0.0,1000.0,0,10,0.36,0.0,-0.04
86,0.0,0.0,0.0,1000.0,0,10,0.37,0.0,-0.04
87,0.0,0.0,0.0,1000.0,0,10,0.38,0.0,-0.04
88,0.0,0.0,0.0,1000.0,0,10,0.39,0.0,-0.04
