"Idp","Mk","Normal:0","Normal:1","Normal:2","NormalSize","Points:0","Points:1","Points:2"
97,1,0.0,0.0,0.02,0.02,0.8,0.0,-0.02
98,1,0.0,0.0,0.02,0.02,0.82,0.0,-0.02
99,1,0.0,0.0,0.02,0.02,0.84,0.0,-0.02
100,1,0.0,0.0,0.02,0.02,0.86,0.0,-0.02
101,1,0.0,0.0,0.02,0.02,0.88,0.0,-0.02
102,1,0.0,0.0,0.02,0.02,0.9,0.0,-0.02
103,1,0.0,0.0,0.02,0.02,0.92,0.0,-0.02
104,1,0.0,0.0,0.02,0.02,0.94,0.0,-0.02
105,1,0.0,0.0,0.02,0.02,0.96,0.0,-0.02
106,1,0.0,0.0,0.02,0.02,0.98,0.0,-0.02
107,1,0.0,0.0,0.02,0.02,1.0,0.0,-0.02
108,1,0.0,0.0,0.02,0.02,1.02,0.0,-0.02
109,1,0.0,0.0,0.02,0.02,1.04,0.0,-0.02
110,1,0.0,0.0,0.02,0.02,-0.04,0.0,-0.04
111,1,0.0,0.0,0.02,0.02,-0.02,0.0,-0.04
112,1,0.0,0.0,0.02,0.02,0.0,0.0,-0.04
113,1,0.0,0.0,0.02,0.02,0.02,0.0,-0.04
114,1,0.0,0.0,0.02,0.02,0.04,0.0,-0.04
115,1,0.0,0.0,0.02,0.02,0.06,0.0,-0.04
116,1,0.0,0.0,0.02,0.02,0.08,0.0,-0.04
117,1,0.0,0.0,0.02,0.02,0.1,0.0,-0.04
118,1,0.0,0.0,0.02,0.02,0.12,0.0,-0.04
119,1,0.0,0.0,0.02,0.02,0.14,0.0,-0.04
120,1,0.0,0.0,0.02,0.02,0.16,0.0,-0.04
121,1,0.0,0.0,0.02,0.02,0.18,0.0,-0.04
122,1,0.0,0.0,0.02,0.02,0.2,0.0,-0.04
123,1,0.0,0.0,0.02,0.02,0.22,0.0,-0.04
124,1,0.0,0.0,0.02,0.02,0.24,0.0,-0.04
125,1,0.0,0.0,0.02,0.02,0.26,0.0,-0.04
126,1,0.0,0.0,0.02,0.02,0.28,0.0,-0.04
127,1,0.0,0.0,0.02,0.02,0.3,0.0,-0.04
128,1,0.0,0.0,0.02,0.02,0.32,0.0,-0.04
129,1,0.0,0.0,0.02,0.02,0.34,0.0,-0.04
130,1,0.0,0.0,0.02,0.02,0.36,0.0,-0.04
131,1,0.0,0.0,0.02,0.02,0.38,0.0,-0.04
132,1,0.0,0.0,0.02,0.02,0.4,0.0,-0.04
133,1,0.0,0.0,0.02,0.02,0.42,0.0,-0.04
134,1,0.0,0.0,0.02,0.02,0.44,0.0,-0.04
135,1,0.0,0.0,0.02,0.02,0.46,0.0,-0.04
136,1,0.0,0.0,0.02,0.02,0.48,0.0,-0.04
137,1,0.0,0.0,0.02,0.02,0.5,0.0,-0.04
138,1,0.0,0.0,0.02,0.02,0.52,0.0,-0.04
139,1,0.0,0.0,0.02,0.02,0.54,0.0,-0.04
140,1,0.0,0.0,0.02,0.02,0.56,0.0,-0.04
141,1,0.0,0.0,0.02,0.02,0.58,0.0,-0.04
142,1,0.0,0.0,0.02,0.02,0.6,0.0,-0.04
143,1,0.0,0.0,0.02,0.02,0.62,0.0,-0.04
144,1,0.0,0.0,0.02,0.02,0.64,0.0,-0.04
145,1,0.0,0.0,0.02,0.02,0.66,0.0,-0.04
146,1,0.0,0.0,0.02,0.02,0.68,0.0,-0.04
147,1,0.0,0.0,0.02,0.02,0.7,0.0,-0.04
148,1,0.0,0.0,0.02,0.02,0.72,0.0,-0.04
149,1,0.0,0.0,0.02,0.02,0.74,0.0,-0.04
150,1,0.0,0.0,0.02,0.02,0.76,0.0,-0.04
151,1,0.0,0.0,0.02,0.02,0.78,0.0,-0.04
152,1,0.0,0.0,0.02,0.02,0.8,0.0,-0.04
153,1,0.0,0.0,0.02,0.02,0.82,0.0,-0.04
154,1,0.0,0.0,0.02,0.02,0.84,0.0,-0.04
155,1,0.0,0.0,0.02,0.02,0.86,0.0,-0.04
156,1,0.0,0.0,0.02,0.02,0.88,0.0,-0.04
157,1,0.0,0.0,0.02,0.02,0.9,0.0,-0.04
158,1,0.0,0.0,0.02,0.02,0.92,0.0,-0.04
159,1,0.0,0.0,0.02,0.02,0.94,0.0,-0.04
160,1,0.0,0.0,0.02,0.02,0.96,0.0,-0.04
161,1,0.0,0.0,0.02,0.02,0.98,0.0,-0.04
162,1,0.0,0.0,0.02,0.02,1.0,0.0,-0.04
163,1,0.0,0.0,0.02,0.02,1.02,0.0,-0.04
164,1,0.0,0.0,0.02,0.02,1.04,0.0,-0.04
165,1,0.02,0.0,0.0,0.02,0.0,0.0,0.02
166,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.02
167,1,0.02,0.0,0.0,0.02,0.0,0.0,0.04
168,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.04
169,1,0.02,0.0,0.0,0.02,0.0,0.0,0.06
170,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.06
171,1,0.02,0.0,0.0,0.02,0.0,0.0,0.08
172,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.08
173,1,0.02,0.0,0.0,0.02,0.0,0.0,0.1
174,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.1
175,1,0.02,0.0,0.0,0.02,0.0,0.0,0.12
176,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.12
177,1,0.02,0.0,0.0,0.02,0.0,0.0,0.14
178,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.14
179,1,0.02,0.0,0.0,0.02,0.0,0.0,0.16
180,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.16
181,1,0.02,0.0,0.0,0.02,0.0,0.0,0.18
182,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.18
183,1,0.02,0.0,0.0,0.02,0.0,0.0,0.2
184,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.2
185,1,0.02,0.0,0.0,0.02,0.0,0.0,0.22
186,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.22
187,1,0.02,0.0,0.0,0.02,0.0,0.0,0.24
188,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.24
189,1,0.02,0.0,0.0,0.02,0.0,0.0,0.26
190,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.26
191,1,0.02,0.0,0.0,0.02,0.0,0.0,0.28
192,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.28
193,1,0.02,0.0,0.0,0.02,0.0,0.0,0.3
194,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.3
195,1,0.02,0.0,0.0,0.02,0.0,0.0,0.32
196,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.32
197,1,0.02,0.0,0.0,0.02,0.0,0.0,0.34
198,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.34
199,1,0.02,0.0,0.0,0.02,0.0,0.0,0.36
200,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.36
201,1,0.02,0.0,0.0,0.02,0.0,0.0,0.38
202,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.38
203,1,0.02,0.0,0.0,0.02,0.0,0.0,0.4
204,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.4
205,1,0.02,0.0,0.0,0.02,0.0,0.0,0.42
206,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.42
207,1,0.02,0.0,0.0,0.02,0.0,0.0,0.44
208,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.44
209,1,0.02,0.0,0.0,0.02,0.0,0.0,0.46
210,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.46
211,1,0.02,0.0,0.0,0.02,0.0,0.0,0.48
212,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.48
213,1,0.02,0.0,0.0,0.02,0.0,0.0,0.5
214,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.5
215,1,0.02,0.0,0.0,0.02,0.0,0.0,0.52
216,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.52
217,1,0.02,0.0,0.0,0.02,0.0,0.0,0.54
218,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.54
219,1,0.02,0.0,0.0,0.02,0.0,0.0,0.56
220,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.56
221,1,0.02,0.0,0.0,0.02,0.0,0.0,0.58
222,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.58
223,1,0.02,0.0,0.0,0.02,0.0,0.0,0.6
224,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.6
225,1,0.02,0.0,0.0,0.02,0.0,0.0,0.62
226,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.62
227,1,0.02,0.0,0.0,0.02,0.0,0.0,0.64
228,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.64
229,1,0.02,0.0,0.0,0.02,0.0,0.0,0.66
230,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.66
231,1,0.02,0.0,0.0,0.02,0.0,0.0,0.68
232,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.68
233,1,0.02,0.0,0.0,0.02,0.0,0.0,0.7
234,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.7
235,1,0.02,0.0,0.0,0.02,0.0,0.0,0.72
236,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.72
237,1,0.02,0.0,0.0,0.02,0.0,0.0,0.74
238,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.74
239,1,0.02,0.0,0.0,0.02,0.0,0.0,0.76
240,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.76
241,1,0.02,0.0,0.0,0.02,0.0,0.0,0.78
242,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.78
243,1,0.02,0.0,0.0,0.02,0.0,0.0,0.8
244,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.8
245,1,0.02,0.0,0.0,0.02,0.0,0.0,0.82
246,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.82
247,1,0.02,0.0,0.0,0.02,0.0,0.0,0.84
248,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.84
249,1,0.02,0.0,0.0,0.02,0.0,0.0,0.86
250,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.86
251,1,0.02,0.0,0.0,0.02,0.0,0.0,0.88
252,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.88
253,1,0.02,0.0,0.0,0.02,0.0,0.0,0.9
254,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.9
255,1,0.02,0.0,0.0,0.02,0.0,0.0,0.92
256,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.92
257,1,0.02,0.0,0.0,0.02,0.0,0.0,0.94
258,1,-0.02,0.0,0.0,0.02,1.0,0.0,0.94
259,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.02
260,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.02
261,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.04
262,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.04
263,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.06
264,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.06
265,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.08
266,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.08
267,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.1
268,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.1
269,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.12
270,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.12
271,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.14
272,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.14
273,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.16
274,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.16
275,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.18
276,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.18
277,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.2
278,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.2
279,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.22
280,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.22
281,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.24
282,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.24
283,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.26
284,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.26
