"Point ID", "Idp", "Mk", "Points:0", "Points:1", "Points:2", "Points Magnitude", "Rhop", "Type", "Vel:0", "Vel:1", "Vel:2", "Vel Magnitude"
0,3597,3,-0.005,0.0,1.0,1.000012499921876,1000.0,4,1.0,0.0,0.0,1.0
1,3598,3,-0.0025,0.0,1.0,1.0000031249951171,1000.0,4,1.0,0.0,0.0,1.0
2,3599,3,0.0,0.0,1.0,1.0,1000.0,4,1.0,0.0,0.0,1.0
3,3600,3,0.0025,0.0,1.0,1.0000031249951171,1000.0,4,1.0,0.0,0.0,1.0
4,3601,3,0.005,0.0,1.0,1.000012499921876,1000.0,4,1.0,0.0,0.0,1.0
5,3602,3,0.0075,0.0,1.0,1.0000281246045033,1000.0,4,1.0,0.0,0.0,1.0
6,3603,3,0.01,0.0,1.0,1.0000499987500624,1000.0,4,1.0,0.0,0.0,1.0
7,3604,3,0.0125,0.0,1.0,1.0000781219484807,1000.0,4,1.0,0.0,0.0,1.0
8,3605,3,0.015,0.0,1.0,1.0001124936725867,1000.0,4,1.0,0.0,0.0,1.0
9,3606,3,0.0175,0.0,1.0,1.000153113278162,1000.0,4,1.0,0.0,0.0,1.0
10,3607,3,0.02,0.0,1.0,1.000199980003999,1000.0,4,1.0,0.0,0.0,1.0
11,3608,3,0.0225,0.0,1.0,1.0002530929719737,1000.0,4,1.0,0.0,0.0,1.0
12,3609,3,0.025,0.0,1.0,1.000312451187128,1000.0,4,1.0,0.0,0.0,1.0
13,3610,3,0.0275,0.0,1.0,1.0003780535377613,1000.0,4,1.0,0.0,0.0,1.0
14,3611,3,0.03,0.0,1.0,1.0004498987955368,1000.0,4,1.0,0.0,0.0,1.0
15,3612,3,0.0325,0.0,1.0,1.0005279856155949,1000.0,4,1.0,0.0,0.0,1.0
16,3613,3,0.035,0.0,1.0,1.0006123125366788,1000.0,4,1.0,0.0,0.0,1.0
17,3614,3,0.0375,0.0,1.0,1.0007028779812717,1000.0,4,1.0,0.0,0.0,1.0
18,3615,3,0.04,0.0,1.0,1.0007996802557444,1000.0,4,1.0,0.0,0.0,1.0
19,3616,3,0.0425,0.0,1.0,1.000902717550512,1000.0,4,1.0,0.0,0.0,1.0
20,3617,3,0.045,0.0,1.0,1.0010119879402044,1000.0,4,1.0,0.0,0.0,1.0
