"Point ID", "Idp", "Mk", "Points:0", "Points:1", "Points:2", "Points Magnitude", "Rhop", "Type", "Vel:0", "Vel:1", "Vel:2", "Vel Magnitude"
0,0,1,-0.016666666666666666,0.0,0.0,0.016666666666666666,1000.0,2,0.0,0.0,0.0,0.0
1,1,1,-0.008333333333333333,0.0,0.0,0.008333333333333333,1000.0,2,0.0,0.0,0.0,0.0
2,2,1,0.0,0.0,0.0,0.0,1000.0,2,0.0,0.0,0.0,0.0
3,3,1,0.008333333333333333,0.0,0.0,0.008333333333333333,1000.0,2,0.0,0.0,0.0,0.0
4,4,1,0.016666666666666666,0.0,0.0,0.016666666666666666,1000.0,2,0.0,0.0,0.0,0.0
5,5,1,0.025,0.0,0.0,0.025,1000.0,2,0.0,0.0,0.0,0.0
6,6,1,0.03333333333333333,0.0,0.0,0.03333333333333333,1000.0,2,0.0,0.0,0.0,0.0
7,7,1,0.041666666666666664,0.0,0.0,0.041666666666666664,1000.0,2,0.0,0.0,0.0,0.0
8,8,1,0.05,0.0,0.0,0.05,1000.0,2,0.0,0.0,0.0,0.0
9,9,1,0.058333333333333334,0.0,0.0,0.058333333333333334,1000.0,2,0.0,0.0,0.0,0.0
10,10,1,0.06666666666666667,0.0,0.0,0.06666666666666667,1000.0,2,0.0,0.0,0.0,0.0
11,11,1,0.075,0.0,0.0,0.075,1000.0,2,0.0,0.0,0.0,0.0
12,12,1,0.08333333333333333,0.0,0.0,0.08333333333333333,1000.0,2,0.0,0.0,0.0,0.0
13,13,1,0.09166666666666666,0.0,0.0,0.09166666666666666,1000.0,2,0.0,0.0,0.0,0.0
14,14,1,0.1,0.0,0.0,0.1,1000.0,2,0.0,0.0,0.0,0.0
15,15,1,0.10833333333333334,0.0,0.0,0.10833333333333334,1000.0,2,0.0,0.0,0.0,0.0
16,16,1,0.11666666666666667,0.0,0.0,0.11666666666666667,1000.0,2,0.0,0.0,0.0,0.0
17,17,1,0.125,0.0,0.0,0.125,1000.0,2,0.0,0.0,0.0,0.0
18,18,1,0.13333333333333333,0.0,0.0,0.13333333333333333,1000.0,2,0.0,0.0,0.0,0.0
19,19,1,0.14166666666666666,0.0,0.0,0.14166666666666666,1000.0,2,0.0,0.0,0.0,0.0
20,20,1,0.15,0.0,0.0,0.15,1000.0,2,0.0,0.0,0.0,0.0
21,21,1,0.15833333333333333,0.0,0.0,0.15833333333333333,1000.0,2,0.0,0.0,0.0,0.0
22,22,1,0.16666666666666666,0.0,0.0,0.16666666666666666,1000.0,2,0.0,0.0,0.0,0.0
23,23,1,0.175,0.0,0.0,0.175,1000.0,2,0.0,0.0,0.0,0.0
24,24,1,0.18333333333333332,0.0,0.0,0.18333333333333332,1000.0,2,0.0,0.0,0.0,0.0
25,25,1,0.19166666666666668,0.0,0.0,0.19166666666666668,1000.0,2,0.0,0.0,0.0,0.0
26,26,1,0.2,0.0,0.0,0.2,1000.0,2,0.0,0.0,0.0,0.0
27,27,1,0.20833333333333334,0.0,0.0,0.20833333333333334,1000.0,2,0.0,0.0,0.0,0.0
