"Idp","Mk","Normal:0","Normal:1","Normal:2","NormalSize","Points:0","Points:1","Points:2"
281,10,0.02,0,0,0.02,-0.01,0,0.64
282,10,0.02,0,0,0.02,-0.01,0,0.65
283,10,0.02,0,0,0.02,-0.01,0,0.66
284,10,0.02,0,0,0.02,-0.01,0,0.67
285,10,0.02,0,0,0.02,-0.01,0,0.68
286,10,0.02,0,0,0.02,-0.01,0,0.69
287,10,0.02,0,0,0.02,-0.01,0,0.7
288,10,0.02,0,0,0.02,-0.01,0,0.71
289,10,0.02,0,0,0.02,-0.01,0,0.72
290,10,0.02,0,0,0.02,-0.01,0,0.73
291,10,0.02,0,0,0.02,-0.01,0,0.74
292,10,0.02,0,0,0.02,-0.01,0,0.75
293,10,0.02,0,0,0.02,-0.01,0,0.76
294,10,0.02,0,0,0.02,-0.01,0,0.77
295,10,0.02,0,0,0.02,-0.01,0,0.78
296,10,0.02,0,0,0.02,-0.01,0,0.79
297,10,0.02,0,0,0.02,-0.01,0,0.8
298,10,0.02,0,0,0.02,-0.01,0,0.81
299,10,0.02,0,0,0.02,-0.01,0,0.82
300,10,0.02,0,0,0.02,-0.01,0,0.83
301,10,0.02,0,0,0.02,-0.01,0,0.84
302,10,0.02,0,0,0.02,-0.01,0,0.85
303,10,0.02,0,0,0.02,-0.01,0,0.86
304,10,0.02,0,0,0.02,-0.01,0,0.87
305,10,0.02,0,0,0.02,-0.01,0,0.88
306,10,0.02,0,0,0.02,-0.01,0,0.89
307,10,0.02,0,0,0.02,-0.01,0,0.9
308,10,0.02,0,0,0.02,-0.01,0,0.91
309,10,0.02,0,0,0.02,-0.01,0,0.92
310,10,0.02,0,0,0.02,-0.01,0,0.93
311,10,0.02,0,0,0.02,-0.01,0,0.94
312,10,0.02,0,0,0.02,-0.01,0,0.95
313,10,0.02,0,0,0.02,-0.01,0,0.96
314,10,0.02,0,0,0.02,-0.01,0,0.97
315,10,0.02,0,0,0.02,-0.01,0,0.98
316,10,0.02,0,0,0.02,-0.01,0,0.99
317,10,0.02,0,0,0.02,-0.01,0,1
318,10,0.02,0,-0.02,0.028284,-0.01,0,1.01
319,10,0.02,0,-0.04,0.044721,-0.01,0,1.02
320,10,0.02,0,-0.06,0.063246,-0.01,0,1.03
321,10,0,0,0.06,0.06,0,0,-0.03
322,10,0,0,0.04,0.04,0,0,-0.02
323,10,0,0,0.02,0.02,0,0,-0.01
324,10,0,0,-0.02,0.02,0,0,1.01
325,10,0,0,-0.04,0.04,0,0,1.02
326,10,0,0,-0.06,0.06,0,0,1.03
327,10,0,0,0.06,0.06,0.01,0,-0.03
328,10,0,0,0.04,0.04,0.01,0,-0.02
329,10,0,0,0.02,0.02,0.01,0,-0.01
330,10,0,0,-0.02,0.02,0.01,0,1.01
331,10,0,0,-0.04,0.04,0.01,0,1.02
332,10,0,0,-0.06,0.06,0.01,0,1.03
333,10,0,0,0.06,0.06,0.02,0,-0.03
334,10,0,0,0.04,0.04,0.02,0,-0.02
335,10,0,0,0.02,0.02,0.02,0,-0.01
336,10,0,0,-0.02,0.02,0.02,0,1.01
337,10,0,0,-0.04,0.04,0.02,0,1.02
338,10,0,0,-0.06,0.06,0.02,0,1.03
339,10,0,0,0.06,0.06,0.03,0,-0.03
340,10,0,0,0.04,0.04,0.03,0,-0.02
341,10,0,0,0.02,0.02,0.03,0,-0.01
342,10,0,0,-0.02,0.02,0.03,0,1.01
343,10,0,0,-0.04,0.04,0.03,0,1.02
344,10,0,0,-0.06,0.06,0.03,0,1.03
345,10,0,0,0.06,0.06,0.04,0,-0.03
346,10,0,0,0.04,0.04,0.04,0,-0.02
347,10,0,0,0.02,0.02,0.04,0,-0.01
348,10,0,0,-0.02,0.02,0.04,0,1.01
349,10,0,0,-0.04,0.04,0.04,0,1.02
350,10,0,0,-0.06,0.06,0.04,0,1.03
351,10,0,0,0.06,0.06,0.05,0,-0.03
352,10,0,0,0.04,0.04,0.05,0,-0.02
353,10,0,0,0.02,0.02,0.05,0,-0.01
354,10,0,0,-0.02,0.02,0.05,0,1.01
355,10,0,0,-0.04,0.04,0.05,0,1.02
356,10,0,0,-0.06,0.06,0.05,0,1.03
357,10,0,0,0.06,0.06,0.06,0,-0.03
358,10,0,0,0.04,0.04,0.06,0,-0.02
359,10,0,0,0.02,0.02,0.06,0,-0.01
360,10,0,0,-0.02,0.02,0.06,0,1.01
361,10,0,0,-0.04,0.04,0.06,0,1.02
362,10,0,0,-0.06,0.06,0.06,0,1.03
363,10,0,0,0.06,0.06,0.07,0,-0.03
364,10,0,0,0.04,0.04,0.07,0,-0.02
365,10,0,0,0.02,0.02,0.07,0,-0.01
366,10,0,0,-0.02,0.02,0.07,0,1.01
367,10,0,0,-0.04,0.04,0.07,0,1.02
368,10,0,0,-0.06,0.06,0.07,0,1.03
369,10,0,0,0.06,0.06,0.08,0,-0.03
370,10,0,0,0.04,0.04,0.08,0,-0.02
371,10,0,0,0.02,0.02,0.08,0,-0.01
372,10,0,0,-0.02,0.02,0.08,0,1.01
373,10,0,0,-0.04,0.04,0.08,0,1.02
374,10,0,0,-0.06,0.06,0.08,0,1.03
375,10,0,0,0.06,0.06,0.09,0,-0.03
376,10,0,0,0.04,0.04,0.09,0,-0.02
377,10,0,0,0.02,0.02,0.09,0,-0.01
378,10,0,0,-0.02,0.02,0.09,0,1.01
379,10,0,0,-0.04,0.04,0.09,0,1.02
380,10,0,0,-0.06,0.06,0.09,0,1.03
381,10,0,0,0.06,0.06,0.1,0,-0.03
382,10,0,0,0.04,0.04,0.1,0,-0.02
383,10,0,0,0.02,0.02,0.1,0,-0.01
384,10,0,0,-0.02,0.02,0.1,0,1.01
385,10,0,0,-0.04,0.04,0.1,0,1.02
386,10,0,0,-0.06,0.06,0.1,0,1.03
387,10,0,0,0.06,0.06,0.11,0,-0.03
388,10,0,0,0.04,0.04,0.11,0,-0.02
389,10,0,0,0.02,0.02,0.11,0,-0.01
390,10,0,0,-0.02,0.02,0.11,0,1.01
391,10,0,0,-0.04,0.04,0.11,0,1.02
392,10,0,0,-0.06,0.06,0.11,0,1.03
393,10,0,0,0.06,0.06,0.12,0,-0.03
394,10,0,0,0.04,0.04,0.12,0,-0.02
395,10,0,0,0.02,0.02,0.12,0,-0.01
396,10,0,0,-0.02,0.02,0.12,0,1.01
397,10,0,0,-0.04,0.04,0.12,0,1.02
398,10,0,0,-0.06,0.06,0.12,0,1.03
399,10,0,0,0.06,0.06,0.13,0,-0.03
400,10,0,0,0.04,0.04,0.13,0,-0.02
401,10,0,0,0.02,0.02,0.13,0,-0.01
402,10,0,0,-0.02,0.02,0.13,0,1.01
403,10,0,0,-0.04,0.04,0.13,0,1.02
404,10,0,0,-0.06,0.06,0.13,0,1.03
405,10,0,0,0.06,0.06,0.14,0,-0.03
406,10,0,0,0.04,0.04,0.14,0,-0.02
407,10,0,0,0.02,0.02,0.14,0,-0.01
408,10,0,0,-0.02,0.02,0.14,0,1.01
409,10,0,0,-0.04,0.04,0.14,0,1.02
410,10,0,0,-0.06,0.06,0.14,0,1.03
411,10,0,0,0.06,0.06,0.15,0,-0.03
412,10,0,0,0.04,0.04,0.15,0,-0.02
413,10,0,0,0.02,0.02,0.15,0,-0.01
414,10,0,0,-0.02,0.02,0.15,0,1.01
415,10,0,0,-0.04,0.04,0.15,0,1.02
416,10,0,0,-0.06,0.06,0.15,0,1.03
417,10,0,0,0.06,0.06,0.16,0,-0.03
418,10,0,0,0.04,0.04,0.16,0,-0.02
419,10,0,0,0.02,0.02,0.16,0,-0.01
420,10,0,0,-0.02,0.02,0.16,0,1.01
421,10,0,0,-0.04,0.04,0.16,0,1.02
422,10,0,0,-0.06,0.06,0.16,0,1.03
423,10,0,0,0.06,0.06,0.17,0,-0.03
424,10,0,0,0.04,0.04,0.17,0,-0.02
425,10,0,0,0.02,0.02,0.17,0,-0.01
426,10,0,0,-0.02,0.02,0.17,0,1.01
427,10,0,0,-0.04,0.04,0.17,0,1.02
428,10,0,0,-0.06,0.06,0.17,0,1.03
429,10,0,0,0.06,0.06,0.18,0,-0.03
430,10,0,0,0.04,0.04,0.18,0,-0.02
431,10,0,0,0.02,0.02,0.18,0,-0.01
432,10,0,0,-0.02,0.02,0.18,0,1.01
433,10,0,0,-0.04,0.04,0.18,0,1.02
434,10,0,0,-0.06,0.06,0.18,0,1.03
435,10,0,0,0.06,0.06,0.19,0,-0.03
436,10,0,0,0.04,0.04,0.19,0,-0.02
437,10,0,0,0.02,0.02,0.19,0,-0.01
438,10,0,0,-0.02,0.02,0.19,0,1.01
439,10,0,0,-0.04,0.04,0.19,0,1.02
440,10,0,0,-0.06,0.06,0.19,0,1.03
441,10,0,0,0.06,0.06,0.2,0,-0.03
442,10,0,0,0.04,0.04,0.2,0,-0.02
443,10,0,0,0.02,0.02,0.2,0,-0.01
444,10,0,0,-0.02,0.02,0.2,0,1.01
445,10,0,0,-0.04,0.04,0.2,0,1.02
446,10,0,0,-0.06,0.06,0.2,0,1.03
447,10,0,0,0.06,0.06,0.21,0,-0.03
448,10,0,0,0.04,0.04,0.21,0,-0.02
449,10,0,0,0.02,0.02,0.21,0,-0.01
450,10,0,0,-0.02,0.02,0.21,0,1.01
451,10,0,0,-0.04,0.04,0.21,0,1.02
452,10,0,0,-0.06,0.06,0.21,0,1.03
453,10,0,0,0.06,0.06,0.22,0,-0.03
454,10,0,0,0.04,0.04,0.22,0,-0.02
455,10,0,0,0.02,0.02,0.22,0,-0.01
456,10,0,0,-0.02,0.02,0.22,0,1.01
457,10,0,0,-0.04,0.04,0.22,0,1.02
458,10,0,0,-0.06,0.06,0.22,0,1.03
459,10,0,0,0.06,0.06,0.23,0,-0.03
460,10,0,0,0.04,0.04,0.23,0,-0.02
461,10,0,0,0.02,0.02,0.23,0,-0.01
462,10,0,0,-0.02,0.02,0.23,0,1.01
463,10,0,0,-0.04,0.04,0.23,0,1.02
464,10,0,0,-0.06,0.06,0.23,0,1.03
465,10,0,0,0.06,0.06,0.24,0,-0.03
466,10,0,0,0.04,0.04,0.24,0,-0.02
467,10,0,0,0.02,0.02,0.24,0,-0.01
468,10,0,0,-0.02,0.02,0.24,0,1.01
469,10,0,0,-0.04,0.04,0.24,0,1.02
470,10,0,0,-0.06,0.06,0.24,0,1.03
471,10,0,0,0.06,0.06,0.25,0,-0.03
472,10,0,0,0.04,0.04,0.25,0,-0.02
473,10,0,0,0.02,0.02,0.25,0,-0.01
474,10,0,0,-0.02,0.02,0.25,0,1.01
475,10,0,0,-0.04,0.04,0.25,0,1.02
476,10,0,0,-0.06,0.06,0.25,0,1.03
477,10,0,0,0.06,0.06,0.26,0,-0.03
478,10,0,0,0.04,0.04,0.26,0,-0.02
479,10,0,0,0.02,0.02,0.26,0,-0.01
480,10,0,0,-0.02,0.02,0.26,0,1.01
481,10,0,0,-0.04,0.04,0.26,0,1.02
482,10,0,0,-0.06,0.06,0.26,0,1.03
483,10,0,0,0.06,0.06,0.27,0,-0.03
484,10,0,0,0.04,0.04,0.27,0,-0.02
485,10,0,0,0.02,0.02,0.27,0,-0.01
486,10,0,0,-0.02,0.02,0.27,0,1.01
487,10,0,0,-0.04,0.04,0.27,0,1.02
488,10,0,0,-0.06,0.06,0.27,0,1.03
489,10,0,0,0.06,0.06,0.28,0,-0.03
490,10,0,0,0.04,0.04,0.28,0,-0.02
491,10,0,0,0.02,0.02,0.28,0,-0.01
492,10,0,0,-0.02,0.02,0.28,0,1.01
493,10,0,0,-0.04,0.04,0.28,0,1.02
494,10,0,0,-0.06,0.06,0.28,0,1.03
495,10,0,0,0.06,0.06,0.29,0,-0.03
496,10,0,0,0.04,0.04,0.29,0,-0.02
497,10,0,0,0.02,0.02,0.29,0,-0.01
498,10,0,0,-0.02,0.02,0.29,0,1.01
499,10,0,0,-0.04,0.04,0.29,0,1.02
500,10,0,0,-0.06,0.06,0.29,0,1.03
501,10,0,0,0.06,0.06,0.3,0,-0.03
502,10,0,0,0.04,0.04,0.3,0,-0.02
503,10,0,0,0.02,0.02,0.3,0,-0.01
504,10,0,0,-0.02,0.02,0.3,0,1.01
505,10,0,0,-0.04,0.04,0.3,0,1.02
506,10,0,0,-0.06,0.06,0.3,0,1.03
507,10,0,0,0.06,0.06,0.31,0,-0.03
508,10,0,0,0.04,0.04,0.31,0,-0.02
509,10,0,0,0.02,0.02,0.31,0,-0.01
510,10,0,0,-0.02,0.02,0.31,0,1.01
511,10,0,0,-0.04,0.04,0.31,0,1.02
512,10,0,0,-0.06,0.06,0.31,0,1.03
