"Idp","Mk","Normal:0","Normal:1","Normal:2","NormalSize","Points:0","Points:1","Points:2"
0,1,0.0,0.0,0.008333333333333333,0.008333333333333333,-0.016666666666666666,0.0,0.0
1,1,0.0,0.0,0.008333333333333333,0.008333333333333333,-0.008333333333333333,0.0,0.0
2,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.0,0.0,0.0
3,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.0,0.0
4,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.016666666666666666,0.0,0.0
5,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.025,0.0,0.0
6,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.03333333333333333,0.0,0.0
7,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.041666666666666664,0.0,0.0
8,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.05,0.0,0.0
9,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.058333333333333334,0.0,0.0
10,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.06666666666666667,0.0,0.0
11,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.075,0.0,0.0
12,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.08333333333333333,0.0,0.0
13,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.09166666666666666,0.0,0.0
14,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.1,0.0,0.0
15,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.10833333333333334,0.0,0.0
16,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.11666666666666667,0.0,0.0
17,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.125,0.0,0.0
18,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.13333333333333333,0.0,0.0
19,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.14166666666666666,0.0,0.0
20,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.15,0.0,0.0
21,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.15833333333333333,0.0,0.0
22,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.16666666666666666,0.0,0.0
23,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.175,0.0,0.0
24,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.18333333333333332,0.0,0.0
25,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.19166666666666668,0.0,0.0
26,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.2,0.0,0.0
27,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.20833333333333334,0.0,0.0
28,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.21666666666666667,0.0,0.0
29,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.225,0.0,0.0
30,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.23333333333333334,0.0,0.0
31,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.24166666666666667,0.0,0.0
32,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.25,0.0,0.0
33,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.25833333333333336,0.0,0.0
34,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.26666666666666666,0.0,0.0
35,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.275,0.0,0.0
36,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.2833333333333333,0.0,0.0
37,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.2916666666666667,0.0,0.0
38,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.3,0.0,0.0
39,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.30833333333333335,0.0,0.0
40,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.31666666666666665,0.0,0.0
41,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.325,0.0,0.0
42,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.3333333333333333,0.0,0.0
43,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.3416666666666667,0.0,0.0
44,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.35,0.0,0.0
45,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.35833333333333334,0.0,0.0
46,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.36666666666666664,0.0,0.0
47,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.375,0.0,0.0
48,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.38333333333333336,0.0,0.0
49,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.39166666666666666,0.0,0.0
50,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.4,0.0,0.0
51,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.4083333333333333,0.0,0.0
52,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.4166666666666667,0.0,0.0
53,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.425,0.0,0.0
54,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.43333333333333335,0.0,0.0
55,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.44166666666666665,0.0,0.0
56,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.45,0.0,0.0
57,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.4583333333333333,0.0,0.0
58,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.4666666666666667,0.0,0.0
59,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.475,0.0,0.0
60,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.48333333333333334,0.0,0.0
61,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.49166666666666664,0.0,0.0
62,1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.5,0.0,0.0
