#Time;LinearAccX;LinearAccY;LinearAccZ;AngularAccX;AngularAccY;AngularAccZ
0;-1.96E-10;0;-9.81E+00;0;0.312057592;0
5.00E-05;-2.04E-04;0;-9.81E+00;0;0.312275881;0
0.0001;-2.04E-04;0;-9.81E+00;0;0.312494169;0
0.00015;-2.04E-04;0;-9.81E+00;0;0.312712457;0
0.0002;-2.04E-04;0;-9.81E+00;0;0.312930763;0
0.00025;-2.04E-04;0;-9.81E+00;0;0.313149051;0
0.0003;-2.04E-04;0;-9.81E+00;0;0.31336734;0
0.00035;-2.04E-04;0;-9.81E+00;0;0.313585628;0
0.0004;-2.04E-04;0;-9.81E+00;0;0.313803934;0
0.00045;-2.04E-04;0;-9.81E+00;0;0.314022222;0
0.0005;-2.04E-04;0;-9.81E+00;0;0.31424051;0
0.00055;-2.04E-04;0;-9.81E+00;0;0.314458799;0
0.0006;-2.04E-04;0;-9.81E+00;0;0.314677105;0
0.00065;-2.04E-04;0;-9.81E+00;0;0.314895393;0
0.0007;-2.04E-04;0;-9.81E+00;0;0.315113681;0
0.00075;-2.04E-04;0;-9.81E+00;0;0.31533197;0
0.0008;-2.04E-04;0;-9.81E+00;0;0.315550275;0
0.00085;-2.04E-04;0;-9.81E+00;0;0.315768564;0
0.0009;-2.04E-04;0;-9.81E+00;0;0.315986852;0
0.00095;-2.04E-04;0;-9.81E+00;0;0.316205158;0
0.001;-2.04E-04;0;-9.81E+00;0;0.316423446;0
0.00105;-2.04E-04;0;-9.81E+00;0;0.316641734;0
0.0011;-2.04E-04;0;-9.81E+00;0;0.316860023;0
0.00115;-2.04E-04;0;-9.81E+00;0;0.317078329;0
0.0012;-2.04E-04;0;-9.81E+00;0;0.317296617;0
0.00125;-2.04E-04;0;-9.81E+00;0;0.317514905;0
0.0013;-2.04E-04;0;-9.81E+00;0;0.317733194;0
0.00135;-2.04E-04;0;-9.81E+00;0;0.317951499;0
0.0014;-2.04E-04;0;-9.81E+00;0;0.318169788;0
0.00145;-2.04E-04;0;-9.81E+00;0;0.318388076;0
0.0015;-2.04E-04;0;-9.81E+00;0;0.318606364;0
0.00155;-2.04E-04;0;-9.81E+00;0;0.31882467;0
0.0016;-2.04E-04;0;-9.81E+00;0;0.319042958;0
0.00165;-2.04E-04;0;-9.81E+00;0;0.319261247;0
0.0017;-2.04E-04;0;-9.81E+00;0;0.319479535;0
0.00175;-2.04E-04;0;-9.81E+00;0;0.319697841;0
0.0018;-2.04E-04;0;-9.81E+00;0;0.319916129;0
0.00185;-2.04E-04;0;-9.81E+00;0;0.320134418;0
0.0019;-2.04E-04;0;-9.81E+00;0;0.320352723;0
0.00195;-2.04E-04;0;-9.81E+00;0;0.320571012;0
0.002;-2.04E-04;0;-9.81E+00;0;0.3207893;0
0.00205;-2.04E-04;0;-9.81E+00;0;0.321007588;0
0.0021;-2.04E-04;0;-9.81E+00;0;0.321225894;0
0.00215;-2.04E-04;0;-9.81E+00;0;0.321444182;0
0.0022;-2.04E-04;0;-9.81E+00;0;0.321662471;0
0.00225;-2.04E-04;0;-9.81E+00;0;0.321880759;0
0.0023;-2.04E-04;0;-9.81E+00;0;0.322099065;0
0.00235;-2.04E-04;0;-9.81E+00;0;0.322317353;0
0.0024;-2.04E-04;0;-9.81E+00;0;0.322535641;0
0.00245;-2.04E-04;0;-9.81E+00;0;0.32275393;0
0.0025;-2.04E-04;0;-9.81E+00;0;0.322972236;0
0.00255;-2.04E-04;0;-9.81E+00;0;0.323190524;0
0.0026;-2.04E-04;0;-9.81E+00;0;0.323408812;0
0.00265;-2.04E-04;0;-9.81E+00;0;0.323627118;0
0.0027;-2.04E-04;0;-9.81E+00;0;0.323845406;0
0.00275;-2.04E-04;0;-9.81E+00;0;0.324063695;0
0.0028;-2.04E-04;0;-9.81E+00;0;0.324281983;0
0.00285;-2.04E-04;0;-9.81E+00;0;0.324500289;0
0.0029;-2.04E-04;0;-9.81E+00;0;0.324718577;0
0.00295;-2.04E-04;0;-9.81E+00;0;0.324936865;0
0.003;-2.04E-04;0;-9.81E+00;0;0.325155154;0
0.00305;-2.04E-04;0;-9.81E+00;0;0.32537346;0
0.0031;-2.04E-04;0;-9.81E+00;0;0.325591748;0
0.00315;-2.04E-04;0;-9.81E+00;0;0.325810036;0
0.0032;-2.04E-04;0;-9.81E+00;0;0.326028325;0
0.00325;-2.04E-04;0;-9.81E+00;0;0.32624663;0
0.0033;-2.04E-04;0;-9.81E+00;0;0.326464919;0
0.00335;-2.04E-04;0;-9.81E+00;0;0.326683207;0
0.0034;-2.04E-04;0;-9.81E+00;0;0.326901495;0
0.00345;-2.04E-04;0;-9.81E+00;0;0.327119801;0
0.0035;-2.04E-04;0;-9.81E+00;0;0.327338089;0
0.00355;-2.04E-04;0;-9.81E+00;0;0.327556378;0
0.0036;-2.04E-04;0;-9.81E+00;0;0.327774684;0
0.00365;-2.04E-04;0;-9.81E+00;0;0.327992972;0
0.0037;-2.04E-04;0;-9.81E+00;0;0.32821126;0
0.00375;-2.04E-04;0;-9.81E+00;0;0.328429549;0
0.0038;-2.04E-04;0;-9.81E+00;0;0.328647854;0
0.00385;-2.04E-04;0;-9.81E+00;0;0.328866143;0
0.0039;-2.04E-04;0;-9.81E+00;0;0.329084431;0
0.00395;-2.04E-04;0;-9.81E+00;0;0.329302719;0
0.004;-2.04E-04;0;-9.81E+00;0;0.329521025;0
0.00405;-2.04E-04;0;-9.81E+00;0;0.329739313;0
0.0041;-2.04E-04;0;-9.81E+00;0;0.329957602;0
0.00415;-2.04E-04;0;-9.81E+00;0;0.33017589;0
0.0042;-2.04E-04;0;-9.81E+00;0;0.330394196;0
0.00425;-2.04E-04;0;-9.81E+00;0;0.330612484;0
0.0043;-2.04E-04;0;-9.81E+00;0;0.330830773;0
0.00435;-2.04E-04;0;-9.81E+00;0;0.331049061;0
0.0044;-2.04E-04;0;-9.81E+00;0;0.331267367;0
0.00445;-2.04E-04;0;-9.81E+00;0;0.331485655;0
0.0045;-2.04E-04;0;-9.81E+00;0;0.331703943;0
0.00455;-2.04E-04;0;-9.81E+00;0;0.331922249;0
0.0046;-2.04E-04;0;-9.81E+00;0;0.332140537;0
0.00465;-2.04E-04;0;-9.81E+00;0;0.332358826;0
0.0047;-2.04E-04;0;-9.81E+00;0;0.332577114;0
0.00475;-2.04E-04;0;-9.81E+00;0;0.33279542;0
0.0048;-2.04E-04;0;-9.81E+00;0;0.333013708;0
0.00485;-2.04E-04;0;-9.81E+00;0;0.333231997;0
0.0049;-2.04E-04;0;-9.81E+00;0;0.333450285;0
0.00495;-2.04E-04;0;-9.81E+00;0;0.333668591;0
0.005;-2.04E-04;0;-9.81E+00;0;0.333886879;0
0.00505;-2.04E-04;0;-9.81E+00;0;0.334105167;0
0.0051;-2.04E-04;0;-9.81E+00;0;0.334323456;0
0.00515;-2.04E-04;0;-9.81E+00;0;0.334541761;0
0.0052;-2.04E-04;0;-9.81E+00;0;0.33476005;0
0.00525;-2.04E-04;0;-9.81E+00;0;0.334978338;0
0.0053;-2.04E-04;0;-9.81E+00;0;0.335196644;0
0.00535;-2.04E-04;0;-9.81E+00;0;0.335414932;0
0.0054;-2.04E-04;0;-9.81E+00;0;0.335633221;0
0.00545;-2.04E-04;0;-9.81E+00;0;0.335851509;0
0.0055;-2.04E-04;0;-9.81E+00;0;0.336069815;0
0.00555;-2.04E-04;0;-9.81E+00;0;0.336288103;0
0.0056;-2.04E-04;0;-9.81E+00;0;0.336506391;0
0.00565;-2.04E-04;0;-9.81E+00;0;0.33672468;0
0.0057;-2.04E-04;0;-9.81E+00;0;0.336942985;0
0.00575;-2.04E-04;0;-9.81E+00;0;0.337161274;0
0.0058;-2.04E-04;0;-9.81E+00;0;0.337379562;0
0.00585;-2.04E-04;0;-9.81E+00;0;0.33759785;0
0.0059;-4.09E-04;0;-9.81E+00;0;0.337816156;0
0.00595;-4.09E-04;0;-9.81E+00;0;0.338034445;0
0.006;-4.09E-04;0;-9.81E+00;0;0.338252733;0
0.00605;-4.09E-04;0;-9.81E+00;0;0.338471021;0
0.0061;-4.09E-04;0;-9.81E+00;0;0.338689327;0
0.00615;-4.09E-04;0;-9.81E+00;0;0.338907615;0
0.0062;-4.09E-04;0;-9.81E+00;0;0.339125904;0
0.00625;-4.09E-04;0;-9.81E+00;0;0.339344209;0
0.0063;-4.09E-04;0;-9.81E+00;0;0.339562498;0
0.00635;-4.09E-04;0;-9.81E+00;0;0.339780786;0
0.0064;-4.09E-04;0;-9.81E+00;0;0.339999074;0
0.00645;-4.09E-04;0;-9.81E+00;0;0.34021738;0
0.0065;-4.09E-04;0;-9.81E+00;0;0.340435668;0
0.00655;-4.09E-04;0;-9.81E+00;0;0.340653957;0
0.0066;-4.09E-04;0;-9.81E+00;0;0.340872245;0
0.00665;-4.09E-04;0;-9.81E+00;0;0.341090551;0
0.0067;-4.09E-04;0;-9.81E+00;0;0.341308839;0
0.00675;-4.09E-04;0;-9.81E+00;0;0.341527128;0
0.0068;-4.09E-04;0;-9.81E+00;0;0.341745416;0
0.00685;-4.09E-04;0;-9.81E+00;0;0.341963722;0
0.0069;-4.09E-04;0;-9.81E+00;0;0.34218201;0
0.00695;-4.09E-04;0;-9.81E+00;0;0.342400298;0
0.007;-4.09E-04;0;-9.81E+00;0;0.342618604;0
0.00705;-4.09E-04;0;-9.81E+00;0;0.342836892;0
0.0071;-4.09E-04;0;-9.81E+00;0;0.343055181;0
0.00715;-4.09E-04;0;-9.81E+00;0;0.343273469;0
0.0072;-6.13E-04;0;-9.81E+00;0;0.343491775;0
0.00725;-6.13E-04;0;-9.81E+00;0;0.343710063;0
0.0073;-6.13E-04;0;-9.81E+00;0;0.343928352;0
0.00735;-6.13E-04;0;-9.81E+00;0;0.34414664;0
0.0074;-6.13E-04;0;-9.81E+00;0;0.344364946;0
0.00745;-6.13E-04;0;-9.81E+00;0;0.344583234;0
0.0075;-6.13E-04;0;-9.81E+00;0;0.344801522;0
0.00755;-6.13E-04;0;-9.81E+00;0;0.345019811;0
0.0076;-6.13E-04;0;-9.81E+00;0;0.345238116;0
0.00765;-6.13E-04;0;-9.81E+00;0;0.345456405;0
0.0077;-6.13E-04;0;-9.81E+00;0;0.345674693;0
0.00775;-6.13E-04;0;-9.81E+00;0;0.345892981;0
0.0078;-6.13E-04;0;-9.81E+00;0;0.346111287;0
0.00785;-6.13E-04;0;-9.81E+00;0;0.346329576;0
0.0079;-6.13E-04;0;-9.81E+00;0;0.346547864;0
0.00795;-6.13E-04;0;-9.81E+00;0;0.34676617;0
0.008;-6.13E-04;0;-9.81E+00;0;0.346984458;0
0.00805;-6.13E-04;0;-9.81E+00;0;0.347202746;0
0.0081;-6.13E-04;0;-9.81E+00;0;0.347421035;0
0.00815;-6.13E-04;0;-9.81E+00;0;0.34763934;0
0.0082;-6.13E-04;0;-9.81E+00;0;0.347857629;0
0.00825;-6.13E-04;0;-9.81E+00;0;0.348075917;0
0.0083;-6.13E-04;0;-9.81E+00;0;0.348294205;0
0.00835;-6.13E-04;0;-9.81E+00;0;0.348512511;0
0.0084;-6.13E-04;0;-9.81E+00;0;0.3487308;0
0.00845;-6.13E-04;0;-9.81E+00;0;0.348949088;0
0.0085;-8.18E-04;0;-9.81E+00;0;0.349167376;0
0.00855;-8.18E-04;0;-9.81E+00;0;0.349385682;0
0.0086;-8.18E-04;0;-9.81E+00;0;0.34960397;0
0.00865;-8.18E-04;0;-9.81E+00;0;0.349822259;0
0.0087;-8.18E-04;0;-9.81E+00;0;0.350040547;0
0.00875;-8.18E-04;0;-9.81E+00;0;0.350258853;0
0.0088;-8.18E-04;0;-9.81E+00;0;0.350477141;0
0.00885;-8.18E-04;0;-9.81E+00;0;0.350695429;0
0.0089;-8.18E-04;0;-9.81E+00;0;0.350913735;0
0.00895;-8.18E-04;0;-9.81E+00;0;0.351132024;0
0.009;-8.18E-04;0;-9.81E+00;0;0.351350312;0
0.00905;-8.18E-04;0;-9.81E+00;0;0.3515686;0
0.0091;-8.18E-04;0;-9.81E+00;0;0.351786906;0
0.00915;-8.18E-04;0;-9.81E+00;0;0.352005194;0
0.0092;-8.18E-04;0;-9.81E+00;0;0.352223483;0
0.00925;-8.18E-04;0;-9.81E+00;0;0.352441771;0
0.0093;-8.18E-04;0;-9.81E+00;0;0.352660077;0
0.00935;-8.18E-04;0;-9.81E+00;0;0.352878365;0
0.0094;-8.18E-04;0;-9.81E+00;0;0.353096653;0
0.00945;-8.18E-04;0;-9.81E+00;0;0.353314942;0
0.0095;-8.18E-04;0;-9.81E+00;0;0.353533248;0
0.00955;-8.18E-04;0;-9.81E+00;0;0.353751536;0
0.0096;-8.18E-04;0;-9.81E+00;0;0.353969824;0
0.00965;-8.18E-04;0;-9.81E+00;0;0.35418813;0
0.0097;-8.18E-04;0;-9.81E+00;0;0.354406418;0
0.00975;-8.18E-04;0;-9.81E+00;0;0.354624707;0
0.0098;-1.02E-03;0;-9.81E+00;0;0.354842995;0
0.00985;-1.02E-03;0;-9.81E+00;0;0.355061301;0
0.0099;-1.02E-03;0;-9.81E+00;0;0.355279589;0
0.00995;-1.02E-03;0;-9.81E+00;0;0.355497877;0
0.01;-1.02E-03;0;-9.81E+00;0;0.355716166;0
0.01005;-1.02E-03;0;-9.81E+00;0;0.355934471;0
0.0101;-1.02E-03;0;-9.81E+00;0;0.35615276;0
0.01015;-1.02E-03;0;-9.81E+00;0;0.356371048;0
0.0102;-1.02E-03;0;-9.81E+00;0;0.356589336;0
0.01025;-1.02E-03;0;-9.81E+00;0;0.356807642;0
0.0103;-1.02E-03;0;-9.81E+00;0;0.357025931;0
0.01035;-1.02E-03;0;-9.81E+00;0;0.357244219;0
0.0104;-1.02E-03;0;-9.81E+00;0;0.357462507;0
0.01045;-1.02E-03;0;-9.81E+00;0;0.357680813;0
0.0105;-1.02E-03;0;-9.81E+00;0;0.357899101;0
0.01055;-1.02E-03;0;-9.81E+00;0;0.35811739;0
0.0106;-1.02E-03;0;-9.81E+00;0;0.358335695;0
0.01065;-1.02E-03;0;-9.81E+00;0;0.358553984;0
0.0107;-1.02E-03;0;-9.81E+00;0;0.358772272;0
0.01075;-1.02E-03;0;-9.81E+00;0;0.35899056;0
0.0108;-1.02E-03;0;-9.81E+00;0;0.359208866;0
0.01085;-1.02E-03;0;-9.81E+00;0;0.359427155;0
0.0109;-1.02E-03;0;-9.81E+00;0;0.359645443;0
0.01095;-1.02E-03;0;-9.81E+00;0;0.359863731;0
0.011;-1.02E-03;0;-9.81E+00;0;0.360082037;0
0.01105;-1.02E-03;0;-9.81E+00;0;0.360300325;0
0.0111;-1.02E-03;0;-9.81E+00;0;0.360518614;0
0.01115;-1.02E-03;0;-9.81E+00;0;0.360736902;0
0.0112;-1.02E-03;0;-9.81E+00;0;0.360955208;0
0.01125;-1.02E-03;0;-9.81E+00;0;0.361173496;0
0.0113;-1.02E-03;0;-9.81E+00;0;0.361391784;0
0.01135;-1.02E-03;0;-9.81E+00;0;0.361610073;0
0.0114;-1.23E-03;0;-9.81E+00;0;0.361828379;0
0.01145;-1.23E-03;0;-9.81E+00;0;0.362046667;0
0.0115;-1.23E-03;0;-9.81E+00;0;0.362264955;0
0.01155;-1.23E-03;0;-9.81E+00;0;0.362483261;0
0.0116;-1.23E-03;0;-9.81E+00;0;0.362701549;0
0.01165;-1.23E-03;0;-9.81E+00;0;0.362919838;0
0.0117;-1.23E-03;0;-9.81E+00;0;0.363138126;0
0.01175;-1.23E-03;0;-9.81E+00;0;0.363356432;0
0.0118;-1.23E-03;0;-9.81E+00;0;0.36357472;0
0.01185;-1.23E-03;0;-9.81E+00;0;0.363793008;0
0.0119;-1.23E-03;0;-9.81E+00;0;0.364011297;0
0.01195;-1.23E-03;0;-9.81E+00;0;0.364229603;0
0.012;-1.23E-03;0;-9.81E+00;0;0.364447891;0
0.01205;-1.23E-03;0;-9.81E+00;0;0.364666179;0
0.0121;-1.23E-03;0;-9.81E+00;0;0.364884468;0
0.01215;-1.23E-03;0;-9.81E+00;0;0.365102773;0
0.0122;-1.23E-03;0;-9.81E+00;0;0.365321062;0
0.01225;-1.23E-03;0;-9.81E+00;0;0.36553935;0
0.0123;-1.23E-03;0;-9.81E+00;0;0.365757656;0
0.01235;-1.23E-03;0;-9.81E+00;0;0.365975944;0
0.0124;-1.23E-03;0;-9.81E+00;0;0.366194232;0
0.01245;-1.23E-03;0;-9.81E+00;0;0.366412521;0
0.0125;-1.23E-03;0;-9.81E+00;0;0.366630827;0
0.01255;-1.23E-03;0;-9.81E+00;0;0.366849115;0
0.0126;-1.23E-03;0;-9.81E+00;0;0.367067403;0
0.01265;-1.23E-03;0;-9.81E+00;0;0.367285692;0
0.0127;-1.23E-03;0;-9.81E+00;0;0.367503997;0
0.01275;-1.43E-03;0;-9.81E+00;0;0.367722286;0
0.0128;-1.43E-03;0;-9.81E+00;0;0.367940574;0
0.01285;-1.43E-03;0;-9.81E+00;0;0.368158862;0
0.0129;-1.43E-03;0;-9.81E+00;0;0.368377168;0
0.01295;-1.43E-03;0;-9.81E+00;0;0.368595456;0
0.013;-1.43E-03;0;-9.81E+00;0;0.368813745;0
0.01305;-1.43E-03;0;-9.81E+00;0;0.369032033;0
0.0131;-1.43E-03;0;-9.81E+00;0;0.369250339;0
0.01315;-1.43E-03;0;-9.81E+00;0;0.369468627;0
0.0132;-1.43E-03;0;-9.81E+00;0;0.369686916;0
0.01325;-1.43E-03;0;-9.81E+00;0;0.369905221;0
0.0133;-1.43E-03;0;-9.81E+00;0;0.37012351;0
0.01335;-1.43E-03;0;-9.81E+00;0;0.370341798;0
0.0134;-1.43E-03;0;-9.81E+00;0;0.370560086;0
0.01345;-1.43E-03;0;-9.81E+00;0;0.370778392;0
0.0135;-1.43E-03;0;-9.81E+00;0;0.37099668;0
0.01355;-1.43E-03;0;-9.81E+00;0;0.371214969;0
0.0136;-1.43E-03;0;-9.81E+00;0;0.371433257;0
0.01365;-1.43E-03;0;-9.81E+00;0;0.371651563;0
0.0137;-1.43E-03;0;-9.81E+00;0;0.371869851;0
0.01375;-1.43E-03;0;-9.81E+00;0;0.372088139;0
0.0138;-1.43E-03;0;-9.81E+00;0;0.372306428;0
0.01385;-1.43E-03;0;-9.81E+00;0;0.372524734;0
0.0139;-1.43E-03;0;-9.81E+00;0;0.372743022;0
0.01395;-1.43E-03;0;-9.81E+00;0;0.37296131;0
0.014;-1.43E-03;0;-9.81E+00;0;0.373179616;0
0.01405;-1.64E-03;0;-9.81E+00;0;0.373397904;0
0.0141;-1.64E-03;0;-9.81E+00;0;0.373616193;0
0.01415;-1.64E-03;0;-9.81E+00;0;0.373834481;0
0.0142;-1.64E-03;0;-9.81E+00;0;0.374052787;0
0.01425;-1.64E-03;0;-9.81E+00;0;0.374271075;0
0.0143;-1.64E-03;0;-9.81E+00;0;0.374489363;0
0.01435;-1.64E-03;0;-9.81E+00;0;0.374707652;0
0.0144;-1.64E-03;0;-9.81E+00;0;0.374925958;0
0.01445;-1.64E-03;0;-9.81E+00;0;0.375144246;0
0.0145;-1.64E-03;0;-9.81E+00;0;0.375362534;0
0.01455;-1.64E-03;0;-9.81E+00;0;0.375580823;0
0.0146;-1.64E-03;0;-9.81E+00;0;0.375799128;0
0.01465;-1.64E-03;0;-9.81E+00;0;0.376017417;0
0.0147;-1.64E-03;0;-9.81E+00;0;0.376235705;0
0.01475;-1.64E-03;0;-9.81E+00;0;0.376453993;0
0.0148;-1.64E-03;0;-9.81E+00;0;0.376672299;0
0.01485;-1.64E-03;0;-9.81E+00;0;0.376890587;0
0.0149;-1.64E-03;0;-9.81E+00;0;0.377108876;0
0.01495;-1.64E-03;0;-9.81E+00;0;0.377327182;0
0.015;-1.64E-03;0;-9.81E+00;0;0.37754547;0
0.01505;-1.64E-03;0;-9.81E+00;0;0.377763758;0
0.0151;-1.64E-03;0;-9.81E+00;0;0.377982047;0
0.01515;-1.64E-03;0;-9.81E+00;0;0.378200352;0
0.0152;-1.64E-03;0;-9.81E+00;0;0.378418641;0
0.01525;-1.84E-03;0;-9.81E+00;0;0.378636929;0
0.0153;-1.84E-03;0;-9.81E+00;0;0.378855217;0
0.01535;-1.84E-03;0;-9.81E+00;0;0.379073523;0
0.0154;-1.84E-03;0;-9.81E+00;0;0.379291811;0
0.01545;-1.84E-03;0;-9.81E+00;0;0.3795101;0
0.0155;-1.84E-03;0;-9.81E+00;0;0.379728388;0
0.01555;-1.84E-03;0;-9.81E+00;0;0.379946694;0
0.0156;-1.84E-03;0;-9.81E+00;0;0.380164982;0
0.01565;-1.84E-03;0;-9.81E+00;0;0.380383271;0
0.0157;-1.84E-03;0;-9.81E+00;0;0.380601559;0
0.01575;-1.84E-03;0;-9.81E+00;0;0.380819865;0
0.0158;-1.84E-03;0;-9.81E+00;0;0.381038153;0
0.01585;-1.84E-03;0;-9.81E+00;0;0.381256441;0
0.0159;-1.84E-03;0;-9.81E+00;0;0.381474747;0
0.01595;-1.84E-03;0;-9.81E+00;0;0.381693035;0
0.016;-1.84E-03;0;-9.81E+00;0;0.381911324;0
0.01605;-1.84E-03;0;-9.81E+00;0;0.382129612;0
0.0161;-1.84E-03;0;-9.81E+00;0;0.382347918;0
0.01615;-1.84E-03;0;-9.81E+00;0;0.382566206;0
0.0162;-1.84E-03;0;-9.81E+00;0;0.382784495;0
0.01625;-1.84E-03;0;-9.81E+00;0;0.383002783;0
0.0163;-1.84E-03;0;-9.81E+00;0;0.383221089;0
0.01635;-1.84E-03;0;-9.81E+00;0;0.383439377;0
0.0164;-1.84E-03;0;-9.81E+00;0;0.383657665;0
0.01645;-1.84E-03;0;-9.81E+00;0;0.383875954;0
0.0165;-1.84E-03;0;-9.81E+00;0;0.384094259;0
0.01655;-1.84E-03;0;-9.81E+00;0;0.384312548;0
0.0166;-2.04E-03;0;-9.81E+00;0;0.384530836;0
0.01665;-2.04E-03;0;-9.81E+00;0;0.384749142;0
0.0167;-2.04E-03;0;-9.81E+00;0;0.38496743;0
0.01675;-2.04E-03;0;-9.81E+00;0;0.385185719;0
0.0168;-2.04E-03;0;-9.81E+00;0;0.385404007;0
0.01685;-2.04E-03;0;-9.81E+00;0;0.385622313;0
0.0169;-2.04E-03;0;-9.81E+00;0;0.385840601;0
0.01695;-2.04E-03;0;-9.81E+00;0;0.386058889;0
0.017;-2.04E-03;0;-9.81E+00;0;0.386277178;0
0.01705;-2.04E-03;0;-9.81E+00;0;0.386495483;0
0.0171;-2.04E-03;0;-9.81E+00;0;0.386713772;0
0.01715;-2.04E-03;0;-9.81E+00;0;0.38693206;0
0.0172;-2.04E-03;0;-9.81E+00;0;0.387150348;0
0.01725;-2.04E-03;0;-9.81E+00;0;0.387368654;0
0.0173;-2.04E-03;0;-9.81E+00;0;0.387586943;0
0.01735;-2.04E-03;0;-9.81E+00;0;0.387805231;0
0.0174;-2.04E-03;0;-9.81E+00;0;0.388023519;0
0.01745;-2.04E-03;0;-9.81E+00;0;0.388241825;0
0.0175;-2.04E-03;0;-9.81E+00;0;0.388460113;0
0.01755;-2.04E-03;0;-9.81E+00;0;0.388678402;0
0.0176;-2.04E-03;0;-9.81E+00;0;0.388896707;0
0.01765;-2.04E-03;0;-9.81E+00;0;0.389114996;0
0.0177;-2.04E-03;0;-9.81E+00;0;0.389333284;0
0.01775;-2.04E-03;0;-9.81E+00;0;0.389551572;0
0.0178;-2.04E-03;0;-9.81E+00;0;0.389769878;0
0.01785;-2.25E-03;0;-9.81E+00;0;0.389988166;0
0.0179;-2.25E-03;0;-9.81E+00;0;0.390206455;0
0.01795;-2.25E-03;0;-9.81E+00;0;0.390424743;0
0.018;-2.25E-03;0;-9.81E+00;0;0.390643049;0
0.01805;-2.25E-03;0;-9.81E+00;0;0.390861337;0
0.0181;-2.25E-03;0;-9.81E+00;0;0.391079626;0
0.01815;-2.25E-03;0;-9.81E+00;0;0.391297914;0
0.0182;-2.25E-03;0;-9.81E+00;0;0.39151622;0
0.01825;-2.25E-03;0;-9.81E+00;0;0.391734508;0
0.0183;-2.25E-03;0;-9.81E+00;0;0.391952796;0
0.01835;-2.25E-03;0;-9.81E+00;0;0.392171085;0
0.0184;-2.25E-03;0;-9.81E+00;0;0.39238939;0
0.01845;-2.25E-03;0;-9.81E+00;0;0.392607679;0
0.0185;-2.25E-03;0;-9.81E+00;0;0.392825967;0
0.01855;-2.25E-03;0;-9.81E+00;0;0.393044273;0
0.0186;-2.25E-03;0;-9.81E+00;0;0.393262561;0
0.01865;-2.25E-03;0;-9.81E+00;0;0.39348085;0
0.0187;-2.25E-03;0;-9.81E+00;0;0.393699138;0
0.01875;-2.25E-03;0;-9.81E+00;0;0.393917444;0
0.0188;-2.25E-03;0;-9.81E+00;0;0.394135732;0
0.01885;-2.25E-03;0;-9.81E+00;0;0.39435402;0
0.0189;-2.25E-03;0;-9.81E+00;0;0.394572309;0
0.01895;-2.25E-03;0;-9.81E+00;0;0.394790614;0
0.019;-2.25E-03;0;-9.81E+00;0;0.395008903;0
0.01905;-2.25E-03;0;-9.81E+00;0;0.395227191;0
0.0191;-2.45E-03;0;-9.81E+00;0;0.395445479;0
0.01915;-2.45E-03;0;-9.81E+00;0;0.395663785;0
0.0192;-2.45E-03;0;-9.81E+00;0;0.395882074;0
0.01925;-2.45E-03;0;-9.81E+00;0;0.396100362;0
0.0193;-2.45E-03;0;-9.81E+00;0;0.396318668;0
0.01935;-2.45E-03;0;-9.81E+00;0;0.396536956;0
0.0194;-2.45E-03;0;-9.81E+00;0;0.396755244;0
0.01945;-2.45E-03;0;-9.81E+00;0;0.396973533;0
0.0195;-2.45E-03;0;-9.81E+00;0;0.397191838;0
0.01955;-2.45E-03;0;-9.81E+00;0;0.397410127;0
0.0196;-2.45E-03;0;-9.81E+00;0;0.397628415;0
0.01965;-2.45E-03;0;-9.81E+00;0;0.397846703;0
0.0197;-2.45E-03;0;-9.81E+00;0;0.398065009;0
0.01975;-2.45E-03;0;-9.81E+00;0;0.398283298;0
0.0198;-2.45E-03;0;-9.81E+00;0;0.398501586;0
0.01985;-2.45E-03;0;-9.81E+00;0;0.398719874;0
0.0199;-2.45E-03;0;-9.81E+00;0;0.39893818;0
0.01995;-2.45E-03;0;-9.81E+00;0;0.399156468;0
0.02;-2.45E-03;0;-9.81E+00;0;0.399374757;0
0.02005;-2.66E-03;0;-9.81E+00;0;0.399593045;0
0.0201;-2.66E-03;0;-9.81E+00;0;0.399811351;0
0.02015;-2.66E-03;0;-9.81E+00;0;0.400029639;0
0.0202;-2.66E-03;0;-9.81E+00;0;0.400247927;0
0.02025;-2.66E-03;0;-9.81E+00;0;0.400466233;0
0.0203;-2.66E-03;0;-9.81E+00;0;0.400684522;0
0.02035;-2.66E-03;0;-9.81E+00;0;0.40090281;0
0.0204;-2.66E-03;0;-9.81E+00;0;0.401121098;0
0.02045;-2.66E-03;0;-9.81E+00;0;0.401339404;0
0.0205;-2.66E-03;0;-9.81E+00;0;0.401557692;0
0.02055;-2.66E-03;0;-9.81E+00;0;0.401775981;0
0.0206;-2.66E-03;0;-9.81E+00;0;0.401994269;0
0.02065;-2.66E-03;0;-9.81E+00;0;0.402212575;0
0.0207;-2.66E-03;0;-9.81E+00;0;0.402430863;0
0.02075;-2.66E-03;0;-9.81E+00;0;0.402649151;0
0.0208;-2.66E-03;0;-9.81E+00;0;0.40286744;0
0.02085;-2.66E-03;0;-9.81E+00;0;0.403085746;0
0.0209;-2.66E-03;0;-9.81E+00;0;0.403304034;0
0.02095;-2.66E-03;0;-9.81E+00;0;0.403522322;0
0.021;-2.86E-03;0;-9.81E+00;0;0.403740628;0
0.02105;-2.86E-03;0;-9.81E+00;0;0.403958916;0
0.0211;-2.86E-03;0;-9.81E+00;0;0.404177205;0
