"Idp","Vel:0","Vel:1","Vel:2","Rhop","Press","Vor:0","Vor:1","Vor:2","Type","Points:0","Points:1","Points:2"
1813,0,0,0,1001.6,12164,0,0,0,3,1,0,0.76
758,0,0,0,1001.6,11772,0,0,0,3,0.12,0,0.8
759,0,0,0,1001.5,11380,0,0,0,3,0.12,0,0.84
760,0,0,0,1001.5,10987,0,0,0,3,0.12,0,0.88
806,0,0,0,1001.6,11772,0,0,0,3,0.16,0,0.8
807,0,0,0,1001.5,11380,0,0,0,3,0.16,0,0.84
808,0,0,0,1001.5,10987,0,0,0,3,0.16,0,0.88
854,0,0,0,1001.6,11772,0,0,0,3,0.2,0,0.8
855,0,0,0,1001.5,11380,0,0,0,3,0.2,0,0.84
856,0,0,0,1001.5,10987,0,0,0,3,0.2,0,0.88
902,0,0,0,1001.6,11772,0,0,0,3,0.24,0,0.8
903,0,0,0,1001.5,11380,0,0,0,3,0.24,0,0.84
904,0,0,0,1001.5,10987,0,0,0,3,0.24,0,0.88
950,0,0,0,1001.6,11772,0,0,0,3,0.28,0,0.8
951,0,0,0,1001.5,11380,0,0,0,3,0.28,0,0.84
952,0,0,0,1001.5,10987,0,0,0,3,0.28,0,0.88
998,0,0,0,1001.6,11772,0,0,0,3,0.32,0,0.8
999,0,0,0,1001.5,11380,0,0,0,3,0.32,0,0.84
1000,0,0,0,1001.5,10987,0,0,0,3,0.32,0,0.88
1046,0,0,0,1001.6,11772,0,0,0,3,0.36,0,0.8
1047,0,0,0,1001.5,11380,0,0,0,3,0.36,0,0.84
1048,0,0,0,1001.5,10987,0,0,0,3,0.36,0,0.88
1094,0,0,0,1001.6,11772,0,0,0,3,0.4,0,0.8
1095,0,0,0,1001.5,11380,0,0,0,3,0.4,0,0.84
1096,0,0,0,1001.5,10987,0,0,0,3,0.4,0,0.88
1142,0,0,0,1001.6,11772,0,0,0,3,0.44,0,0.8
1143,0,0,0,1001.5,11380,0,0,0,3,0.44,0,0.84
1144,0,0,0,1001.5,10987,0,0,0,3,0.44,0,0.88
1190,0,0,0,1001.6,11772,0,0,0,3,0.48,0,0.8
1191,0,0,0,1001.5,11380,0,0,0,3,0.48,0,0.84
1192,0,0,0,1001.5,10987,0,0,0,3,0.48,0,0.88
1238,0,0,0,1001.6,11772,0,0,0,3,0.52,0,0.8
1239,0,0,0,1001.5,11380,0,0,0,3,0.52,0,0.84
1240,0,0,0,1001.5,10987,0,0,0,3,0.52,0,0.88
1286,0,0,0,1001.6,11772,0,0,0,3,0.56,0,0.8
1287,0,0,0,1001.5,11380,0,0,0,3,0.56,0,0.84
1288,0,0,0,1001.5,10987,0,0,0,3,0.56,0,0.88
1334,0,0,0,1001.6,11772,0,0,0,3,0.6,0,0.8
1335,0,0,0,1001.5,11380,0,0,0,3,0.6,0,0.84
1336,0,0,0,1001.5,10987,0,0,0,3,0.6,0,0.88
1382,0,0,0,1001.6,11772,0,0,0,3,0.64,0,0.8
1383,0,0,0,1001.5,11380,0,0,0,3,0.64,0,0.84
1384,0,0,0,1001.5,10987,0,0,0,3,0.64,0,0.88
1430,0,0,0,1001.6,11772,0,0,0,3,0.68,0,0.8
1431,0,0,0,1001.5,11380,0,0,0,3,0.68,0,0.84
1432,0,0,0,1001.5,10987,0,0,0,3,0.68,0,0.88
1478,0,0,0,1001.6,11772,0,0,0,3,0.72,0,0.8
1479,0,0,0,1001.5,11380,0,0,0,3,0.72,0,0.84
1480,0,0,0,1001.5,10987,0,0,0,3,0.72,0,0.88
1526,0,0,0,1001.6,11772,0,0,0,3,0.76,0,0.8
1527,0,0,0,1001.5,11380,0,0,0,3,0.76,0,0.84
1528,0,0,0,1001.5,10987,0,0,0,3,0.76,0,0.88
1574,0,0,0,1001.6,11772,0,0,0,3,0.8,0,0.8
1575,0,0,0,1001.5,11380,0,0,0,3,0.8,0,0.84
1576,0,0,0,1001.5,10987,0,0,0,3,0.8,0,0.88
1622,0,0,0,1001.6,11772,0,0,0,3,0.84,0,0.8
1623,0,0,0,1001.5,11380,0,0,0,3,0.84,0,0.84
1624,0,0,0,1001.5,10987,0,0,0,3,0.84,0,0.88
1670,0,0,0,1001.6,11772,0,0,0,3,0.88,0,0.8
1671,0,0,0,1001.5,11380,0,0,0,3,0.88,0,0.84
1672,0,0,0,1001.5,10987,0,0,0,3,0.88,0,0.88
1718,0,0,0,1001.6,11772,0,0,0,3,0.92,0,0.8
1719,0,0,0,1001.5,11380,0,0,0,3,0.92,0,0.84
1720,0,0,0,1001.5,10987,0,0,0,3,0.92,0,0.88
1766,0,0,0,1001.6,11772,0,0,0,3,0.96,0,0.8
1767,0,0,0,1001.5,11380,0,0,0,3,0.96,0,0.84
1768,0,0,0,1001.5,10987,0,0,0,3,0.96,0,0.88
1814,0,0,0,1001.6,11772,0,0,0,3,1,0,0.8
1815,0,0,0,1001.5,11380,0,0,0,3,1,0,0.84
1816,0,0,0,1001.5,10987,0,0,0,3,1,0,0.88
761,0,0,0,1001.4,10595,0,0,0,3,0.12,0,0.92
762,0,0,0,1001.4,10202,0,0,0,3,0.12,0,0.96
763,0,0,0,1001.3,9810.1,0,0,0,3,0.12,0,1
809,0,0,0,1001.4,10595,0,0,0,3,0.16,0,0.92
810,0,0,0,1001.4,10202,0,0,0,3,0.16,0,0.96
811,0,0,0,1001.3,9810.1,0,0,0,3,0.16,0,1
857,0,0,0,1001.4,10595,0,0,0,3,0.2,0,0.92
858,0,0,0,1001.4,10202,0,0,0,3,0.2,0,0.96
859,0,0,0,1001.3,9810.1,0,0,0,3,0.2,0,1
905,0,0,0,1001.4,10595,0,0,0,3,0.24,0,0.92
906,0,0,0,1001.4,10202,0,0,0,3,0.24,0,0.96
907,0,0,0,1001.3,9810.1,0,0,0,3,0.24,0,1
953,0,0,0,1001.4,10595,0,0,0,3,0.28,0,0.92
954,0,0,0,1001.4,10202,0,0,0,3,0.28,0,0.96
955,0,0,0,1001.3,9810.1,0,0,0,3,0.28,0,1
1001,0,0,0,1001.4,10595,0,0,0,3,0.32,0,0.92
1002,0,0,0,1001.4,10202,0,0,0,3,0.32,0,0.96
1003,0,0,0,1001.3,9810.1,0,0,0,3,0.32,0,1
1049,0,0,0,1001.4,10595,0,0,0,3,0.36,0,0.92
1050,0,0,0,1001.4,10202,0,0,0,3,0.36,0,0.96
1051,0,0,0,1001.3,9810.1,0,0,0,3,0.36,0,1
1097,0,0,0,1001.4,10595,0,0,0,3,0.4,0,0.92
1098,0,0,0,1001.4,10202,0,0,0,3,0.4,0,0.96
1099,0,0,0,1001.3,9810.1,0,0,0,3,0.4,0,1
1145,0,0,0,1001.4,10595,0,0,0,3,0.44,0,0.92
1146,0,0,0,1001.4,10202,0,0,0,3,0.44,0,0.96
1147,0,0,0,1001.3,9810.1,0,0,0,3,0.44,0,1
1193,0,0,0,1001.4,10595,0,0,0,3,0.48,0,0.92
1194,0,0,0,1001.4,10202,0,0,0,3,0.48,0,0.96
1195,0,0,0,1001.3,9810.1,0,0,0,3,0.48,0,1
1241,0,0,0,1001.4,10595,0,0,0,3,0.52,0,0.92
1242,0,0,0,1001.4,10202,0,0,0,3,0.52,0,0.96
1243,0,0,0,1001.3,9810.1,0,0,0,3,0.52,0,1
1289,0,0,0,1001.4,10595,0,0,0,3,0.56,0,0.92
1290,0,0,0,1001.4,10202,0,0,0,3,0.56,0,0.96
1291,0,0,0,1001.3,9810.1,0,0,0,3,0.56,0,1
1337,0,0,0,1001.4,10595,0,0,0,3,0.6,0,0.92
1338,0,0,0,1001.4,10202,0,0,0,3,0.6,0,0.96
1339,0,0,0,1001.3,9810.1,0,0,0,3,0.6,0,1
1385,0,0,0,1001.4,10595,0,0,0,3,0.64,0,0.92
1386,0,0,0,1001.4,10202,0,0,0,3,0.64,0,0.96
1387,0,0,0,1001.3,9810.1,0,0,0,3,0.64,0,1
1433,0,0,0,1001.4,10595,0,0,0,3,0.68,0,0.92
1434,0,0,0,1001.4,10202,0,0,0,3,0.68,0,0.96
1435,0,0,0,1001.3,9810.1,0,0,0,3,0.68,0,1
1481,0,0,0,1001.4,10595,0,0,0,3,0.72,0,0.92
1482,0,0,0,1001.4,10202,0,0,0,3,0.72,0,0.96
1483,0,0,0,1001.3,9810.1,0,0,0,3,0.72,0,1
1529,0,0,0,1001.4,10595,0,0,0,3,0.76,0,0.92
1530,0,0,0,1001.4,10202,0,0,0,3,0.76,0,0.96
1531,0,0,0,1001.3,9810.1,0,0,0,3,0.76,0,1
1577,0,0,0,1001.4,10595,0,0,0,3,0.8,0,0.92
1578,0,0,0,1001.4,10202,0,0,0,3,0.8,0,0.96
1579,0,0,0,1001.3,9810.1,0,0,0,3,0.8,0,1
1625,0,0,0,1001.4,10595,0,0,0,3,0.84,0,0.92
1626,0,0,0,1001.4,10202,0,0,0,3,0.84,0,0.96
1627,0,0,0,1001.3,9810.1,0,0,0,3,0.84,0,1
1673,0,0,0,1001.4,10595,0,0,0,3,0.88,0,0.92
1674,0,0,0,1001.4,10202,0,0,0,3,0.88,0,0.96
1675,0,0,0,1001.3,9810.1,0,0,0,3,0.88,0,1
1721,0,0,0,1001.4,10595,0,0,0,3,0.92,0,0.92
1722,0,0,0,1001.4,10202,0,0,0,3,0.92,0,0.96
1723,0,0,0,1001.3,9810.1,0,0,0,3,0.92,0,1
1769,0,0,0,1001.4,10595,0,0,0,3,0.96,0,0.92
1770,0,0,0,1001.4,10202,0,0,0,3,0.96,0,0.96
1771,0,0,0,1001.3,9810.1,0,0,0,3,0.96,0,1
1817,0,0,0,1001.4,10595,0,0,0,3,1,0,0.92
1818,0,0,0,1001.4,10202,0,0,0,3,1,0,0.96
1819,0,0,0,1001.3,9810.1,0,0,0,3,1,0,1
764,0,0,0,1001.3,9417.6,0,0,0,3,0.12,0,1.04
765,0,0,0,1001.2,9025.2,0,0,0,3,0.12,0,1.08
766,0,0,0,1001.2,8632.9,0,0,0,3,0.12,0,1.12
812,0,0,0,1001.3,9417.6,0,0,0,3,0.16,0,1.04
813,0,0,0,1001.2,9025.2,0,0,0,3,0.16,0,1.08
814,0,0,0,1001.2,8632.9,0,0,0,3,0.16,0,1.12
860,0,0,0,1001.3,9417.6,0,0,0,3,0.2,0,1.04
861,0,0,0,1001.2,9025.2,0,0,0,3,0.2,0,1.08
862,0,0,0,1001.2,8632.9,0,0,0,3,0.2,0,1.12
908,0,0,0,1001.3,9417.6,0,0,0,3,0.24,0,1.04
909,0,0,0,1001.2,9025.2,0,0,0,3,0.24,0,1.08
910,0,0,0,1001.2,8632.9,0,0,0,3,0.24,0,1.12
956,0,0,0,1001.3,9417.6,0,0,0,3,0.28,0,1.04
957,0,0,0,1001.2,9025.2,0,0,0,3,0.28,0,1.08
958,0,0,0,1001.2,8632.9,0,0,0,3,0.28,0,1.12
1004,0,0,0,1001.3,9417.6,0,0,0,3,0.32,0,1.04
1005,0,0,0,1001.2,9025.2,0,0,0,3,0.32,0,1.08
1006,0,0,0,1001.2,8632.9,0,0,0,3,0.32,0,1.12
1052,0,0,0,1001.3,9417.6,0,0,0,3,0.36,0,1.04
1053,0,0,0,1001.2,9025.2,0,0,0,3,0.36,0,1.08
1054,0,0,0,1001.2,8632.9,0,0,0,3,0.36,0,1.12
1100,0,0,0,1001.3,9417.6,0,0,0,3,0.4,0,1.04
1101,0,0,0,1001.2,9025.2,0,0,0,3,0.4,0,1.08
1102,0,0,0,1001.2,8632.9,0,0,0,3,0.4,0,1.12
1148,0,0,0,1001.3,9417.6,0,0,0,3,0.44,0,1.04
1149,0,0,0,1001.2,9025.2,0,0,0,3,0.44,0,1.08
1150,0,0,0,1001.2,8632.9,0,0,0,3,0.44,0,1.12
1196,0,0,0,1001.3,9417.6,0,0,0,3,0.48,0,1.04
1197,0,0,0,1001.2,9025.2,0,0,0,3,0.48,0,1.08
1198,0,0,0,1001.2,8632.9,0,0,0,3,0.48,0,1.12
1244,0,0,0,1001.3,9417.6,0,0,0,3,0.52,0,1.04
1245,0,0,0,1001.2,9025.2,0,0,0,3,0.52,0,1.08
1246,0,0,0,1001.2,8632.9,0,0,0,3,0.52,0,1.12
1292,0,0,0,1001.3,9417.6,0,0,0,3,0.56,0,1.04
1293,0,0,0,1001.2,9025.2,0,0,0,3,0.56,0,1.08
1294,0,0,0,1001.2,8632.9,0,0,0,3,0.56,0,1.12
1340,0,0,0,1001.3,9417.6,0,0,0,3,0.6,0,1.04
1341,0,0,0,1001.2,9025.2,0,0,0,3,0.6,0,1.08
1342,0,0,0,1001.2,8632.9,0,0,0,3,0.6,0,1.12
1388,0,0,0,1001.3,9417.6,0,0,0,3,0.64,0,1.04
1389,0,0,0,1001.2,9025.2,0,0,0,3,0.64,0,1.08
1390,0,0,0,1001.2,8632.9,0,0,0,3,0.64,0,1.12
1436,0,0,0,1001.3,9417.6,0,0,0,3,0.68,0,1.04
1437,0,0,0,1001.2,9025.2,0,0,0,3,0.68,0,1.08
1438,0,0,0,1001.2,8632.9,0,0,0,3,0.68,0,1.12
1484,0,0,0,1001.3,9417.6,0,0,0,3,0.72,0,1.04
1485,0,0,0,1001.2,9025.2,0,0,0,3,0.72,0,1.08
1486,0,0,0,1001.2,8632.9,0,0,0,3,0.72,0,1.12
1532,0,0,0,1001.3,9417.6,0,0,0,3,0.76,0,1.04
1533,0,0,0,1001.2,9025.2,0,0,0,3,0.76,0,1.08
1534,0,0,0,1001.2,8632.9,0,0,0,3,0.76,0,1.12
1580,0,0,0,1001.3,9417.6,0,0,0,3,0.8,0,1.04
1581,0,0,0,1001.2,9025.2,0,0,0,3,0.8,0,1.08
1582,0,0,0,1001.2,8632.9,0,0,0,3,0.8,0,1.12
1628,0,0,0,1001.3,9417.6,0,0,0,3,0.84,0,1.04
1629,0,0,0,1001.2,9025.2,0,0,0,3,0.84,0,1.08
1630,0,0,0,1001.2,8632.9,0,0,0,3,0.84,0,1.12
1676,0,0,0,1001.3,9417.6,0,0,0,3,0.88,0,1.04
1677,0,0,0,1001.2,9025.2,0,0,0,3,0.88,0,1.08
1678,0,0,0,1001.2,8632.9,0,0,0,3,0.88,0,1.12
1724,0,0,0,1001.3,9417.6,0,0,0,3,0.92,0,1.04
1725,0,0,0,1001.2,9025.2,0,0,0,3,0.92,0,1.08
1726,0,0,0,1001.2,8632.9,0,0,0,3,0.92,0,1.12
1772,0,0,0,1001.3,9417.6,0,0,0,3,0.96,0,1.04
1773,0,0,0,1001.2,9025.2,0,0,0,3,0.96,0,1.08
1774,0,0,0,1001.2,8632.9,0,0,0,3,0.96,0,1.12
1820,0,0,0,1001.3,9417.6,0,0,0,3,1,0,1.04
1821,0,0,0,1001.2,9025.2,0,0,0,3,1,0,1.08
1822,0,0,0,1001.2,8632.9,0,0,0,3,1,0,1.12
767,0,0,0,1001.1,8240.3,0,0,0,3,0.12,0,1.16
768,0,0,0,1001.1,7847.8,0,0,0,3,0.12,0,1.2
769,0,0,0,1001,7455.5,0,0,0,3,0.12,0,1.24
815,0,0,0,1001.1,8240.3,0,0,0,3,0.16,0,1.16
816,0,0,0,1001.1,7847.8,0,0,0,3,0.16,0,1.2
817,0,0,0,1001,7455.5,0,0,0,3,0.16,0,1.24
863,0,0,0,1001.1,8240.3,0,0,0,3,0.2,0,1.16
864,0,0,0,1001.1,7847.8,0,0,0,3,0.2,0,1.2
865,0,0,0,1001,7455.5,0,0,0,3,0.2,0,1.24
911,0,0,0,1001.1,8240.3,0,0,0,3,0.24,0,1.16
912,0,0,0,1001.1,7847.8,0,0,0,3,0.24,0,1.2
913,0,0,0,1001,7455.5,0,0,0,3,0.24,0,1.24
959,0,0,0,1001.1,8240.3,0,0,0,3,0.28,0,1.16
960,0,0,0,1001.1,7847.8,0,0,0,3,0.28,0,1.2
961,0,0,0,1001,7455.5,0,0,0,3,0.28,0,1.24
1007,0,0,0,1001.1,8240.3,0,0,0,3,0.32,0,1.16
1008,0,0,0,1001.1,7847.8,0,0,0,3,0.32,0,1.2
1009,0,0,0,1001,7455.5,0,0,0,3,0.32,0,1.24
1055,0,0,0,1001.1,8240.3,0,0,0,3,0.36,0,1.16
1056,0,0,0,1001.1,7847.8,0,0,0,3,0.36,0,1.2
1057,0,0,0,1001,7455.5,0,0,0,3,0.36,0,1.24
1103,0,0,0,1001.1,8240.3,0,0,0,3,0.4,0,1.16
1104,0,0,0,1001.1,7847.8,0,0,0,3,0.4,0,1.2
1105,0,0,0,1001,7455.5,0,0,0,3,0.4,0,1.24
1151,0,0,0,1001.1,8240.3,0,0,0,3,0.44,0,1.16
1152,0,0,0,1001.1,7847.8,0,0,0,3,0.44,0,1.2
1153,0,0,0,1001,7455.5,0,0,0,3,0.44,0,1.24
1199,0,0,0,1001.1,8240.3,0,0,0,3,0.48,0,1.16
1200,0,0,0,1001.1,7847.8,0,0,0,3,0.48,0,1.2
1201,0,0,0,1001,7455.5,0,0,0,3,0.48,0,1.24
1247,0,0,0,1001.1,8240.3,0,0,0,3,0.52,0,1.16
1248,0,0,0,1001.1,7847.8,0,0,0,3,0.52,0,1.2
1249,0,0,0,1001,7455.5,0,0,0,3,0.52,0,1.24
1295,0,0,0,1001.1,8240.3,0,0,0,3,0.56,0,1.16
1296,0,0,0,1001.1,7847.8,0,0,0,3,0.56,0,1.2
1297,0,0,0,1001,7455.5,0,0,0,3,0.56,0,1.24
1343,0,0,0,1001.1,8240.3,0,0,0,3,0.6,0,1.16
1344,0,0,0,1001.1,7847.8,0,0,0,3,0.6,0,1.2
1345,0,0,0,1001,7455.5,0,0,0,3,0.6,0,1.24
1391,0,0,0,1001.1,8240.3,0,0,0,3,0.64,0,1.16
1392,0,0,0,1001.1,7847.8,0,0,0,3,0.64,0,1.2
1393,0,0,0,1001,7455.5,0,0,0,3,0.64,0,1.24
1439,0,0,0,1001.1,8240.3,0,0,0,3,0.68,0,1.16
1440,0,0,0,1001.1,7847.8,0,0,0,3,0.68,0,1.2
1441,0,0,0,1001,7455.5,0,0,0,3,0.68,0,1.24
1487,0,0,0,1001.1,8240.3,0,0,0,3,0.72,0,1.16
1488,0,0,0,1001.1,7847.8,0,0,0,3,0.72,0,1.2
1489,0,0,0,1001,7455.5,0,0,0,3,0.72,0,1.24
1535,0,0,0,1001.1,8240.3,0,0,0,3,0.76,0,1.16
1536,0,0,0,1001.1,7847.8,0,0,0,3,0.76,0,1.2
1537,0,0,0,1001,7455.5,0,0,0,3,0.76,0,1.24
1583,0,0,0,1001.1,8240.3,0,0,0,3,0.8,0,1.16
1584,0,0,0,1001.1,7847.8,0,0,0,3,0.8,0,1.2
1585,0,0,0,1001,7455.5,0,0,0,3,0.8,0,1.24
1631,0,0,0,1001.1,8240.3,0,0,0,3,0.84,0,1.16
1632,0,0,0,1001.1,7847.8,0,0,0,3,0.84,0,1.2
1633,0,0,0,1001,7455.5,0,0,0,3,0.84,0,1.24
1679,0,0,0,1001.1,8240.3,0,0,0,3,0.88,0,1.16
1680,0,0,0,1001.1,7847.8,0,0,0,3,0.88,0,1.2
1681,0,0,0,1001,7455.5,0,0,0,3,0.88,0,1.24
1727,0,0,0,1001.1,8240.3,0,0,0,3,0.92,0,1.16
1728,0,0,0,1001.1,7847.8,0,0,0,3,0.92,0,1.2
1729,0,0,0,1001,7455.5,0,0,0,3,0.92,0,1.24
1775,0,0,0,1001.1,8240.3,0,0,0,3,0.96,0,1.16
1776,0,0,0,1001.1,7847.8,0,0,0,3,0.96,0,1.2
1777,0,0,0,1001,7455.5,0,0,0,3,0.96,0,1.24
1823,0,0,0,1001.1,8240.3,0,0,0,3,1,0,1.16
1824,0,0,0,1001.1,7847.8,0,0,0,3,1,0,1.2
1825,0,0,0,1001,7455.5,0,0,0,3,1,0,1.24
770,0,0,0,1001,7063.2,0,0,0,3,0.12,0,1.28
771,0,0,0,1000.9,6670.7,0,0,0,3,0.12,0,1.32
818,0,0,0,1001,7063.2,0,0,0,3,0.16,0,1.28
819,0,0,0,1000.9,6670.7,0,0,0,3,0.16,0,1.32
866,0,0,0,1001,7063.2,0,0,0,3,0.2,0,1.28
867,0,0,0,1000.9,6670.7,0,0,0,3,0.2,0,1.32
914,0,0,0,1001,7063.2,0,0,0,3,0.24,0,1.28
915,0,0,0,1000.9,6670.7,0,0,0,3,0.24,0,1.32
962,0,0,0,1001,7063.2,0,0,0,3,0.28,0,1.28
963,0,0,0,1000.9,6670.7,0,0,0,3,0.28,0,1.32
1010,0,0,0,1001,7063.2,0,0,0,3,0.32,0,1.28
1011,0,0,0,1000.9,6670.7,0,0,0,3,0.32,0,1.32
1058,0,0,0,1001,7063.2,0,0,0,3,0.36,0,1.28
1059,0,0,0,1000.9,6670.7,0,0,0,3,0.36,0,1.32
1106,0,0,0,1001,7063.2,0,0,0,3,0.4,0,1.28
1107,0,0,0,1000.9,6670.7,0,0,0,3,0.4,0,1.32
1154,0,0,0,1001,7063.2,0,0,0,3,0.44,0,1.28
1155,0,0,0,1000.9,6670.7,0,0,0,3,0.44,0,1.32
1202,0,0,0,1001,7063.2,0,0,0,3,0.48,0,1.28
1203,0,0,0,1000.9,6670.7,0,0,0,3,0.48,0,1.32
1250,0,0,0,1001,7063.2,0,0,0,3,0.52,0,1.28
1251,0,0,0,1000.9,6670.7,0,0,0,3,0.52,0,1.32
1298,0,0,0,1001,7063.2,0,0,0,3,0.56,0,1.28
1299,0,0,0,1000.9,6670.7,0,0,0,3,0.56,0,1.32
1346,0,0,0,1001,7063.2,0,0,0,3,0.6,0,1.28
1347,0,0,0,1000.9,6670.7,0,0,0,3,0.6,0,1.32
1394,0,0,0,1001,7063.2,0,0,0,3,0.64,0,1.28
1395,0,0,0,1000.9,6670.7,0,0,0,3,0.64,0,1.32
1442,0,0,0,1001,7063.2,0,0,0,3,0.68,0,1.28
1443,0,0,0,1000.9,6670.7,0,0,0,3,0.68,0,1.32
1490,0,0,0,1001,7063.2,0,0,0,3,0.72,0,1.28
1491,0,0,0,1000.9,6670.7,0,0,0,3,0.72,0,1.32
1538,0,0,0,1001,7063.2,0,0,0,3,0.76,0,1.28
1539,0,0,0,1000.9,6670.7,0,0,0,3,0.76,0,1.32
1586,0,0,0,1001,7063.2,0,0,0,3,0.8,0,1.28
1587,0,0,0,1000.9,6670.7,0,0,0,3,0.8,0,1.32
1634,0,0,0,1001,7063.2,0,0,0,3,0.84,0,1.28
1635,0,0,0,1000.9,6670.7,0,0,0,3,0.84,0,1.32
1682,0,0,0,1001,7063.2,0,0,0,3,0.88,0,1.28
1683,0,0,0,1000.9,6670.7,0,0,0,3,0.88,0,1.32
1730,0,0,0,1001,7063.2,0,0,0,3,0.92,0,1.28
1731,0,0,0,1000.9,6670.7,0,0,0,3,0.92,0,1.32
1778,0,0,0,1001,7063.2,0,0,0,3,0.96,0,1.28
1779,0,0,0,1000.9,6670.7,0,0,0,3,0.96,0,1.32
1826,0,0,0,1001,7063.2,0,0,0,3,1,0,1.28
1827,0,0,0,1000.9,6670.7,0,0,0,3,1,0,1.32
772,0,0,0,1000.8,6278.2,0,0,0,3,0.12,0,1.36
773,0,0,0,1000.8,5885.9,0,0,0,3,0.12,0,1.4
774,0,0,0,1000.7,5493.7,0,0,0,3,0.12,0,1.44
820,0,0,0,1000.8,6278.2,0,0,0,3,0.16,0,1.36
821,0,0,0,1000.8,5885.9,0,0,0,3,0.16,0,1.4
822,0,0,0,1000.7,5493.7,0,0,0,3,0.16,0,1.44
868,0,0,0,1000.8,6278.2,0,0,0,3,0.2,0,1.36
869,0,0,0,1000.8,5885.9,0,0,0,3,0.2,0,1.4
870,0,0,0,1000.7,5493.7,0,0,0,3,0.2,0,1.44
916,0,0,0,1000.8,6278.2,0,0,0,3,0.24,0,1.36
917,0,0,0,1000.8,5885.9,0,0,0,3,0.24,0,1.4
918,0,0,0,1000.7,5493.7,0,0,0,3,0.24,0,1.44
964,0,0,0,1000.8,6278.2,0,0,0,3,0.28,0,1.36
965,0,0,0,1000.8,5885.9,0,0,0,3,0.28,0,1.4
966,0,0,0,1000.7,5493.7,0,0,0,3,0.28,0,1.44
1012,0,0,0,1000.8,6278.2,0,0,0,3,0.32,0,1.36
1013,0,0,0,1000.8,5885.9,0,0,0,3,0.32,0,1.4
1014,0,0,0,1000.7,5493.7,0,0,0,3,0.32,0,1.44
1060,0,0,0,1000.8,6278.2,0,0,0,3,0.36,0,1.36
1061,0,0,0,1000.8,5885.9,0,0,0,3,0.36,0,1.4
1062,0,0,0,1000.7,5493.7,0,0,0,3,0.36,0,1.44
1108,0,0,0,1000.8,6278.2,0,0,0,3,0.4,0,1.36
1109,0,0,0,1000.8,5885.9,0,0,0,3,0.4,0,1.4
1110,0,0,0,1000.7,5493.7,0,0,0,3,0.4,0,1.44
1156,0,0,0,1000.8,6278.2,0,0,0,3,0.44,0,1.36
1157,0,0,0,1000.8,5885.9,0,0,0,3,0.44,0,1.4
1158,0,0,0,1000.7,5493.7,0,0,0,3,0.44,0,1.44
1204,0,0,0,1000.8,6278.2,0,0,0,3,0.48,0,1.36
1205,0,0,0,1000.8,5885.9,0,0,0,3,0.48,0,1.4
1206,0,0,0,1000.7,5493.7,0,0,0,3,0.48,0,1.44
1252,0,0,0,1000.8,6278.2,0,0,0,3,0.52,0,1.36
1253,0,0,0,1000.8,5885.9,0,0,0,3,0.52,0,1.4
1254,0,0,0,1000.7,5493.7,0,0,0,3,0.52,0,1.44
1300,0,0,0,1000.8,6278.2,0,0,0,3,0.56,0,1.36
1301,0,0,0,1000.8,5885.9,0,0,0,3,0.56,0,1.4
1302,0,0,0,1000.7,5493.7,0,0,0,3,0.56,0,1.44
1348,0,0,0,1000.8,6278.2,0,0,0,3,0.6,0,1.36
1349,0,0,0,1000.8,5885.9,0,0,0,3,0.6,0,1.4
1350,0,0,0,1000.7,5493.7,0,0,0,3,0.6,0,1.44
1396,0,0,0,1000.8,6278.2,0,0,0,3,0.64,0,1.36
1397,0,0,0,1000.8,5885.9,0,0,0,3,0.64,0,1.4
1398,0,0,0,1000.7,5493.7,0,0,0,3,0.64,0,1.44
1444,0,0,0,1000.8,6278.2,0,0,0,3,0.68,0,1.36
1445,0,0,0,1000.8,5885.9,0,0,0,3,0.68,0,1.4
1446,0,0,0,1000.7,5493.7,0,0,0,3,0.68,0,1.44
1492,0,0,0,1000.8,6278.2,0,0,0,3,0.72,0,1.36
1493,0,0,0,1000.8,5885.9,0,0,0,3,0.72,0,1.4
1494,0,0,0,1000.7,5493.7,0,0,0,3,0.72,0,1.44
1540,0,0,0,1000.8,6278.2,0,0,0,3,0.76,0,1.36
1541,0,0,0,1000.8,5885.9,0,0,0,3,0.76,0,1.4
1542,0,0,0,1000.7,5493.7,0,0,0,3,0.76,0,1.44
1588,0,0,0,1000.8,6278.2,0,0,0,3,0.8,0,1.36
1589,0,0,0,1000.8,5885.9,0,0,0,3,0.8,0,1.4
1590,0,0,0,1000.7,5493.7,0,0,0,3,0.8,0,1.44
1636,0,0,0,1000.8,6278.2,0,0,0,3,0.84,0,1.36
1637,0,0,0,1000.8,5885.9,0,0,0,3,0.84,0,1.4
1638,0,0,0,1000.7,5493.7,0,0,0,3,0.84,0,1.44
1684,0,0,0,1000.8,6278.2,0,0,0,3,0.88,0,1.36
1685,0,0,0,1000.8,5885.9,0,0,0,3,0.88,0,1.4
1686,0,0,0,1000.7,5493.7,0,0,0,3,0.88,0,1.44
1732,0,0,0,1000.8,6278.2,0,0,0,3,0.92,0,1.36
1733,0,0,0,1000.8,5885.9,0,0,0,3,0.92,0,1.4
1734,0,0,0,1000.7,5493.7,0,0,0,3,0.92,0,1.44
1780,0,0,0,1000.8,6278.2,0,0,0,3,0.96,0,1.36
1781,0,0,0,1000.8,5885.9,0,0,0,3,0.96,0,1.4
1782,0,0,0,1000.7,5493.7,0,0,0,3,0.96,0,1.44
