"Point ID","Idp","Mk","Points:0","Points:1","Points:2","Points_Magnitude","Rhop","Type","Vel:0","Vel:1","Vel:2","Vel_Magnitude"
185,185,10,0,0,0.04,0.04,1000,0,0,0,0,0
186,186,10,0,0,0.042,0.042,1000,0,0,0,0,0
187,187,10,0,0,0.044,0.044,1000,0,0,0,0,0
188,188,10,0,0,0.046,0.046,1000,0,0,0,0,0
189,189,10,0,0,0.048,0.048,1000,0,0,0,0,0
190,190,10,0,0,0.05,0.05,1000,0,0,0,0,0
191,191,10,0,0,0.052,0.052,1000,0,0,0,0,0
192,192,10,0,0,0.054,0.054,1000,0,0,0,0,0
193,193,10,0,0,0.056,0.056,1000,0,0,0,0,0
194,194,10,0,0,0.058,0.058,1000,0,0,0,0,0
195,195,10,0,0,0.06,0.06,1000,0,0,0,0,0
196,196,10,0,0,0.062,0.062,1000,0,0,0,0,0
197,197,10,0,0,0.064,0.064,1000,0,0,0,0,0
198,198,10,0,0,0.066,0.066,1000,0,0,0,0,0
199,199,10,0,0,0.068,0.068,1000,0,0,0,0,0
200,200,10,0,0,0.07,0.07,1000,0,0,0,0,0
201,201,10,0,0,0.072,0.072,1000,0,0,0,0,0
202,202,10,0,0,0.074,0.074,1000,0,0,0,0,0
203,203,10,0,0,0.076,0.076,1000,0,0,0,0,0
204,204,10,0,0,0.078,0.078,1000,0,0,0,0,0
205,205,10,0,0,0.08,0.08,1000,0,0,0,0,0
206,206,10,0,0,0.082,0.082,1000,0,0,0,0,0
207,207,10,0,0,0.084,0.084,1000,0,0,0,0,0
208,208,10,0,0,0.086,0.086,1000,0,0,0,0,0
209,209,10,0,0,0.088,0.088,1000,0,0,0,0,0
210,210,10,0,0,0.09,0.09,1000,0,0,0,0,0
211,211,10,0,0,0.092,0.092,1000,0,0,0,0,0
212,212,10,0,0,0.094,0.094,1000,0,0,0,0,0
213,213,10,0,0,0.096,0.096,1000,0,0,0,0,0
214,214,10,0,0,0.098,0.098,1000,0,0,0,0,0
215,215,10,0,0,0.1,0.1,1000,0,0,0,0,0
216,216,10,0,0,0.102,0.102,1000,0,0,0,0,0
217,217,10,0,0,0.104,0.104,1000,0,0,0,0,0
218,218,10,0,0,0.106,0.106,1000,0,0,0,0,0
219,219,10,0,0,0.108,0.108,1000,0,0,0,0,0
220,220,10,0,0,0.11,0.11,1000,0,0,0,0,0
221,221,10,0,0,0.112,0.112,1000,0,0,0,0,0
222,222,10,0,0,0.114,0.114,1000,0,0,0,0,0
223,223,10,0,0,0.116,0.116,1000,0,0,0,0,0
224,224,10,0,0,0.118,0.118,1000,0,0,0,0,0
225,225,10,0,0,0.12,0.12,1000,0,0,0,0,0
226,226,10,0,0,0.122,0.122,1000,0,0,0,0,0
227,227,10,0,0,0.124,0.124,1000,0,0,0,0,0
228,228,10,0,0,0.126,0.126,1000,0,0,0,0,0
229,229,10,0,0,0.128,0.128,1000,0,0,0,0,0
230,230,10,0,0,0.13,0.13,1000,0,0,0,0,0
231,231,10,0,0,0.132,0.132,1000,0,0,0,0,0
232,232,10,0,0,0.134,0.134,1000,0,0,0,0,0
233,233,10,0,0,0.136,0.136,1000,0,0,0,0,0
234,234,10,0,0,0.138,0.138,1000,0,0,0,0,0
235,235,10,0,0,0.14,0.14,1000,0,0,0,0,0
236,236,10,0,0,0.142,0.142,1000,0,0,0,0,0
237,237,10,0,0,0.144,0.144,1000,0,0,0,0,0
238,238,10,0,0,0.146,0.146,1000,0,0,0,0,0
239,239,10,0,0,0.148,0.148,1000,0,0,0,0,0
240,240,10,0,0,0.15,0.15,1000,0,0,0,0,0
241,241,10,0,0,0.152,0.152,1000,0,0,0,0,0
242,242,10,0,0,0.154,0.154,1000,0,0,0,0,0
243,243,10,0,0,0.156,0.156,1000,0,0,0,0,0
244,244,10,0,0,0.158,0.158,1000,0,0,0,0,0
245,245,10,0,0,0.16,0.16,1000,0,0,0,0,0
246,246,10,0,0,0.162,0.162,1000,0,0,0,0,0
247,247,10,0,0,0.164,0.164,1000,0,0,0,0,0
248,248,10,0,0,0.166,0.166,1000,0,0,0,0,0
249,249,10,0,0,0.168,0.168,1000,0,0,0,0,0
250,250,10,0,0,0.17,0.17,1000,0,0,0,0,0
251,251,10,0,0,0.172,0.172,1000,0,0,0,0,0
252,252,10,0,0,0.174,0.174,1000,0,0,0,0,0
253,253,10,0,0,0.176,0.176,1000,0,0,0,0,0
254,254,10,0,0,0.178,0.178,1000,0,0,0,0,0
255,255,10,0,0,0.18,0.18,1000,0,0,0,0,0
256,256,10,0,0,0.182,0.182,1000,0,0,0,0,0
257,257,10,0,0,0.184,0.184,1000,0,0,0,0,0
258,258,10,0,0,0.186,0.186,1000,0,0,0,0,0
259,259,10,0,0,0.188,0.188,1000,0,0,0,0,0
260,260,10,0,0,0.19,0.19,1000,0,0,0,0,0
261,261,10,0,0,0.192,0.192,1000,0,0,0,0,0
262,262,10,0,0,0.194,0.194,1000,0,0,0,0,0
263,263,10,0,0,0.196,0.196,1000,0,0,0,0,0
264,264,10,0,0,0.198,0.198,1000,0,0,0,0,0
265,265,10,0,0,0.2,0.2,1000,0,0,0,0,0
266,266,10,0,0,0.202,0.202,1000,0,0,0,0,0
267,267,10,0,0,0.204,0.204,1000,0,0,0,0,0
268,268,10,0,0,0.206,0.206,1000,0,0,0,0,0
269,269,10,0,0,0.208,0.208,1000,0,0,0,0,0
270,270,10,0,0,0.21,0.21,1000,0,0,0,0,0
271,271,10,0,0,0.212,0.212,1000,0,0,0,0,0
272,272,10,0,0,0.214,0.214,1000,0,0,0,0,0
273,273,10,0,0,0.216,0.216,1000,0,0,0,0,0
274,274,10,0,0,0.218,0.218,1000,0,0,0,0,0
275,275,10,0,0,0.22,0.22,1000,0,0,0,0,0
276,276,10,0,0,0.222,0.222,1000,0,0,0,0,0
277,277,10,0,0,0.224,0.224,1000,0,0,0,0,0
278,278,10,0,0,0.226,0.226,1000,0,0,0,0,0
279,279,10,0,0,0.228,0.228,1000,0,0,0,0,0
280,280,10,0,0,0.23,0.23,1000,0,0,0,0,0
281,281,10,0,0,0.232,0.232,1000,0,0,0,0,0
282,282,10,0,0,0.234,0.234,1000,0,0,0,0,0
283,283,10,0,0,0.236,0.236,1000,0,0,0,0,0
284,284,10,0,0,0.238,0.238,1000,0,0,0,0,0
285,285,10,0,0,0.24,0.24,1000,0,0,0,0,0
286,286,10,0,0,0.242,0.242,1000,0,0,0,0,0
287,287,10,0,0,0.244,0.244,1000,0,0,0,0,0
288,288,10,0,0,0.246,0.246,1000,0,0,0,0,0
289,289,10,0,0,0.248,0.248,1000,0,0,0,0,0
290,290,10,0,0,0.25,0.25,1000,0,0,0,0,0
291,291,10,0,0,0.252,0.252,1000,0,0,0,0,0
292,292,10,0,0,0.254,0.254,1000,0,0,0,0,0
293,293,10,0,0,0.256,0.256,1000,0,0,0,0,0
294,294,10,0,0,0.258,0.258,1000,0,0,0,0,0
295,295,10,0,0,0.26,0.26,1000,0,0,0,0,0
296,296,10,0,0,0.262,0.262,1000,0,0,0,0,0
297,297,10,0,0,0.264,0.264,1000,0,0,0,0,0
298,298,10,0,0,0.266,0.266,1000,0,0,0,0,0
299,299,10,0,0,0.268,0.268,1000,0,0,0,0,0
300,300,10,0,0,0.27,0.27,1000,0,0,0,0,0
301,301,10,0,0,0.272,0.272,1000,0,0,0,0,0
302,302,10,0,0,0.274,0.274,1000,0,0,0,0,0
303,303,10,0,0,0.276,0.276,1000,0,0,0,0,0
304,304,10,0,0,0.278,0.278,1000,0,0,0,0,0
305,305,10,0,0,0.28,0.28,1000,0,0,0,0,0
306,306,10,0,0,0.282,0.282,1000,0,0,0,0,0
307,307,10,0,0,0.284,0.284,1000,0,0,0,0,0
308,308,10,0,0,0.286,0.286,1000,0,0,0,0,0
309,309,10,0,0,0.288,0.288,1000,0,0,0,0,0
310,310,10,0,0,0.29,0.29,1000,0,0,0,0,0
311,311,10,0,0,0.292,0.292,1000,0,0,0,0,0
312,312,10,0,0,0.294,0.294,1000,0,0,0,0,0
313,313,10,0,0,0.296,0.296,1000,0,0,0,0,0
314,314,10,0,0,0.298,0.298,1000,0,0,0,0,0
315,315,10,0,0,0.3,0.3,1000,0,0,0,0,0
316,316,10,0.002,0,-0.01,0.010198,1000,0,0,0,0,0
317,317,10,0.002,0,0,0.002,1000,0,0,0,0,0
318,318,10,0.004,0,-0.01,0.0107703,1000,0,0,0,0,0
319,319,10,0.004,0,0,0.004,1000,0,0,0,0,0
320,320,10,0.006,0,-0.01,0.0116619,1000,0,0,0,0,0
321,321,10,0.006,0,0,0.006,1000,0,0,0,0,0
322,322,10,0.008,0,-0.01,0.0128062,1000,0,0,0,0,0
323,323,10,0.008,0,0,0.008,1000,0,0,0,0,0
324,324,10,0.01,0,-0.01,0.0141421,1000,0,0,0,0,0
325,325,10,0.01,0,0,0.01,1000,0,0,0,0,0
326,326,10,0.012,0,-0.01,0.0156205,1000,0,0,0,0,0
327,327,10,0.012,0,0,0.012,1000,0,0,0,0,0
328,328,10,0.014,0,-0.01,0.0172047,1000,0,0,0,0,0
329,329,10,0.014,0,0,0.014,1000,0,0,0,0,0
330,330,10,0.016,0,-0.01,0.018868,1000,0,0,0,0,0
331,331,10,0.016,0,0,0.016,1000,0,0,0,0,0
332,332,10,0.018,0,-0.01,0.0205913,1000,0,0,0,0,0
333,333,10,0.018,0,0,0.018,1000,0,0,0,0,0
334,334,10,0.02,0,-0.01,0.0223607,1000,0,0,0,0,0
335,335,10,0.02,0,0,0.02,1000,0,0,0,0,0
336,336,10,0.022,0,-0.01,0.0241661,1000,0,0,0,0,0
337,337,10,0.022,0,0,0.022,1000,0,0,0,0,0
338,338,10,0.024,0,-0.01,0.026,1000,0,0,0,0,0
339,339,10,0.024,0,0,0.024,1000,0,0,0,0,0
340,340,10,0.026,0,-0.01,0.0278568,1000,0,0,0,0,0
341,341,10,0.026,0,0,0.026,1000,0,0,0,0,0
342,342,10,0.028,0,-0.01,0.0297321,1000,0,0,0,0,0
343,343,10,0.028,0,0,0.028,1000,0,0,0,0,0
344,344,10,0.03,0,-0.01,0.0316228,1000,0,0,0,0,0
345,345,10,0.03,0,0,0.03,1000,0,0,0,0,0
346,346,10,0.032,0,-0.01,0.0335261,1000,0,0,0,0,0
347,347,10,0.032,0,0,0.032,1000,0,0,0,0,0
348,348,10,0.034,0,-0.01,0.0354401,1000,0,0,0,0,0
349,349,10,0.034,0,0,0.034,1000,0,0,0,0,0
350,350,10,0.036,0,-0.01,0.0373631,1000,0,0,0,0,0
351,351,10,0.036,0,0,0.036,1000,0,0,0,0,0
352,352,10,0.038,0,-0.01,0.0392938,1000,0,0,0,0,0
353,353,10,0.038,0,0,0.038,1000,0,0,0,0,0
354,354,10,0.04,0,-0.01,0.0412311,1000,0,0,0,0,0
355,355,10,0.04,0,0,0.04,1000,0,0,0,0,0
356,356,10,0.042,0,-0.01,0.0431741,1000,0,0,0,0,0
357,357,10,0.042,0,0,0.042,1000,0,0,0,0,0
358,358,10,0.044,0,-0.01,0.0451221,1000,0,0,0,0,0
359,359,10,0.044,0,0,0.044,1000,0,0,0,0,0
360,360,10,0.046,0,-0.01,0.0470744,1000,0,0,0,0,0
361,361,10,0.046,0,0,0.046,1000,0,0,0,0,0
362,362,10,0.048,0,-0.01,0.0490306,1000,0,0,0,0,0
363,363,10,0.048,0,0,0.048,1000,0,0,0,0,0
364,364,10,0.05,0,-0.01,0.0509902,1000,0,0,0,0,0
365,365,10,0.05,0,0,0.05,1000,0,0,0,0,0
366,366,10,0.052,0,-0.01,0.0529528,1000,0,0,0,0,0
